feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t62	-1.047	2.304	2.551	0.573	-0.416	-0.342	-0.976	1.212	-1.821	-0.703	0.208	-0.557	1.871	0.118	1.429	-0.106	0.572	-0.891	0.338	-0.413	-1.538	-1.417	-0.245	-1.589	-0.085	-0.936	-0.104	1.285	-0.046	0.747
t175	-0.856	1.976	2.053	0.217	0.027	-0.547	-0.3	0.785	-1.536	-0.93	-0.118	-0.467	1.063	0.243	1.183	0.139	0.482	-0.238	-0.076	-0.255	-1.19	-0.584	-0.683	-1.16	-0.301	-0.534	0.221	0.807	-0.445	1.002
t84	-0.763	1.868	1.836	0.069	0.294	-0.58	-0.073	0.607	-1.419	-1	-0.222	-0.5	0.846	0.294	1.088	0.148	0.159	-0.015	-0.235	-0.176	-1.103	-0.322	-0.81	-1.041	-0.363	-0.44	0.386	0.838	-0.596	1.202
t20	-0.618	1.709	1.503	-0.157	0.717	-0.624	0.265	0.338	-1.238	-1.104	-0.377	-0.559	0.536	0.373	0.944	0.153	-0.404	0.317	-0.471	-0.052	-0.978	0.062	-0.979	-0.87	-0.454	-0.305	0.64	0.917	-0.817	1.523
t29	-0.674	1.827	1.659	-0.035	0.605	-0.537	0.089	0.478	-1.329	-1.017	-0.252	-0.62	0.846	0.332	1.031	0.023	-0.454	0.094	-0.336	-0.093	-1.116	-0.226	-0.863	-1.03	-0.371	-0.463	0.564	1.181	-0.702	1.48
t112	-0.696	1.74	1.644	-0.064	0.454	-0.669	0.283	0.442	-1.314	-1.085	-0.344	-0.469	0.532	0.332	0.996	0.217	0.219	0.247	-0.403	-0.114	-0.974	0.01	-1.063	-0.871	-0.448	-0.285	0.53	0.653	-0.783	1.292
t57	-0.763	1.901	1.865	0.086	0.306	-0.54	-0.231	0.634	-1.43	-0.981	-0.196	-0.521	0.936	0.298	1.103	0.132	-0.01	-0.079	-0.194	-0.181	-1.135	-0.412	-0.677	-1.088	-0.34	-0.485	0.357	0.935	-0.531	1.225
t49	-0.865	2.006	2.092	0.242	0.009	-0.521	-0.415	0.82	-1.555	-0.912	-0.092	-0.477	1.139	0.242	1.201	0.132	0.392	-0.299	-0.036	-0.267	-1.217	-0.664	-0.583	-1.201	-0.28	-0.571	0.186	0.867	-0.389	0.997
t136	-0.69	1.806	1.681	-0.035	0.52	-0.578	0.037	0.485	-1.334	-1.04	-0.283	-0.549	0.746	0.334	1.024	0.127	-0.219	0.118	-0.335	-0.114	-1.063	-0.178	-0.843	-0.984	-0.395	-0.401	0.508	0.953	-0.683	1.384
t91	-0.38	1.325	0.888	-0.592	1.305	-0.846	1.076	-0.185	-0.893	-1.367	-0.756	-0.494	-0.379	0.521	0.648	0.388	-0.663	1.086	-0.971	0.148	-0.59	1.028	-1.5	-0.382	-0.703	0.14	1.058	0.471	-1.304	1.889
t56	-0.599	1.637	1.447	-0.213	0.705	-0.696	0.308	0.277	-1.193	-1.163	-0.46	-0.467	0.3	0.401	0.899	0.309	-0.175	0.451	-0.534	-0.045	-0.861	0.253	-1.017	-0.748	-0.512	-0.171	0.635	0.603	-0.857	1.469
t47	-0.814	1.977	1.964	0.175	0.217	-0.499	-0.18	0.728	-1.504	-0.918	-0.103	-0.584	1.157	0.249	1.165	-0.013	0.032	-0.224	-0.119	-0.21	-1.251	-0.601	-0.733	-1.205	-0.285	-0.606	0.337	1.147	-0.508	1.189
t30	-0.842	1.938	2.04	0.184	0.004	-0.584	-0.444	0.762	-1.507	-0.971	-0.175	-0.381	0.911	0.276	1.155	0.302	0.57	-0.174	-0.09	-0.26	-1.097	-0.488	-0.562	-1.082	-0.335	-0.439	0.167	0.554	-0.403	0.949
t48	-0.709	1.772	1.73	-0.032	0.365	-0.65	-0.127	0.504	-1.332	-1.083	-0.341	-0.396	0.549	0.355	1.014	0.365	0.185	0.168	-0.32	-0.15	-0.943	-0.078	-0.733	-0.885	-0.436	-0.269	0.388	0.499	-0.612	1.205
t50	-0.333	1.261	0.788	-0.672	1.412	-0.876	1.107	-0.274	-0.829	-1.415	-0.828	-0.47	-0.542	0.557	0.594	0.463	-0.754	1.212	-1.047	0.181	-0.511	1.183	-1.504	-0.295	-0.746	0.224	1.106	0.369	-1.352	1.952
t135	-0.575	1.612	1.377	-0.25	0.798	-0.698	0.472	0.225	-1.165	-1.173	-0.474	-0.509	0.275	0.404	0.877	0.248	-0.285	0.509	-0.587	-0.016	-0.864	0.315	-1.132	-0.733	-0.522	-0.171	0.716	0.701	-0.935	1.551
t98	-0.359	1.251	0.818	-0.652	1.313	-0.914	1.17	-0.254	-0.848	-1.424	-0.835	-0.423	-0.602	0.546	0.6	0.511	-0.478	1.222	-1.045	0.16	-0.487	1.218	-1.575	-0.269	-0.759	0.261	1.074	0.212	-1.365	1.856
t170	-1.103	2.247	2.615	0.594	-0.679	-0.472	-0.877	1.237	-1.844	-0.754	0.143	-0.372	1.598	0.104	1.424	0.116	1.436	-0.802	0.323	-0.464	-1.407	-1.248	-0.402	-1.452	-0.146	-0.77	-0.207	0.679	-0.074	0.468
t159	-0.773	1.85	1.862	0.071	0.211	-0.616	-0.153	0.617	-1.417	-1.023	-0.252	-0.418	0.739	0.305	1.083	0.271	0.4	0.014	-0.229	-0.193	-1.039	-0.265	-0.765	-0.986	-0.385	-0.368	0.326	0.597	-0.566	1.108
t120	-0.43	1.387	1.049	-0.505	1.103	-0.829	0.668	-0.062	-0.955	-1.343	-0.719	-0.402	-0.312	0.522	0.699	0.533	-0.482	0.946	-0.844	0.084	-0.583	0.877	-1.195	-0.424	-0.675	0.137	0.868	0.277	-1.11	1.711
t12	-0.577	1.68	1.437	-0.209	0.819	-0.618	0.178	0.285	-1.192	-1.13	-0.415	-0.56	0.471	0.41	0.911	0.205	-0.66	0.371	-0.503	-0.029	-0.938	0.126	-0.87	-0.838	-0.471	-0.271	0.66	0.927	-0.806	1.598
t81	-0.669	1.689	1.582	-0.119	0.499	-0.701	0.281	0.384	-1.271	-1.126	-0.403	-0.428	0.386	0.358	0.956	0.304	0.23	0.341	-0.455	-0.097	-0.902	0.136	-1.057	-0.796	-0.485	-0.207	0.544	0.508	-0.81	1.306
t149	-0.942	2.111	2.271	0.371	-0.183	-0.471	-0.576	0.969	-1.659	-0.838	0.016	-0.49	1.385	0.19	1.288	0.055	0.583	-0.508	0.099	-0.327	-1.327	-0.924	-0.507	-1.331	-0.214	-0.691	0.074	0.962	-0.276	0.871
t163	-0.34	1.315	0.832	-0.633	1.424	-0.818	0.977	-0.226	-0.856	-1.377	-0.774	-0.523	-0.38	0.551	0.624	0.394	-0.996	1.109	-0.99	0.173	-0.582	1.043	-1.38	-0.382	-0.704	0.138	1.085	0.574	-1.284	1.99
t46	-0.779	1.896	1.895	0.099	0.234	-0.567	-0.252	0.653	-1.44	-0.989	-0.206	-0.472	0.887	0.296	1.107	0.197	0.168	-0.074	-0.183	-0.198	-1.105	-0.393	-0.668	-1.064	-0.349	-0.45	0.315	0.79	-0.512	1.151
t97	-0.661	1.778	1.619	-0.076	0.601	-0.586	0.074	0.438	-1.299	-1.06	-0.311	-0.56	0.692	0.354	0.998	0.142	-0.396	0.173	-0.374	-0.093	-1.039	-0.112	-0.832	-0.957	-0.411	-0.378	0.546	0.975	-0.706	1.445
t187	-0.693	1.727	1.672	-0.073	0.398	-0.686	-0.001	0.453	-1.303	-1.112	-0.383	-0.378	0.435	0.363	0.984	0.392	0.269	0.255	-0.376	-0.133	-0.898	0.036	-0.837	-0.825	-0.466	-0.214	0.43	0.41	-0.68	1.217
t152	-0.768	1.873	1.847	0.075	0.283	-0.578	-0.08	0.614	-1.425	-0.996	-0.217	-0.499	0.857	0.289	1.092	0.14	0.202	-0.024	-0.229	-0.178	-1.108	-0.336	-0.819	-1.045	-0.36	-0.445	0.381	0.835	-0.595	1.195
t124	-0.632	1.632	1.532	-0.182	0.528	-0.741	0.091	0.33	-1.214	-1.184	-0.486	-0.335	0.187	0.411	0.909	0.506	0.197	0.441	-0.487	-0.09	-0.781	0.274	-0.875	-0.694	-0.531	-0.085	0.498	0.234	-0.759	1.287
t146	-1.115	2.302	2.648	0.63	-0.651	-0.41	-0.926	1.276	-1.878	-0.709	0.207	-0.458	1.79	0.083	1.454	-0.019	1.196	-0.911	0.368	-0.468	-1.507	-1.404	-0.362	-1.556	-0.102	-0.885	-0.198	0.958	-0.046	0.529
t179	-0.98	2.143	2.347	0.424	-0.294	-0.475	-0.6	1.031	-1.703	-0.816	0.049	-0.471	1.443	0.166	1.321	0.053	0.772	-0.575	0.148	-0.358	-1.352	-1	-0.508	-1.364	-0.197	-0.715	0.019	0.916	-0.24	0.782
t171	-1.279	2.54	3.04	0.92	-1.058	-0.296	-1.235	1.612	-2.105	-0.538	0.454	-0.498	2.355	-0.029	1.651	-0.202	1.545	-1.374	0.669	-0.595	-1.756	-1.981	-0.195	-1.852	0.052	-1.159	-0.43	1.218	0.203	0.268
t36	-0.999	2.132	2.397	0.437	-0.409	-0.505	-0.748	1.056	-1.712	-0.835	0.024	-0.376	1.343	0.175	1.322	0.191	1.071	-0.567	0.17	-0.384	-1.289	-0.964	-0.434	-1.313	-0.215	-0.646	-0.066	0.645	-0.188	0.662
t7	-0.64	1.758	1.581	-0.108	0.654	-0.587	0.043	0.403	-1.274	-1.076	-0.336	-0.557	0.644	0.369	0.977	0.164	-0.465	0.212	-0.398	-0.079	-1.014	-0.067	-0.808	-0.931	-0.423	-0.354	0.562	0.958	-0.714	1.482
t102	-1.15	2.386	2.753	0.713	-0.715	-0.347	-1.025	1.371	-1.939	-0.645	0.296	-0.508	2.018	0.051	1.516	-0.126	1.141	-1.064	0.46	-0.492	-1.608	-1.608	-0.295	-1.67	-0.041	-1	-0.239	1.164	0.029	0.513
t197	-0.694	1.79	1.666	-0.041	0.508	-0.602	0.163	0.471	-1.333	-1.047	-0.292	-0.544	0.705	0.325	1.019	0.116	-0.095	0.151	-0.359	-0.112	-1.054	-0.132	-0.954	-0.962	-0.407	-0.384	0.532	0.912	-0.732	1.369
t114	-0.388	1.385	0.929	-0.552	1.333	-0.775	0.977	-0.14	-0.924	-1.32	-0.691	-0.572	-0.186	0.508	0.681	0.271	-0.913	0.973	-0.918	0.145	-0.683	0.868	-1.419	-0.484	-0.655	0.031	1.057	0.745	-1.257	1.948
t61	-0.785	1.853	1.855	0.079	0.213	-0.621	0.028	0.614	-1.43	-1.01	-0.235	-0.454	0.774	0.278	1.089	0.179	0.49	0.016	-0.245	-0.188	-1.074	-0.272	-0.931	-1.001	-0.38	-0.398	0.375	0.674	-0.633	1.121
t53	-0.793	1.923	1.946	0.129	0.184	-0.55	-0.395	0.694	-1.462	-0.975	-0.185	-0.46	0.94	0.295	1.126	0.22	0.159	-0.134	-0.137	-0.217	-1.119	-0.465	-0.556	-1.094	-0.333	-0.47	0.26	0.782	-0.445	1.113
t193	-0.409	1.393	0.998	-0.524	1.216	-0.795	0.772	-0.093	-0.942	-1.328	-0.7	-0.487	-0.231	0.517	0.694	0.408	-0.742	0.944	-0.869	0.111	-0.637	0.851	-1.261	-0.464	-0.66	0.076	0.95	0.52	-1.16	1.83
t89	-0.699	1.748	1.666	-0.058	0.433	-0.661	0.159	0.456	-1.319	-1.085	-0.344	-0.451	0.538	0.337	0.999	0.253	0.21	0.224	-0.382	-0.123	-0.967	-0.017	-0.973	-0.876	-0.445	-0.283	0.491	0.614	-0.738	1.273
t158	-0.763	1.826	1.798	0.047	0.279	-0.634	0.158	0.571	-1.403	-1.024	-0.255	-0.471	0.727	0.288	1.069	0.164	0.412	0.075	-0.29	-0.167	-1.06	-0.2	-1.006	-0.975	-0.394	-0.379	0.431	0.706	-0.689	1.172
t188	-0.69	1.825	1.694	-0.023	0.531	-0.557	-0.015	0.5	-1.341	-1.027	-0.264	-0.57	0.805	0.335	1.034	0.106	-0.344	0.081	-0.314	-0.116	-1.088	-0.228	-0.783	-1.016	-0.38	-0.432	0.5	1.034	-0.653	1.403
t117	-0.703	1.774	1.702	-0.038	0.416	-0.637	-0.015	0.489	-1.33	-1.074	-0.328	-0.446	0.592	0.346	1.013	0.284	0.085	0.169	-0.339	-0.136	-0.978	-0.086	-0.814	-0.907	-0.429	-0.304	0.44	0.635	-0.659	1.261
t128	-0.753	1.825	1.81	0.036	0.278	-0.625	-0.081	0.574	-1.392	-1.038	-0.275	-0.433	0.697	0.313	1.061	0.259	0.32	0.064	-0.267	-0.174	-1.025	-0.21	-0.809	-0.963	-0.399	-0.352	0.37	0.618	-0.607	1.159
t78	-0.949	1.992	2.239	0.313	-0.34	-0.629	-0.456	0.908	-1.616	-0.935	-0.119	-0.275	0.948	0.212	1.23	0.355	1.387	-0.291	0.012	-0.343	-1.112	-0.598	-0.667	-1.103	-0.316	-0.437	0.019	0.244	-0.35	0.654
t17	-0.877	2.028	2.112	0.263	0.002	-0.503	-0.379	0.838	-1.574	-0.891	-0.063	-0.509	1.212	0.224	1.217	0.062	0.406	-0.337	-0.022	-0.27	-1.259	-0.72	-0.632	-1.237	-0.263	-0.615	0.198	0.961	-0.4	1.006
t88	-0.945	2.142	2.292	0.389	-0.165	-0.434	-0.639	0.991	-1.674	-0.814	0.048	-0.528	1.485	0.181	1.304	-0.006	0.464	-0.566	0.128	-0.328	-1.373	-1.009	-0.463	-1.382	-0.189	-0.748	0.073	1.095	-0.25	0.904
t63	-0.524	1.443	1.225	-0.388	0.811	-0.858	0.654	0.07	-1.054	-1.305	-0.66	-0.325	-0.249	0.464	0.769	0.556	0.181	0.829	-0.75	0.013	-0.612	0.759	-1.282	-0.458	-0.651	0.119	0.744	0.058	-1.061	1.469
t59	-0.585	1.574	1.392	-0.259	0.701	-0.759	0.433	0.221	-1.156	-1.209	-0.524	-0.404	0.109	0.416	0.862	0.402	0.049	0.572	-0.599	-0.035	-0.774	0.419	-1.125	-0.648	-0.559	-0.068	0.656	0.373	-0.923	1.433
t119	-0.778	1.842	1.833	0.067	0.236	-0.623	0.082	0.596	-1.421	-1.015	-0.242	-0.462	0.755	0.281	1.082	0.167	0.481	0.038	-0.265	-0.179	-1.071	-0.241	-0.975	-0.992	-0.386	-0.392	0.399	0.692	-0.663	1.141
t42	-0.69	1.831	1.723	-0.019	0.498	-0.554	-0.23	0.52	-1.341	-1.035	-0.275	-0.526	0.785	0.354	1.035	0.202	-0.385	0.058	-0.282	-0.132	-1.058	-0.249	-0.602	-1.01	-0.381	-0.41	0.429	0.933	-0.568	1.363
t143	-0.415	1.478	1.044	-0.475	1.283	-0.693	0.645	-0.037	-0.981	-1.262	-0.609	-0.611	0.057	0.498	0.738	0.229	-1.176	0.785	-0.796	0.112	-0.774	0.619	-1.139	-0.614	-0.591	-0.087	0.959	0.941	-1.094	1.94
t9	-0.947	2.016	2.259	0.327	-0.33	-0.6	-0.584	0.93	-1.623	-0.922	-0.101	-0.29	1.015	0.22	1.241	0.356	1.206	-0.341	0.045	-0.348	-1.134	-0.664	-0.538	-1.141	-0.299	-0.469	-0.009	0.32	-0.29	0.672
t181	-0.594	1.638	1.445	-0.217	0.716	-0.689	0.252	0.275	-1.188	-1.165	-0.462	-0.465	0.301	0.407	0.896	0.32	-0.224	0.448	-0.53	-0.044	-0.857	0.247	-0.972	-0.749	-0.511	-0.171	0.627	0.606	-0.84	1.478
t172	-1.133	2.25	2.669	0.617	-0.791	-0.496	-1.009	1.274	-1.872	-0.763	0.136	-0.317	1.567	0.098	1.432	0.2	1.601	-0.839	0.356	-0.5	-1.387	-1.276	-0.317	-1.45	-0.155	-0.749	-0.295	0.508	-0.015	0.36
t194	-0.888	1.949	2.11	0.233	-0.142	-0.619	-0.347	0.812	-1.55	-0.961	-0.158	-0.336	0.899	0.244	1.183	0.314	0.983	-0.197	-0.066	-0.291	-1.098	-0.499	-0.687	-1.076	-0.335	-0.426	0.127	0.405	-0.418	0.82
t74	-0.7	1.808	1.689	-0.026	0.497	-0.587	0.094	0.492	-1.344	-1.037	-0.277	-0.55	0.75	0.325	1.03	0.113	-0.15	0.114	-0.335	-0.119	-1.07	-0.18	-0.892	-0.987	-0.395	-0.405	0.51	0.946	-0.697	1.365
t151	-0.731	1.799	1.762	0.003	0.331	-0.637	-0.047	0.537	-1.364	-1.057	-0.302	-0.431	0.636	0.33	1.038	0.285	0.222	0.116	-0.3	-0.16	-0.997	-0.145	-0.806	-0.933	-0.415	-0.322	0.396	0.603	-0.628	1.194
t24	-0.529	1.573	1.263	-0.315	0.962	-0.694	0.644	0.141	-1.114	-1.191	-0.502	-0.573	0.239	0.421	0.838	0.179	-0.567	0.593	-0.664	0.029	-0.865	0.404	-1.229	-0.712	-0.538	-0.17	0.828	0.859	-1.027	1.693
t121	-0.229	1.209	0.579	-0.802	1.773	-0.821	1.165	-0.427	-0.727	-1.445	-0.874	-0.608	-0.549	0.609	0.519	0.352	-1.592	1.317	-1.158	0.267	-0.524	1.275	-1.457	-0.295	-0.76	0.194	1.278	0.757	-1.435	2.271
t165	-0.748	1.796	1.772	0.013	0.293	-0.651	0.069	0.54	-1.377	-1.052	-0.297	-0.428	0.627	0.307	1.044	0.247	0.454	0.125	-0.311	-0.162	-1.004	-0.133	-0.95	-0.923	-0.418	-0.322	0.414	0.569	-0.68	1.165
t86	-0.855	1.95	2.037	0.2	0.012	-0.578	-0.239	0.764	-1.525	-0.949	-0.145	-0.435	0.979	0.245	1.169	0.178	0.64	-0.187	-0.103	-0.254	-1.152	-0.515	-0.747	-1.114	-0.322	-0.488	0.226	0.688	-0.478	0.975
t72	-0.68	1.684	1.633	-0.109	0.401	-0.727	0.044	0.412	-1.274	-1.147	-0.431	-0.331	0.298	0.378	0.956	0.473	0.389	0.337	-0.418	-0.127	-0.832	0.15	-0.872	-0.754	-0.5	-0.138	0.436	0.241	-0.711	1.194
t155	-1.125	2.384	2.716	0.685	-0.628	-0.321	-1.124	1.345	-1.918	-0.65	0.288	-0.54	2.04	0.069	1.5	-0.134	0.857	-1.065	0.454	-0.477	-1.614	-1.623	-0.188	-1.685	-0.039	-1.018	-0.226	1.265	0.053	0.59
t65	-0.629	1.731	1.541	-0.131	0.68	-0.61	0.179	0.371	-1.255	-1.092	-0.358	-0.553	0.578	0.373	0.961	0.165	-0.411	0.272	-0.438	-0.066	-0.991	0.011	-0.907	-0.894	-0.441	-0.321	0.604	0.924	-0.772	1.496
t83	-0.962	2.071	2.278	0.368	-0.287	-0.545	-0.438	0.963	-1.66	-0.868	-0.024	-0.406	1.228	0.182	1.277	0.148	1.021	-0.434	0.07	-0.342	-1.257	-0.806	-0.648	-1.249	-0.251	-0.6	0.054	0.671	-0.326	0.752
t140	-1.019	2.139	2.43	0.459	-0.473	-0.522	-0.725	1.081	-1.731	-0.83	0.031	-0.354	1.342	0.162	1.334	0.204	1.223	-0.581	0.186	-0.399	-1.288	-0.976	-0.463	-1.313	-0.214	-0.641	-0.091	0.576	-0.182	0.604
t110	-0.759	1.858	1.844	0.06	0.272	-0.593	-0.198	0.608	-1.409	-1.017	-0.246	-0.452	0.786	0.312	1.079	0.242	0.18	-0.001	-0.226	-0.184	-1.059	-0.297	-0.701	-1.011	-0.376	-0.397	0.34	0.708	-0.549	1.167
t76	-0.907	2.116	2.217	0.339	-0.047	-0.425	-0.618	0.933	-1.633	-0.831	0.022	-0.559	1.451	0.203	1.273	-0.021	0.228	-0.511	0.083	-0.297	-1.36	-0.953	-0.452	-1.363	-0.201	-0.738	0.13	1.178	-0.281	1.002
t169	-0.567	1.664	1.402	-0.23	0.861	-0.624	0.268	0.256	-1.178	-1.137	-0.426	-0.576	0.448	0.408	0.898	0.175	-0.665	0.407	-0.533	-0.015	-0.936	0.164	-0.946	-0.823	-0.479	-0.266	0.701	0.952	-0.852	1.633
t134	-0.603	1.76	1.506	-0.142	0.814	-0.545	0.13	0.358	-1.246	-1.067	-0.324	-0.654	0.724	0.379	0.963	0.048	-0.892	0.22	-0.43	-0.042	-1.064	-0.083	-0.82	-0.972	-0.41	-0.413	0.655	1.249	-0.756	1.64
t129	-0.952	2.152	2.305	0.402	-0.178	-0.428	-0.628	1.004	-1.685	-0.805	0.062	-0.539	1.516	0.175	1.312	-0.028	0.467	-0.586	0.137	-0.331	-1.391	-1.033	-0.475	-1.399	-0.181	-0.765	0.072	1.13	-0.25	0.9
t103	-0.862	1.931	2.054	0.199	-0.055	-0.61	-0.307	0.77	-1.522	-0.97	-0.173	-0.366	0.883	0.256	1.162	0.288	0.814	-0.16	-0.1	-0.268	-1.096	-0.46	-0.701	-1.067	-0.342	-0.426	0.176	0.485	-0.451	0.897
t174	-0.818	1.875	1.96	0.125	0.05	-0.635	-0.276	0.688	-1.463	-1.013	-0.236	-0.35	0.743	0.288	1.113	0.347	0.71	-0.047	-0.169	-0.236	-1.028	-0.323	-0.706	-0.991	-0.379	-0.355	0.224	0.409	-0.496	0.963
t15	-0.734	1.766	1.742	-0.014	0.301	-0.681	0.07	0.513	-1.353	-1.08	-0.334	-0.391	0.53	0.327	1.023	0.326	0.455	0.182	-0.335	-0.158	-0.952	-0.052	-0.922	-0.875	-0.442	-0.265	0.409	0.45	-0.681	1.152
t118	-0.768	1.822	1.849	0.05	0.194	-0.648	-0.184	0.599	-1.401	-1.048	-0.288	-0.369	0.641	0.319	1.065	0.358	0.486	0.061	-0.245	-0.196	-0.985	-0.197	-0.736	-0.936	-0.409	-0.309	0.304	0.439	-0.559	1.071
t8	-0.4	1.389	0.96	-0.536	1.276	-0.789	0.926	-0.117	-0.935	-1.322	-0.692	-0.537	-0.203	0.508	0.689	0.324	-0.827	0.961	-0.898	0.129	-0.666	0.863	-1.373	-0.477	-0.657	0.049	1.015	0.65	-1.222	1.892
t85	-0.697	1.788	1.706	-0.037	0.443	-0.613	-0.092	0.494	-1.331	-1.065	-0.316	-0.466	0.641	0.349	1.017	0.264	-0.039	0.141	-0.324	-0.133	-0.997	-0.129	-0.751	-0.932	-0.417	-0.331	0.437	0.71	-0.633	1.293
t200	-0.673	1.731	1.628	-0.091	0.495	-0.657	0.071	0.426	-1.289	-1.103	-0.37	-0.446	0.494	0.364	0.978	0.302	0.028	0.255	-0.397	-0.11	-0.937	0.021	-0.871	-0.855	-0.456	-0.258	0.493	0.606	-0.716	1.316
t189	-0.666	1.77	1.637	-0.075	0.556	-0.601	-0.006	0.445	-1.3	-1.072	-0.328	-0.515	0.638	0.362	0.995	0.214	-0.281	0.182	-0.365	-0.105	-1.005	-0.09	-0.781	-0.931	-0.422	-0.341	0.505	0.844	-0.678	1.393
t31	-0.454	1.494	1.13	-0.428	1.129	-0.717	0.535	0.024	-1.018	-1.259	-0.602	-0.534	0.032	0.487	0.763	0.319	-0.855	0.745	-0.747	0.073	-0.75	0.591	-1.09	-0.603	-0.591	-0.058	0.865	0.731	-1.033	1.797
t116	-0.376	1.316	0.906	-0.598	1.269	-0.856	0.886	-0.178	-0.884	-1.386	-0.782	-0.432	-0.449	0.545	0.64	0.511	-0.639	1.094	-0.954	0.136	-0.536	1.051	-1.343	-0.349	-0.716	0.192	0.991	0.31	-1.234	1.839
t145	-0.567	1.642	1.366	-0.241	0.873	-0.651	0.501	0.229	-1.172	-1.144	-0.434	-0.593	0.408	0.396	0.889	0.128	-0.566	0.456	-0.577	-0.004	-0.937	0.229	-1.13	-0.803	-0.493	-0.254	0.761	0.963	-0.941	1.642
t21	-0.812	1.983	1.983	0.176	0.204	-0.49	-0.335	0.738	-1.503	-0.921	-0.109	-0.559	1.151	0.259	1.165	0.039	0.015	-0.241	-0.098	-0.218	-1.234	-0.621	-0.618	-1.202	-0.284	-0.596	0.295	1.091	-0.454	1.173
t73	-0.499	1.496	1.202	-0.385	0.967	-0.762	0.582	0.071	-1.056	-1.259	-0.599	-0.463	-0.021	0.462	0.784	0.376	-0.386	0.736	-0.724	0.039	-0.725	0.602	-1.184	-0.576	-0.6	-0.02	0.805	0.503	-1.036	1.647
