V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
12	-0.011	0.044	0.016	-0.039	0.002	-0.015	0.041	-0.026	-0.013	0.007	-0.047	0.014	0.038	0	0.052	0.009	0.002	0.01	0.02	0.01	0.012	0.045	-0.019	-0.02	-0.037	0.026	-0.037	0.036	0.036	-0.046	0.048
13	-0.001	0.132	0.045	-0.133	0.006	-0.049	0.115	-0.019	-0.031	0.034	-0.157	0.038	0.12	0.012	0.171	-0.025	-0.021	0.028	0.077	0.022	0.008	0.065	-0.053	-0.058	-0.087	0.06	-0.12	0.098	0.099	-0.126	0.123
14	0.027	0.008	0	-0.021	0.001	-0.006	-0.002	0.05	0.006	0.013	-0.022	0	0.012	0.012	0.023	-0.049	-0.025	-0.001	0.018	-0.005	-0.025	-0.059	0.001	-0.002	0.017	-0.012	-0.015	-0.005	-0.001	0.004	-0.011
15	0.015	0.184	0.062	-0.194	0.009	-0.071	0.156	0.004	-0.038	0.055	-0.228	0.052	0.171	0.023	0.247	-0.064	-0.044	0.038	0.116	0.027	-0.004	0.054	-0.072	-0.081	-0.109	0.075	-0.173	0.13	0.134	-0.169	0.161
16	-0.115	-0.006	0.007	0.063	-0.004	0.016	0.029	-0.215	-0.033	-0.049	0.063	0.009	-0.025	-0.049	-0.064	0.2	0.103	0.008	-0.063	0.026	0.105	0.262	-0.016	-0.002	-0.089	0.061	0.039	0.039	0.026	-0.042	0.068
17	-0.058	-0.012	0.001	0.041	-0.002	0.011	0.007	-0.108	-0.015	-0.027	0.043	0.002	-0.021	-0.025	-0.044	0.103	0.054	0.002	-0.037	0.012	0.053	0.128	-0.004	0.003	-0.039	0.027	0.028	0.013	0.006	-0.013	0.026
18	-0.009	0.032	0.012	-0.028	0.001	-0.011	0.031	-0.02	-0.01	0.005	-0.034	0.01	0.028	-0.001	0.038	0.008	0.002	0.007	0.014	0.007	0.01	0.035	-0.014	-0.015	-0.028	0.019	-0.027	0.027	0.026	-0.034	0.035
19	0.027	0.079	0.025	-0.093	0.005	-0.033	0.061	0.04	-0.01	0.032	-0.108	0.02	0.077	0.018	0.116	-0.063	-0.037	0.014	0.06	0.007	-0.02	-0.024	-0.028	-0.034	-0.03	0.021	-0.08	0.048	0.052	-0.064	0.056
20	-0.018	0.027	0.011	-0.018	0.001	-0.008	0.029	-0.038	-0.012	0	-0.024	0.01	0.022	-0.005	0.027	0.026	0.012	0.007	0.007	0.009	0.018	0.055	-0.014	-0.013	-0.032	0.022	-0.02	0.027	0.025	-0.033	0.037
21	-0.063	0.021	0.012	0.01	-0.001	0	0.037	-0.122	-0.024	-0.021	0.006	0.012	0.008	-0.025	-0.004	0.105	0.053	0.01	-0.02	0.018	0.059	0.156	-0.018	-0.012	-0.065	0.044	0	0.039	0.032	-0.046	0.06
22	-0.164	0.102	0.048	-0.022	0	-0.019	0.139	-0.322	-0.073	-0.041	-0.043	0.045	0.065	-0.059	0.054	0.262	0.128	0.035	-0.024	0.055	0.156	0.427	-0.067	-0.052	-0.2	0.137	-0.045	0.138	0.12	-0.165	0.2
23	0.016	-0.062	-0.022	0.054	-0.002	0.021	-0.059	0.039	0.019	-0.009	0.066	-0.019	-0.053	0.001	-0.072	-0.016	-0.004	-0.014	-0.028	-0.014	-0.018	-0.067	0.027	0.028	0.054	-0.037	0.051	-0.052	-0.051	0.065	-0.068
24	0.009	-0.065	-0.023	0.062	-0.003	0.024	-0.06	0.025	0.018	-0.014	0.074	-0.02	-0.058	-0.002	-0.081	-0.002	0.003	-0.015	-0.034	-0.013	-0.012	-0.052	0.028	0.029	0.05	-0.034	0.057	-0.052	-0.051	0.066	-0.066
25	0.064	-0.108	-0.042	0.077	-0.003	0.033	-0.113	0.135	0.044	-0.002	0.098	-0.037	-0.087	0.017	-0.109	-0.089	-0.039	-0.028	-0.03	-0.032	-0.065	-0.2	0.054	0.05	0.123	-0.084	0.08	-0.104	-0.098	0.129	-0.141
26	-0.044	0.074	0.029	-0.053	0.002	-0.023	0.078	-0.093	-0.03	0.001	-0.067	0.026	0.06	-0.012	0.075	0.061	0.027	0.019	0.021	0.022	0.044	0.137	-0.037	-0.034	-0.084	0.058	-0.055	0.071	0.067	-0.089	0.097
27	-0.007	-0.13	-0.044	0.135	-0.006	0.05	-0.111	0.003	0.028	-0.037	0.16	-0.037	-0.12	-0.015	-0.173	0.039	0.028	-0.027	-0.08	-0.02	0	-0.045	0.051	0.057	0.08	-0.055	0.121	-0.093	-0.096	0.121	-0.116
28	-0.036	0.114	0.042	-0.097	0.004	-0.038	0.11	-0.083	-0.037	0.015	-0.119	0.036	0.098	-0.005	0.13	0.039	0.013	0.027	0.048	0.027	0.039	0.138	-0.052	-0.052	-0.104	0.071	-0.093	0.098	0.095	-0.123	0.129
29	-0.028	0.114	0.041	-0.101	0.004	-0.039	0.108	-0.068	-0.035	0.018	-0.123	0.036	0.099	-0.001	0.134	0.026	0.006	0.026	0.052	0.025	0.032	0.12	-0.051	-0.051	-0.098	0.067	-0.096	0.095	0.093	-0.12	0.124
30	0.041	-0.145	-0.053	0.126	-0.006	0.05	-0.139	0.097	0.046	-0.021	0.154	-0.046	-0.126	0.004	-0.169	-0.042	-0.013	-0.034	-0.064	-0.033	-0.046	-0.165	0.065	0.066	0.129	-0.089	0.121	-0.123	-0.12	0.155	-0.162
31	-0.057	0.145	0.054	-0.119	0.005	-0.048	0.144	-0.126	-0.051	0.015	-0.146	0.048	0.123	-0.011	0.161	0.068	0.026	0.035	0.056	0.037	0.06	0.2	-0.068	-0.066	-0.141	0.097	-0.116	0.129	0.124	-0.162	0.171
