feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t21	0.015	0.165	0.006	0.211	0.384	-0.09	0.284	-0.178	-0.098	-0.891	0.791	-0.197	0.19	-0.198	0.135	0.063	0.124	-0.343	-0.055	0.129	-0.023	0.101	-0.361	-0.153	-0.03	0.355	0.236	-0.32	-0.112	-0.138
t12	0.172	0.493	0.189	0.509	0.031	0.035	0.156	-0.16	-0.073	-0.568	0.831	0.052	-0.151	0.17	0.326	0.073	0.195	-0.463	0.012	0.168	0.038	0.276	-1.289	-0.172	-0.261	0.293	-0.497	-0.252	-0.135	0
t2	0.156	0.345	0.198	0.444	-0.184	-0.217	0.052	0.112	-0.022	-0.206	0.622	0.003	-0.052	-0.082	0.176	0.042	0.084	-0.419	-0.163	0.513	0.003	0.179	-1.074	-0.249	-0.135	0.476	-0.206	-0.285	-0.014	-0.096
t25	0.215	0.633	0.076	0.674	0.147	-0.015	0.045	-0.143	-0.213	-0.584	0.285	0.216	0.012	-0.035	0.248	0.004	0.063	-0.25	-0.139	0.249	0.037	0.174	-0.246	-0.149	-0.207	-0.191	-0.317	-0.221	-0.207	-0.162
t35	0.191	0.103	0.036	0.499	-0.076	0.062	0.218	-0.102	-0.026	-0.794	0.255	0.279	-0.138	-0.619	0.315	-0.044	0.092	-0.389	-0.11	0.437	0.023	0.335	-0.236	-0.024	-0.296	-0.277	0.54	-0.098	-0.089	-0.064
t28	0.195	0.275	0.146	0.6	-0.187	-0.05	0.182	-0.165	0.108	-0.83	0.642	0.051	-0.192	-0.367	0.24	0.06	-0.186	-0.421	0.028	0.494	0.01	0.273	-0.005	-0.303	-0.097	-0.232	-0.166	-0.005	0.046	-0.143
t32	0.101	0.356	-0.127	0.315	-0.09	-0.065	0.022	0.332	-0.046	-0.309	0.56	-0.059	-0.134	-0.37	0.331	-0.125	-0.145	-0.483	-0.232	0.322	0.001	0.072	-0.149	-0.241	-0.127	-0.263	0.612	-0.283	0.283	-0.06
t1	0.134	0.341	0.347	0.595	-0.212	-0.133	0.351	0.041	0.384	-0.703	0.522	-0.123	-0.072	-0.49	0.159	0.126	0.115	-0.493	-0.067	0.314	0.026	0.249	-0.864	-0.147	-0.107	0.055	0.197	-0.291	-0.15	-0.105
t5	0.198	0.483	-0.076	0.769	-0.14	-0.048	-0.104	-0.056	-0.35	-0.334	0.685	-0.014	-0.068	-0.379	0.058	0.152	0.011	-0.301	-0.016	0.176	-0.008	0.091	-0.692	-0.128	-0.136	0.243	0.276	-0.176	-0.002	-0.114
t41	0.165	0.452	0.252	0.611	-0.073	-0.047	-0.079	-0.081	-0.257	-0.725	0.288	0.043	-0.052	0.202	0.25	0.066	0.084	-0.251	-0.122	0.221	0.012	0.201	-0.823	-0.139	-0.423	0.359	-0.231	-0.066	0.065	0.1
t11	0.108	0.023	0.026	0.59	-0.152	0.022	0.262	-0.211	0.029	-0.527	0.459	-0.023	0.08	-0.271	0.257	0.3	0.012	-0.397	-0.117	0.114	-0.011	0.082	-0.334	-0.273	-0.199	0.214	0.535	-0.088	-0.402	-0.106
t26	0.111	0.2	-0.003	0.52	-0.037	-0.243	0.024	-0.235	-0.025	-0.567	0.295	-0.001	-0.091	-0.458	0.132	-0.005	-0.026	-0.283	-0.137	0.131	0.002	0.205	0.302	-0.219	-0.061	0.385	0.246	-0.005	-0.04	-0.121
t16	0.044	0.208	0.197	0.527	-0.079	-0.086	0.096	-0.28	0.013	-0.546	0.704	0.057	-0.002	-0.218	0.273	-0.002	0.086	-0.455	0.079	0.421	0.025	0.224	-0.895	-0.282	-0.132	0.385	0.157	-0.498	0.037	-0.059
t40	-0.07	0.454	0.035	0.696	0.026	0.029	0.219	0.026	-0.144	-0.542	0.685	-0.326	0.089	-0.431	0.093	0.036	-0.035	-0.534	-0.158	0.102	-0.045	0.01	-0.445	-0.321	-0.242	0.492	0.572	-0.032	-0.119	-0.114
t46	0.15	0.39	0.082	0.724	0.035	-0.183	0.31	-0.284	-0.049	-0.409	0.759	0.317	-0.08	-0.319	0.167	0.025	-0.069	-0.382	-0.09	0.421	0	0.184	-0.882	-0.193	-0.268	0.325	-0.19	-0.18	-0.195	-0.114
t30	0.158	0.475	-0.057	0.452	-0.284	-0.078	0.02	0.144	-0.219	-0.538	0.556	-0.229	0.148	-0.149	0.198	0.268	0.061	-0.361	-0.178	0.008	-0.023	0.015	-0.457	-0.237	-0.293	0.556	0.373	-0.16	-0.083	-0.086
t27	0.177	0.458	0.103	0.631	-0.039	-0.045	-0.336	-0.087	-0.119	-0.306	0.777	0.254	0	-0.095	0.068	-0.144	0.171	-0.455	-0.016	0.142	-0.02	0.346	-0.71	-0.253	-0.062	0.014	-0.148	-0.084	-0.181	-0.043
t20	0.252	0.283	0.046	0.213	0.01	-0.125	0.012	-0.22	0.073	-0.503	0.552	-0.139	-0.057	-0.149	0.242	0.07	0.141	-0.455	-0.13	0.007	-0.029	0.354	0.246	-0.403	-0.02	-0.02	0.05	-0.229	-0.012	-0.062
t50	0.155	0.152	-0.159	0.611	-0.245	0.153	-0.017	0.011	0.245	-0.951	0.477	0.028	-0.015	-0.028	0.279	0.047	0.144	-0.282	0.006	0.288	-0.015	0.316	-0.637	-0.129	-0.169	0.082	-0.02	-0.185	-0.069	-0.072
t23	0.228	0.325	0.04	0.613	-0.116	-0.073	0.217	0.023	0.037	-0.652	0.407	0.051	0.101	-0.156	0.192	0.173	-0.086	-0.535	0.082	0.295	0.003	0.258	-0.612	-0.254	-0.263	0.285	-0.071	-0.316	-0.142	-0.054
t22	-0.038	0.204	0.009	0.811	0.01	0.014	0.305	-0.137	-0.079	-0.819	0.69	0.131	-0.001	0.133	0.175	0.052	0.165	-0.373	-0.102	0.289	-0.03	0.162	-0.315	-0.248	-0.093	-0.011	-0.699	0.025	-0.198	-0.032
t6	-0.019	0.504	0.238	0.526	-0.198	0.018	0.021	-0.366	-0.111	-0.508	0.529	0.17	0.048	-0.216	0.173	-0.021	0.138	-0.278	-0.078	0.123	-0.015	0.078	-0.543	-0.022	-0.075	-0.132	-0.032	-0.07	0.083	0.032
t31	0.053	0.535	0.146	0.311	-0.031	-0.085	-0.068	-0.033	-0.419	-0.664	0.277	0.11	-0.131	-0.204	0.122	0.006	0.292	-0.361	-0.042	0.206	-0.031	0.262	0.177	-0.147	-0.514	0.818	-0.094	-0.389	-0.04	-0.06
t38	0.165	0.451	0.057	0.557	-0.317	0.047	0.027	-0.128	-0.294	-0.707	0.681	0.133	-0.031	0.454	0.101	0.279	0.035	-0.456	0.041	0.294	0.005	-0.048	-1.184	-0.163	0.009	0.007	0.485	-0.27	-0.081	-0.15
t39	0.203	0.429	-0.194	0.639	-0.152	-0.06	0.231	-0.278	-0.365	-0.56	0.5	-0.101	-0.055	-0.195	0.205	0.093	-0.055	-0.517	0.013	0.227	-0.004	0.155	-0.68	-0.117	-0.025	0.402	0.139	0.174	0.043	-0.096
t45	0.156	0.258	0.141	0.66	-0.181	-0.155	-0.092	-0.243	-0.063	-0.729	0.42	0.057	-0.181	-0.202	0.177	0.213	0.254	-0.607	-0.088	0.091	-0.058	0.091	-0.904	-0.255	-0.18	1.272	0.234	-0.139	0.219	-0.166
t47	0.262	0.469	0.12	0.545	-0.138	-0.073	0.328	-0.128	-0.178	-0.655	0.722	0.085	0.138	-0.42	0.227	0.306	-0.068	-0.231	-0.028	0.227	0.043	0.309	-1.174	-0.205	-0.213	0.094	-0.009	-0.344	0.019	-0.03
t18	0.15	0.367	0.239	0.569	0.1	-0.186	0.148	-0.21	-0.371	-0.64	0.557	0.014	0.166	-0.061	0.209	-0.149	0.029	-0.235	-0.018	0.069	-0.021	0.084	-0.052	-0.314	-0.593	0.477	-0.415	0.012	0.064	0.009
t9	0.172	0.476	-0.143	0.467	-0.137	-0.104	-0.017	-0.124	0.204	-0.741	0.469	-0.205	-0.086	0.117	0.219	0.124	0.217	-0.255	-0.104	0.348	-0.028	0.187	-0.2	-0.299	-0.129	0.282	0.018	-0.303	-0.295	-0.129
t44	0.105	0.278	0.14	0.454	-0.094	0.02	-0.106	-0.277	-0.283	-0.659	0.651	-0.111	0.231	-0.31	0.201	-0.112	-0.235	-0.168	-0.162	0.053	-0.062	0.101	-0.215	-0.043	-0.285	0.482	0.529	-0.142	0.165	-0.144
t43	0.299	0.271	0.254	0.448	-0.015	-0.097	-0.068	-0.322	-0.244	-0.545	0.596	0.018	-0.142	-0.006	0.135	-0.159	0.324	-0.588	0.1	0.367	-0.005	-0.004	-0.236	-0.269	-0.257	-0.196	0.238	-0.021	0.139	-0.015
t8	0.1	0.139	-0.132	0.584	-0.436	-0.044	-0.034	-0.07	-0.135	-0.437	0.38	0.096	-0.081	-0.161	0.184	0.088	0.043	-0.247	-0.079	0.249	-0.021	-0.012	-0.152	-0.177	-0.198	0.183	0.6	0.031	-0.14	-0.12
t17	0.134	0.293	0.269	0.48	0.093	-0.065	0.27	-0.465	0.022	-0.469	0.211	0.109	0.029	-0.257	0.19	0.049	0.129	-0.221	-0.163	0.375	-0.002	0.041	-0.565	-0.121	-0.226	-0.348	0.503	-0.222	-0.112	0.04
t4	0.091	0.306	-0.134	0.612	-0.13	-0.022	-0.02	-0.094	-0.239	-0.604	0.666	-0.059	-0.084	0.067	0.047	0.082	-0.166	-0.423	-0.14	0.082	-0.038	0.181	0.068	-0.177	-0.424	0.274	0.195	-0.234	0.247	0.066
t10	0.115	0.176	0.297	0.354	-0.084	-0.166	-0.235	-0.072	-0.291	-0.777	0.657	0.059	-0.015	-0.086	0.224	0.273	0.121	-0.188	-0.173	0.268	-0.051	0.226	-0.628	-0.229	-0.394	0.528	0.572	-0.25	-0.194	-0.036
t49	0.129	0.337	-0.061	0.138	-0.207	-0.218	0.134	-0.2	-0.084	-0.635	0.616	0.169	-0.097	-0.266	0.322	0.026	0.099	-0.695	-0.079	0.473	0.005	0.345	0.227	-0.232	-0.195	0.083	0.154	-0.171	-0.08	-0.036
t13	-0.023	0.266	0.074	0.343	-0.084	-0.087	0.156	-0.125	0.027	-0.624	0.491	0.008	-0.144	0.133	0.173	0.29	0.025	-0.665	-0.12	0.269	0.013	0.247	-0.423	-0.157	0.1	0.087	0.293	-0.137	-0.285	-0.122
t3	0.143	0.307	0.179	0.497	-0.146	-0.018	0.037	-0.179	-0.192	-0.624	0.566	-0.008	-0.171	-0.163	0.122	0.145	-0.127	-0.573	0.079	0.208	-0.026	0.087	-0.236	-0.131	0.097	0.178	0.138	-0.149	0.076	-0.117
t48	0.146	0.567	0.131	0.248	0.079	0.001	0.177	-0.156	0.012	-0.563	0.399	-0.091	-0.029	-0.019	0.204	0.029	0.052	-0.361	-0.042	0.264	0.024	0.146	-0.484	-0.157	-0.291	0.184	0.164	-0.39	-0.218	-0.026
