feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t5	0.05	0.075	0.015	0.153	0.025	0.023	0.01	0.033	0.007	0.05	0.061	0.018	0.024	0.019	0.022	0.041	0.026	0.051	0.031	0.021	0.027	0.032	0.006	0.026	0.019	0.037	0.022	0.028	0.025	0.022
t41	0.038	0.057	0.049	0.068	0.028	0.02	0.009	0.025	0.009	0.008	0.01	0.02	0.022	0.186	0.042	0.024	0.03	0.054	0.017	0.022	0.025	0.043	0.003	0.021	0.005	0.051	0.002	0.038	0.028	0.045
t11	0.026	0.005	0.018	0.057	0.015	0.026	0.046	0.011	0.042	0.022	0.014	0.017	0.038	0.014	0.043	0.08	0.02	0.029	0.016	0.013	0.022	0.023	0.064	0.012	0.015	0.017	0.23	0.045	0.003	0.019
t26	0.017	0.007	0.01	0.027	0.015	0.006	0.011	0.006	0.021	0.012	0.004	0.012	0.012	0.004	0.016	0.014	0.011	0.029	0.009	0.009	0.015	0.024	0.558	0.009	0.017	0.021	0.044	0.04	0.01	0.011
t16	0.016	0.021	0.043	0.024	0.019	0.017	0.038	0.015	0.056	0.022	0.089	0.027	0.021	0.012	0.061	0.019	0.027	0.006	0.043	0.111	0.032	0.05	0.003	0.014	0.05	0.041	0.054	0.005	0.038	0.024
t40	0.009	0.059	0.017	0.105	0.045	0.03	0.055	0.036	0.015	0.018	0.117	0.005	0.038	0.002	0.015	0.017	0.013	0.007	0.013	0.015	0.017	0.011	0.01	0.01	0.013	0.121	0.126	0.036	0.012	0.014
t46	0.023	0.046	0.021	0.121	0.047	0.013	0.082	0.01	0.023	0.032	0.162	0.073	0.019	0.003	0.021	0.016	0.011	0.014	0.018	0.059	0.021	0.023	0.002	0.017	0.012	0.062	0.005	0.02	0.009	0.014
t30	0.032	0.081	0.02	0.032	0.007	0.023	0.013	0.048	0.007	0.017	0.04	0.009	0.069	0.014	0.03	0.05	0.029	0.022	0.013	0.008	0.021	0.009	0.02	0.022	0.012	0.152	0.109	0.033	0.037	0.022
t27	0.041	0.049	0.029	0.061	0.035	0.022	0.003	0.025	0.022	0.066	0.09	0.056	0.03	0.039	0.019	0.01	0.05	0.017	0.029	0.013	0.023	0.119	0.014	0.011	0.035	0.008	0.007	0.039	0.01	0.027
t20	0.036	0.015	0.015	0.007	0.027	0.01	0.008	0.009	0.032	0.019	0.023	0.007	0.015	0.02	0.026	0.016	0.028	0.011	0.012	0.005	0.014	0.08	0.475	0.004	0.027	0.005	0.01	0.014	0.013	0.016
t50	0.038	0.012	0.008	0.066	0.01	0.06	0.015	0.044	0.129	0.003	0.021	0.021	0.03	0.059	0.054	0.028	0.037	0.045	0.036	0.034	0.024	0.089	0.012	0.023	0.017	0.011	0.01	0.024	0.017	0.023
t23	0.058	0.027	0.02	0.075	0.02	0.027	0.044	0.052	0.062	0.01	0.017	0.026	0.053	0.039	0.042	0.053	0.016	0.018	0.055	0.039	0.029	0.078	0.014	0.015	0.013	0.029	0.009	0.016	0.015	0.028
t22	0.009	0.017	0.016	0.137	0.025	0.029	0.048	0.019	0.012	0.003	0.067	0.043	0.021	0.244	0.019	0.019	0.048	0.016	0.015	0.033	0.017	0.016	0.009	0.013	0.024	0.016	0	0.031	0.01	0.023
t6	0.017	0.1	0.073	0.047	0.011	0.038	0.014	0.006	0.012	0.021	0.04	0.049	0.051	0.012	0.03	0.016	0.043	0.035	0.022	0.015	0.024	0.013	0.016	0.059	0.031	0.01	0.023	0.053	0.082	0.04
t31	0.012	0.056	0.024	0.015	0.018	0.017	0.009	0.025	0.003	0.005	0.011	0.034	0.01	0.053	0.013	0.013	0.069	0.015	0.017	0.02	0.014	0.021	0.059	0.017	0.004	0.402	0.005	0.005	0.016	0.017
t38	0.013	0.029	0.012	0.03	0.004	0.021	0.009	0.012	0.003	0.003	0.04	0.027	0.011	0.559	0.009	0.029	0.018	0.007	0.017	0.021	0.012	0.004	0	0.012	0.023	0.011	0.038	0.006	0.01	0.009
t39	0.04	0.077	0.008	0.052	0.017	0.025	0.062	0.01	0.006	0.019	0.029	0.011	0.018	0.018	0.035	0.03	0.012	0.007	0.042	0.032	0.027	0.027	0.006	0.035	0.073	0.076	0.032	0.113	0.04	0.02
t45	0.007	0.006	0.008	0.019	0.002	0.003	0.002	0.002	0.003	0.001	0.003	0.008	0.003	0.001	0.006	0.012	0.012	0.001	0.004	0.003	0.004	0.004	0	0.004	0.003	0.833	0.011	0.005	0.025	0.003
t47	0.056	0.07	0.036	0.06	0.013	0.022	0.064	0.017	0.011	0.008	0.056	0.045	0.049	0.003	0.037	0.087	0.017	0.034	0.023	0.028	0.03	0.045	0.001	0.024	0.015	0.036	0.02	0.011	0.056	0.026
t18	0.036	0.04	0.046	0.054	0.06	0.011	0.025	0.014	0.006	0.011	0.031	0.017	0.058	0.068	0.037	0.01	0.025	0.06	0.026	0.012	0.022	0.027	0.092	0.01	0.002	0.087	0.001	0.053	0.026	0.031
t9	0.042	0.067	0.01	0.038	0.025	0.016	0.014	0.022	0.068	0.008	0.024	0.007	0.022	0.148	0.041	0.032	0.058	0.059	0.02	0.039	0.023	0.044	0.054	0.011	0.017	0.043	0.006	0.016	0.007	0.019
t44	0.023	0.032	0.04	0.028	0.013	0.03	0.007	0.007	0.005	0.009	0.052	0.012	0.085	0.007	0.027	0.009	0.008	0.043	0.012	0.009	0.016	0.012	0.048	0.043	0.011	0.093	0.182	0.032	0.093	0.015
t43	0.06	0.036	0.074	0.032	0.021	0.022	0.009	0.007	0.007	0.017	0.05	0.025	0.022	0.026	0.024	0.009	0.086	0.009	0.042	0.037	0.024	0.009	0.052	0.021	0.014	0.007	0.067	0.061	0.099	0.031
t8	0.023	0.007	0.009	0.05	0.004	0.018	0.012	0.017	0.019	0.029	0.008	0.026	0.018	0.02	0.029	0.029	0.021	0.05	0.016	0.022	0.019	0.014	0.114	0.016	0.014	0.012	0.291	0.066	0.009	0.016
t17	0.03	0.015	0.048	0.037	0.039	0.019	0.047	0.004	0.04	0.029	0.005	0.031	0.031	0.015	0.033	0.028	0.033	0.062	0.013	0.041	0.024	0.019	0.025	0.023	0.014	0.002	0.222	0.027	0.011	0.034
t4	0.024	0.018	0.01	0.056	0.016	0.021	0.01	0.022	0.01	0.01	0.05	0.014	0.017	0.071	0.017	0.032	0.008	0.023	0.014	0.012	0.019	0.041	0.28	0.016	0.005	0.025	0.036	0.02	0.063	0.039
t10	0.029	0.012	0.059	0.021	0.02	0.013	0.005	0.025	0.009	0.006	0.052	0.023	0.024	0.042	0.036	0.074	0.026	0.064	0.013	0.028	0.019	0.053	0.019	0.014	0.005	0.075	0.174	0.02	0.012	0.028
t49	0.018	0.029	0.012	0.004	0.009	0.008	0.036	0.017	0.031	0.012	0.05	0.035	0.011	0.008	0.06	0.018	0.023	0.002	0.018	0.111	0.024	0.067	0.244	0.014	0.032	0.009	0.044	0.014	0.018	0.021
t13	0.012	0.027	0.025	0.01	0.018	0.016	0.049	0.028	0.058	0.016	0.037	0.023	0.012	0.048	0.041	0.064	0.021	0.002	0.019	0.06	0.03	0.055	0.023	0.024	0.128	0.012	0.094	0.02	0.01	0.018
t3	0.035	0.054	0.039	0.032	0.02	0.033	0.032	0.017	0.013	0.017	0.042	0.018	0.013	0.023	0.028	0.042	0.01	0.006	0.061	0.033	0.027	0.022	0.041	0.037	0.131	0.034	0.036	0.033	0.05	0.021
t48	0.036	0.151	0.033	0.012	0.049	0.036	0.056	0.019	0.03	0.022	0.022	0.013	0.022	0.041	0.04	0.027	0.021	0.014	0.039	0.042	0.034	0.029	0.016	0.034	0.029	0.035	0.04	0.013	0.016	0.03
