V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
11	-0.101	0.193	-0.007	-0.084	0.012	-0.21	0.175	0.025	-0.001	-0.013	0.211	-0.038	-0.023	0.047	0.199	0.071	-0.001	-0.165	-0.039	-0.052	-0.016	-0.166	-0.122	-0.061	-0.03	0.031	-0.031	0.018	-0.023	0.184	0.111
12	0.044	-0.082	0.015	-0.036	-0.002	0.04	-0.018	0.017	-0.039	-0.031	-0.038	0.02	0.024	-0.034	-0.057	-0.027	0.005	0.044	0.025	0.048	0.042	0.035	0.044	0.023	-0.008	-0.012	0.036	-0.011	0.023	-0.034	-0.052
13	0.05	-0.091	0.021	-0.067	-0.002	0.026	0.001	0.031	-0.06	-0.05	-0.023	0.024	0.033	-0.044	-0.055	-0.03	0.007	0.039	0.031	0.064	0.06	0.028	0.046	0.024	-0.017	-0.013	0.049	-0.014	0.031	-0.022	-0.06
14	-0.075	0.123	-0.027	0.077	0.01	-0.05	0.014	-0.048	0.08	0.067	0.047	-0.034	-0.044	0.063	0.098	0.047	-0.01	-0.061	-0.045	-0.087	-0.082	-0.051	-0.069	-0.034	0.019	0.02	-0.066	0.02	-0.046	0.044	0.087
15	-0.149	0.191	-0.019	-0.017	0.057	-0.195	0.149	-0.069	0.08	0.063	0.199	-0.057	-0.055	0.098	0.287	0.107	-0.013	-0.161	-0.072	-0.107	-0.089	-0.181	-0.141	-0.067	-0.008	0.04	-0.082	0.031	-0.078	0.183	0.16
16	-0.065	0.098	-0.015	0.021	0.016	-0.071	0.046	-0.03	0.047	0.037	0.071	-0.027	-0.03	0.047	0.107	0.044	-0.007	-0.066	-0.034	-0.058	-0.05	-0.067	-0.062	-0.031	0.004	0.018	-0.044	0.015	-0.035	0.066	0.073
17	0.011	-0.013	0.004	-0.016	-0.003	0.002	0.003	0.012	-0.015	-0.013	-0.001	0.005	0.007	-0.01	-0.013	-0.007	0.002	0.005	0.007	0.014	0.014	0.004	0.008	0.004	-0.004	-0.003	0.011	-0.003	0.009	-0.002	-0.012
18	0.103	-0.218	0.023	0.008	0.001	0.168	-0.122	-0.013	-0.035	-0.019	-0.165	0.044	0.039	-0.061	-0.161	-0.066	0.005	0.149	0.048	0.082	0.049	0.132	0.121	0.062	0.009	-0.031	0.055	-0.023	0.03	-0.143	-0.119
19	0.055	-0.093	0.019	-0.051	-0.007	0.041	-0.015	0.03	-0.055	-0.045	-0.039	0.025	0.031	-0.045	-0.072	-0.034	0.007	0.048	0.032	0.062	0.056	0.04	0.051	0.026	-0.012	-0.015	0.047	-0.014	0.032	-0.036	-0.064
20	0.1	-0.187	0.042	-0.128	0	0.057	-0.004	0.056	-0.114	-0.095	-0.052	0.048	0.064	-0.087	-0.107	-0.058	0.014	0.082	0.062	0.127	0.117	0.059	0.094	0.049	-0.031	-0.027	0.095	-0.028	0.059	-0.047	-0.12
21	0.085	-0.14	0.039	-0.138	-0.008	0.021	0.025	0.074	-0.119	-0.102	-0.016	0.042	0.06	-0.082	-0.089	-0.05	0.014	0.049	0.056	0.117	0.117	0.032	0.072	0.036	-0.036	-0.022	0.091	-0.025	0.061	-0.017	-0.101
22	0.095	-0.155	0.007	0.049	-0.02	0.163	-0.133	0.003	-0.02	-0.01	-0.166	0.035	0.028	-0.051	-0.181	-0.067	0.004	0.132	0.04	0.059	0.032	0.143	0.102	0.051	0.018	-0.028	0.039	-0.018	0.032	-0.148	-0.105
23	0.099	-0.199	0.029	-0.038	-0.001	0.126	-0.078	0.014	-0.062	-0.045	-0.122	0.044	0.046	-0.069	-0.141	-0.062	0.008	0.121	0.051	0.094	0.072	0.102	0.108	0.055	-0.004	-0.029	0.067	-0.024	0.04	-0.106	-0.115
24	0.05	-0.105	0.015	-0.022	0.002	0.063	-0.039	0.004	-0.031	-0.023	-0.061	0.023	0.024	-0.034	-0.067	-0.031	0.004	0.062	0.026	0.049	0.036	0.051	0.055	0.029	-0.003	-0.015	0.034	-0.012	0.019	-0.053	-0.059
25	-0.011	0.02	-0.013	0.062	-0.003	0.028	-0.038	-0.024	0.039	0.035	-0.03	-0.008	-0.017	0.019	-0.008	0.004	-0.004	0.009	-0.012	-0.031	-0.036	0.018	-0.004	-0.003	0.017	0.002	-0.025	0.005	-0.015	-0.025	0.015
26	-0.028	0.052	-0.008	0.013	0.002	-0.032	0.019	-0.007	0.019	0.015	0.031	-0.012	-0.013	0.02	0.04	0.018	-0.003	-0.031	-0.015	-0.027	-0.022	-0.028	-0.029	-0.015	0.002	0.008	-0.02	0.007	-0.013	0.028	0.032
27	0.074	-0.131	0.032	-0.101	-0.005	0.035	0.004	0.05	-0.09	-0.076	-0.031	0.036	0.049	-0.066	-0.082	-0.044	0.011	0.055	0.047	0.095	0.091	0.039	0.067	0.034	-0.025	-0.02	0.073	-0.021	0.047	-0.03	-0.089
28	-0.025	0.045	-0.009	0.024	0.001	-0.02	0.007	-0.012	0.024	0.02	0.018	-0.011	-0.014	0.02	0.031	0.015	-0.003	-0.023	-0.014	-0.028	-0.025	-0.018	-0.024	-0.012	0.005	0.007	-0.021	0.007	-0.014	0.016	0.029
29	0.053	-0.06	0.016	-0.055	-0.019	0.023	-0.002	0.051	-0.063	-0.055	-0.023	0.023	0.031	-0.046	-0.078	-0.035	0.009	0.03	0.032	0.059	0.061	0.032	0.04	0.019	-0.015	-0.013	0.047	-0.014	0.039	-0.025	-0.059
30	-0.091	0.161	-0.005	-0.073	0.019	-0.182	0.153	0.014	0.004	-0.007	0.184	-0.034	-0.022	0.044	0.183	0.066	-0.002	-0.143	-0.036	-0.047	-0.017	-0.148	-0.106	-0.053	-0.025	0.028	-0.03	0.016	-0.025	0.163	0.101
31	-0.116	0.208	-0.035	0.075	0.011	-0.114	0.061	-0.043	0.095	0.075	0.111	-0.052	-0.06	0.087	0.16	0.073	-0.012	-0.119	-0.064	-0.12	-0.101	-0.105	-0.115	-0.059	0.015	0.032	-0.089	0.029	-0.059	0.101	0.136
