feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t27	0.021	0.025	0.012	0.016	0.02	0.013	0.03	0.055	0.033	0.046	0.038	0.021	0.034	0.014	0.054	0.05	0.065	0.023	0.003	0.011	0.015	0.039	0.047	0.008	0.082	0.026	0.068	0.02	0.095	0.016
t42	0.007	0.024	0.056	0.003	0.042	0.028	0.112	0.011	0.019	0.003	0.033	0.031	0.016	0.017	0.01	0.023	0.024	0.071	0.009	0.014	0.127	0.026	0.028	0.103	0.02	0.019	0.041	0.041	0.018	0.025
t3	0.005	0.031	0.04	0.004	0.026	0.024	0.134	0.013	0.1	0.003	0.02	0.021	0.016	0.036	0.167	0.016	0.025	0.056	0.008	0.027	0.018	0.014	0.03	0.069	0.019	0.013	0.002	0.023	0.012	0.029
t50	0.002	0.031	0.056	0.136	0.019	0.036	0.069	0.013	0.058	0.007	0.029	0.013	0.021	0.064	0.017	0.011	0.044	0.014	0.008	0.009	0.019	0.026	0.04	0.126	0.043	0.014	0.015	0.044	0.006	0.009
t21	0.023	0.012	0.007	0.429	0.004	0.008	0.005	0.007	0.007	0.009	0.013	0.024	0.006	0.02	0.306	0.008	0.026	0.004	0.002	0.001	0.005	0.015	0.016	0.003	0.006	0.008	0.009	0.005	0.009	0.002
t5	0.06	0.014	0.018	0.014	0.044	0.017	0.031	0.019	0.062	0.003	0.018	0.021	0.079	0.024	0.002	0.042	0.018	0.063	0.154	0.013	0.083	0.012	0.03	0.06	0.014	0.025	0.007	0.031	0.009	0.014
t46	0.02	0.018	0.013	0.017	0.014	0.022	0.031	0.037	0.016	0.004	0.084	0.012	0.054	0.078	0.005	0.073	0.052	0.069	0.036	0.022	0.027	0.008	0.018	0.062	0.03	0.034	0.006	0.067	0.025	0.045
t40	0.005	0.018	0.033	0.014	0.008	0.016	0.047	0.025	0.028	0.013	0.056	0.028	0.081	0.042	0.003	0.07	0.033	0.009	0.021	0.017	0.27	0.013	0.017	0.009	0.015	0.029	0.006	0.046	0.014	0.015
t34	0.04	0.017	0.012	0.01	0.092	0.034	0.029	0.109	0.079	0.006	0.018	0.019	0.037	0.045	0.001	0.105	0.053	0.02	0.039	0.01	0.054	0.016	0.025	0.021	0.024	0.021	0.022	0.018	0.007	0.015
t17	0.022	0.04	0.013	0.278	0.006	0.021	0.015	0.16	0.008	0.053	0.015	0.018	0.012	0.023	0.002	0.042	0.03	0.012	0.002	0.007	0.012	0.037	0.025	0.033	0.013	0.017	0.022	0.005	0.046	0.01
t44	0.087	0.049	0.018	0.017	0.001	0.034	0.048	0.045	0.01	0.028	0.006	0.034	0.017	0.033	0.095	0.033	0.012	0.02	0.005	0.027	0.033	0.038	0.063	0.014	0.04	0.026	0.035	0.04	0.079	0.011
t47	0.01	0.021	0.245	0.006	0.001	0.022	0.029	0.028	0.074	0.01	0.033	0.019	0.019	0.018	0.026	0.016	0.036	0.013	0.017	0.009	0.07	0.017	0.018	0.106	0.01	0.017	0.016	0.057	0.017	0.022
t16	0.01	0.018	0.114	0.015	0.002	0.025	0.043	0.024	0.077	0.002	0.026	0.016	0.019	0.05	0.011	0.01	0.038	0.042	0.081	0.014	0.068	0.018	0.048	0.068	0.008	0.016	0.09	0.019	0.019	0.009
t11	0.021	0.052	0.031	0.003	0.006	0.014	0.056	0.02	0.002	0.026	0.043	0.037	0.047	0.019	0.135	0.043	0.043	0.08	0.027	0.01	0.035	0.02	0.058	0.004	0.028	0.015	0.064	0.009	0.031	0.023
t6	0.034	0.051	0.015	0.101	0.02	0.009	0.013	0.003	0.01	0.049	0.011	0.017	0.007	0.013	0.353	0.022	0.025	0.009	0.013	0.006	0.009	0.015	0.02	0.007	0.009	0.011	0.115	0.01	0.008	0.014
t22	0.019	0.017	0.023	0.007	0.004	0.014	0.061	0.068	0.013	0.032	0.017	0.016	0.012	0.02	0.168	0.056	0.024	0.038	0.004	0.022	0.029	0.055	0.029	0.022	0.03	0.024	0.017	0.011	0.138	0.008
t25	0.141	0.02	0.013	0.013	0.002	0.011	0.046	0.018	0.032	0.082	0.008	0.013	0.009	0.02	0.269	0.02	0.038	0.034	0.003	0.022	0.024	0.035	0.036	0.004	0.009	0.023	0.011	0.019	0.021	0.004
t10	0.052	0.022	0.01	0.009	0.013	0.012	0.026	0.057	0.009	0.31	0.012	0.026	0.007	0.009	0.046	0.007	0.032	0.006	0.011	0.007	0.032	0.065	0.029	0.005	0.008	0.023	0.115	0.007	0.015	0.018
t35	0.019	0.021	0.01	0.111	0.008	0.014	0.017	0.015	0.02	0.06	0.017	0.012	0.034	0.014	0.119	0.011	0.021	0.313	0.007	0.003	0.008	0.021	0.057	0.002	0.006	0.012	0.022	0.011	0.005	0.011
t1	0.155	0.028	0.019	0.068	0.004	0.016	0.045	0.011	0.009	0.094	0.008	0.008	0.017	0.026	0.198	0.008	0.038	0.014	0.011	0.004	0.016	0.011	0.046	0.007	0.017	0.018	0.017	0.018	0.054	0.015
t26	0.03	0.02	0.007	0.006	0.002	0.016	0.029	0.009	0.003	0.188	0.008	0.009	0.039	0.035	0.393	0.015	0.03	0.005	0.006	0.006	0.003	0.03	0.019	0.025	0.02	0.01	0.005	0.005	0.021	0.007
t31	0.074	0.035	0.015	0.099	0.004	0.019	0.033	0.027	0.004	0.038	0.016	0.018	0.054	0.018	0.016	0.041	0.037	0.06	0.043	0.022	0.025	0.035	0.075	0.004	0.055	0.018	0.033	0.014	0.03	0.039
t45	0.002	0.007	0.048	0.001	0.013	0.016	0.038	0.006	0.023	0.018	0.004	0.017	0.011	0.014	0.524	0.009	0.012	0.037	0.003	0.005	0.012	0.007	0.017	0.021	0.024	0.009	0.003	0.041	0.037	0.02
t38	0.001	0.004	0.008	0.007	0.005	0.008	0.012	0.002	0.008	0.027	0.001	0.004	0.002	0.01	0.811	0.008	0.004	0.009	0.001	0.003	0.004	0.008	0.006	0.008	0.003	0.003	0.004	0.019	0.005	0.004
