V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
22	-0.036	0.076	-0.061	-0.245	-0.099	-0.048	0.091	-0.039	0.124	0.03	-0.05	-0.034	-0.037	-0.167	-0.109	-0.169	-0.065	0.081	-0.012	0.094	0.065	0.148	0.149	0.049	0.043	-0.103	0.105	0.028	-0.218	-0.152	0.078
23	-0.079	0.11	-0.088	-0.353	-0.165	-0.029	0.155	0.077	0.16	0.049	-0.082	-0.051	-0.058	-0.206	-0.159	-0.267	-0.094	0.134	-0.022	0.168	0.099	0.149	0.227	0.071	0.064	-0.108	0.168	0.075	-0.269	-0.195	0.131
24	-0.024	0.034	-0.028	-0.111	-0.051	-0.011	0.048	0.02	0.051	0.015	-0.026	-0.016	-0.018	-0.066	-0.05	-0.083	-0.03	0.041	-0.007	0.051	0.031	0.049	0.071	0.022	0.02	-0.035	0.052	0.022	-0.086	-0.062	0.041
25	-0.022	0.031	-0.025	-0.099	-0.046	-0.009	0.043	0.019	0.045	0.014	-0.023	-0.014	-0.016	-0.059	-0.045	-0.075	-0.027	0.037	-0.006	0.047	0.028	0.043	0.064	0.02	0.018	-0.031	0.047	0.021	-0.077	-0.055	0.037
26	0.028	-0.055	0.044	0.177	0.073	0.032	-0.067	0.024	-0.089	-0.022	0.036	0.024	0.027	0.119	0.079	0.124	0.047	-0.061	0.009	-0.07	-0.047	-0.103	-0.108	-0.035	-0.031	0.073	-0.077	-0.022	0.156	0.109	-0.058
27	-0.06	0.082	-0.065	-0.259	-0.123	-0.018	0.116	0.068	0.116	0.037	-0.06	-0.038	-0.043	-0.149	-0.117	-0.199	-0.069	0.1	-0.017	0.126	0.073	0.105	0.168	0.052	0.047	-0.077	0.126	0.058	-0.196	-0.143	0.098
28	-0.033	0.035	-0.028	-0.111	-0.058	0.003	0.056	0.064	0.045	0.017	-0.029	-0.017	-0.02	-0.054	-0.051	-0.091	-0.03	0.047	-0.008	0.062	0.033	0.028	0.075	0.022	0.021	-0.022	0.058	0.034	-0.071	-0.054	0.047
29	0.08	-0.134	0.107	0.429	0.188	0.058	-0.175	-0.024	-0.206	-0.056	0.093	0.061	0.067	0.271	0.192	0.312	0.114	-0.153	0.025	-0.185	-0.117	-0.218	-0.269	-0.086	-0.077	0.156	-0.196	-0.071	0.357	0.256	-0.149
30	0.06	-0.096	0.077	0.308	0.137	0.038	-0.128	-0.047	-0.147	-0.042	0.067	0.044	0.049	0.192	0.139	0.225	0.082	-0.109	0.018	-0.134	-0.084	-0.152	-0.195	-0.062	-0.055	0.109	-0.143	-0.054	0.256	0.19	-0.108
31	-0.048	0.063	-0.051	-0.202	-0.097	-0.012	0.091	0.058	0.089	0.029	-0.048	-0.03	-0.034	-0.114	-0.091	-0.156	-0.054	0.079	-0.013	0.1	0.057	0.078	0.131	0.041	0.037	-0.058	0.098	0.047	-0.149	-0.108	0.077
