feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t18	0.018	0.063	0.01	0.006	0.018	0.08	0.037	0.023	0.009	0.012	0.012	0.018	0.275	0.049	0.013	0.02	0.013	0.028	0.084	0.012	0.004	0.034	0.016	0.055	0.015	0.018	0.018	0.024	0.007	0.009
t23	0.045	0.023	0.019	0.083	0.058	0.005	0.013	0.028	0.018	0.01	0.041	0.028	0.019	0.018	0.037	0.031	0.062	0.038	0.068	0.023	0.008	0.052	0.019	0.009	0.034	0.039	0.015	0.01	0.102	0.044
t12	0.022	0.033	0.012	0.033	0.019	0.021	0.011	0.064	0.024	0.013	0.026	0.029	0.036	0.027	0.013	0.028	0.06	0.049	0.134	0.016	0.013	0.021	0.025	0	0.05	0.029	0.039	0.01	0.108	0.035
t21	0.015	0.01	0.013	0.019	0.044	0.014	0.01	0.01	0.021	0.014	0.021	0.019	0.007	0.003	0.21	0.014	0.025	0.018	0.032	0.053	0.008	0.043	0.031	0.187	0.063	0.027	0.028	0.018	0.018	0.006
t1	0.037	0.004	0.014	0.037	0.033	0.013	0.062	0.019	0.034	0.014	0.012	0.027	0.024	0.045	0.018	0.014	0.166	0.022	0.078	0.033	0.011	0.053	0.022	0.061	0.03	0.024	0.043	0.016	0.02	0.014
t8	0.033	0.376	0.021	0.014	0.019	0.012	0.069	0.024	0.023	0.009	0.045	0.017	0.009	0.033	0.02	0.008	0.006	0.018	0.007	0.01	0.064	0.056	0.025	0.003	0.015	0.011	0.011	0.013	0.02	0.009
t14	0.021	0.011	0.022	0.052	0.039	0.012	0.039	0.016	0.013	0.013	0.036	0.02	0.018	0.079	0.03	0.025	0.098	0.09	0.07	0.103	0.003	0.034	0.018	0.006	0.019	0.036	0.01	0.009	0.039	0.02
t7	0.042	0.067	0.014	0.097	0.031	0.018	0.009	0.017	0.028	0.008	0.033	0.023	0.05	0.018	0.013	0.021	0.115	0.04	0.102	0.017	0.007	0.058	0.02	0	0.03	0.028	0.019	0.006	0.064	0.007
t33	0.014	0.563	0.008	0.009	0.014	0.007	0.014	0.016	0.007	0.01	0.019	0.012	0.027	0.005	0.071	0.005	0.003	0.016	0.004	0.003	0.009	0.016	0.013	0.023	0.022	0.006	0.021	0.011	0.049	0.004
t50	0.017	0.426	0.016	0.012	0.015	0.005	0.008	0.037	0.011	0.009	0.023	0.012	0.002	0.028	0.036	0.019	0.004	0.017	0.002	0.008	0.01	0.007	0.018	0.158	0.008	0.01	0.011	0.054	0.011	0.008
t25	0.023	0.047	0.054	0.046	0.035	0.013	0.018	0.025	0.028	0.074	0.029	0.021	0.094	0.049	0.009	0.011	0.027	0.062	0.014	0.032	0.011	0.038	0.024	0.056	0.015	0.039	0.017	0.054	0.009	0.025
t38	0.026	0.039	0.038	0.027	0.038	0.036	0.043	0.027	0.024	0.081	0.031	0.026	0.024	0.027	0.023	0.011	0.04	0.05	0.089	0.025	0.009	0.009	0.028	0.004	0.022	0.053	0.024	0.065	0.009	0.052
t34	0.033	0.009	0.031	0.032	0.023	0.059	0.066	0.018	0.033	0.028	0.014	0.026	0.182	0.047	0.014	0.013	0.018	0.015	0.018	0.034	0.015	0.026	0.03	0.028	0.01	0.031	0.006	0.028	0.101	0.014
t31	0.045	0.027	0.024	0.034	0.024	0.019	0.012	0.019	0.031	0.017	0.068	0.023	0.141	0.124	0.024	0.046	0.014	0.05	0.004	0.018	0.01	0.012	0.022	0.004	0.026	0.03	0.014	0.028	0.082	0.01
t2	0.028	0.041	0.014	0.038	0.015	0.016	0.059	0.027	0.015	0.01	0.022	0.025	0.009	0.028	0.061	0.038	0.041	0.011	0.027	0.02	0.027	0.017	0.025	0.217	0.01	0.033	0.007	0.069	0.007	0.039
t13	0.013	0.038	0.009	0.027	0.01	0.01	0.021	0.012	0.021	0.024	0.014	0.018	0.007	0.059	0.189	0.011	0.057	0.022	0.199	0.009	0.007	0.038	0.024	0.027	0.025	0.031	0.013	0.046	0.009	0.01
t6	0.033	0.024	0.018	0.011	0.018	0.17	0.05	0.064	0.011	0.029	0.008	0.018	0.039	0.008	0.032	0.013	0.037	0.026	0.031	0.056	0.013	0.028	0.019	0.083	0.009	0.023	0.07	0.025	0.011	0.024
t47	0.028	0.015	0.025	0.038	0.021	0.021	0.038	0.052	0.021	0.037	0.006	0.024	0.014	0.02	0.261	0.05	0.017	0.054	0.03	0.012	0.008	0.024	0.023	0.002	0.013	0.022	0.041	0.056	0.02	0.008
t35	0.016	0.125	0.011	0.021	0.033	0.021	0.022	0.02	0.033	0.018	0.021	0.019	0.09	0.056	0.07	0.007	0.056	0.012	0.029	0.056	0.018	0.021	0.021	0.093	0.012	0.017	0.023	0.035	0.008	0.015
t43	0.022	0.032	0.019	0.033	0.037	0.014	0.02	0.056	0.03	0.03	0.013	0.025	0.074	0.046	0.019	0.011	0.076	0.016	0.084	0.024	0.01	0.034	0.025	0.002	0.013	0.022	0.009	0.014	0.167	0.023
t15	0.03	0.022	0.022	0.029	0.022	0.273	0.008	0.015	0.019	0.029	0.007	0.021	0.032	0.024	0.133	0.019	0.023	0.014	0.009	0.02	0.005	0.035	0.018	0.003	0.02	0.026	0.013	0.018	0.068	0.023
t3	0.027	0.035	0.005	0.041	0.029	0.061	0.026	0.015	0.03	0.016	0.026	0.027	0.032	0.047	0.084	0.058	0.105	0.034	0.023	0.018	0.012	0.012	0.021	0.004	0.023	0.034	0.017	0.015	0.051	0.071
