feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t50	0.013	0.016	0.026	0.021	0.02	0.026	0.013	0.02	0.003	0.039	0.084	0.021	0.1	0.005	0.008	0.033	0.025	0.023	0.054	0.063	0.018	0.109	0.008	0.084	0.077	0.022	0.018	0.019	0.019	0.016
t46	0.014	0.015	0.005	0.022	0.022	0.024	0.033	0.032	0.282	0.031	0.032	0.147	0.034	0	0.036	0.015	0.005	0.019	0.024	0.064	0.008	0.003	0.036	0.007	0.003	0.011	0.013	0.021	0.027	0.015
t35	0.005	0.01	0.009	0.011	0.015	0.015	0.018	0.016	0.542	0.015	0.055	0.058	0.023	0	0.045	0.011	0.009	0.019	0.01	0.01	0.008	0.006	0.021	0.008	0.006	0.013	0.006	0.012	0.021	0.005
t10	0.008	0.021	0.031	0.041	0.038	0.025	0.05	0.016	0.017	0.019	0.022	0.007	0.065	0.009	0.043	0.011	0.073	0.019	0.025	0.037	0.043	0.081	0.054	0.021	0.028	0.079	0.03	0.047	0.009	0.03
t22	0.01	0.019	0.007	0.019	0.02	0.014	0.018	0.029	0.019	0.011	0.088	0.008	0.028	0.002	0.033	0.009	0.042	0.001	0.008	0.026	0.031	0.107	0.009	0.008	0.008	0.015	0.016	0.022	0.005	0.367
t4	0.005	0.023	0.016	0.026	0.031	0.023	0.03	0.048	0.253	0.012	0.025	0.013	0.035	0.046	0.011	0.022	0.041	0.005	0.014	0.031	0.023	0.007	0.032	0.103	0.008	0.016	0.03	0.042	0.014	0.017
t37	0.027	0.02	0.019	0.029	0.038	0.03	0.017	0.01	0.178	0.015	0.009	0.004	0.044	0.004	0.007	0.028	0.011	0.007	0.095	0.001	0.075	0.003	0.054	0.039	0.143	0.01	0.027	0.04	0.01	0.008
t19	0.005	0.018	0.043	0.02	0.024	0.03	0.012	0.106	0.088	0.014	0.059	0.014	0.017	0.028	0.024	0.036	0.046	0.003	0.051	0.108	0.019	0.015	0.019	0.031	0.067	0.019	0.024	0.026	0.022	0.011
t39	0.004	0.023	0.023	0.016	0.028	0.023	0.02	0.016	0.383	0.015	0.014	0.003	0.011	0.002	0.006	0.023	0.027	0.014	0.04	0.004	0.07	0.003	0.063	0.025	0.044	0.011	0.013	0.02	0.007	0.048
t18	0.046	0.019	0.009	0.028	0.024	0.019	0.026	0.009	0.316	0.02	0.024	0.039	0.049	0.008	0.047	0.012	0.006	0.02	0.017	0.008	0.009	0.011	0.029	0.015	0.009	0.01	0.013	0.035	0.019	0.101
t45	0.002	0.021	0.015	0.022	0.039	0.032	0.018	0.02	0.212	0.019	0.047	0.006	0.014	0.001	0.01	0.03	0.019	0.139	0.031	0.01	0.049	0.009	0.029	0.028	0.091	0.014	0.034	0.025	0.009	0.003
t47	0.017	0.031	0.032	0.036	0.04	0.041	0.023	0.023	0.113	0.027	0.138	0.003	0.03	0.014	0.011	0.038	0.014	0.02	0.027	0.005	0.049	0.006	0.051	0.026	0.066	0.012	0.033	0.046	0.015	0.013
t7	0.003	0.016	0.029	0.011	0.018	0.029	0.01	0.083	0.053	0.02	0.07	0.037	0.047	0.004	0.019	0.016	0.13	0.003	0.047	0.138	0.008	0.017	0.067	0.01	0.043	0.01	0.016	0.023	0.02	0.003
t41	0.004	0.018	0.037	0.012	0.02	0.031	0.021	0.039	0.002	0.018	0.028	0.018	0.045	0.123	0.026	0.029	0.021	0.02	0.049	0.087	0.027	0.035	0.071	0.037	0.072	0.022	0.024	0.025	0.013	0.026
t25	0.006	0.016	0.01	0.022	0.018	0.014	0.021	0.013	0.062	0.017	0.111	0.025	0.014	0.024	0.008	0.009	0.032	0.262	0.013	0.11	0.012	0.005	0.027	0.04	0.007	0.014	0.017	0.026	0.018	0.025
t6	0.006	0.021	0.019	0.028	0.022	0.023	0.046	0.055	0.032	0.025	0.044	0.037	0.036	0.022	0.005	0.03	0.092	0.024	0.035	0.065	0.015	0.003	0.086	0.1	0.003	0.018	0.051	0.042	0.008	0.008
t8	0.02	0.024	0.016	0.025	0.05	0.022	0.032	0.005	0.009	0.035	0.069	0.22	0.047	0.006	0.028	0.017	0.02	0.045	0.025	0.015	0.024	0.021	0.037	0.006	0.018	0.019	0.02	0.03	0.026	0.068
t44	0.006	0.013	0.018	0.01	0.032	0.017	0.022	0.012	0.518	0.015	0.01	0.032	0.061	0.001	0.022	0.022	0.005	0.002	0.022	0.013	0.007	0.001	0.046	0.004	0.018	0.009	0.017	0.021	0.02	0.006
