feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t108	1.024	-0.797	-0.977	0.362	0.771	0.223	0.362	-1.039	-0.418	-0.018	0.196	1.441	0.613	1.166	-0.498	-0.226	-1.696	-0.416	-2.014	1.13	-0.401	-0.031	0.025	0.609	-0.153	0.661	0.353	0.325	-0.213	-0.371
t88	0.986	-0.821	-0.977	0.449	0.735	0.224	0.329	-1.065	-0.414	0.014	0.229	1.475	0.652	1.116	-0.494	-0.284	-1.724	-0.37	-2.038	1.174	-0.411	-0.054	0.006	0.641	-0.116	0.666	0.368	0.418	-0.253	-0.466
t100	1.238	-0.707	-0.91	-0.081	0.969	0.22	0.547	-0.906	-0.431	-0.16	0.022	1.22	0.431	1.401	-0.293	-0.386	-1.518	-0.638	-1.808	0.951	-0.311	0.107	0.136	0.426	-0.417	0.667	0.265	-0.028	-0.011	0
t86	1.292	-0.688	-0.887	-0.188	1.018	0.22	0.593	-0.874	-0.434	-0.193	-0.021	1.162	0.389	1.456	-0.222	-0.468	-1.471	-0.691	-1.75	0.912	-0.285	0.142	0.165	0.379	-0.489	0.672	0.243	-0.101	0.038	0.078
t72	1.069	-0.777	-0.963	0.269	0.813	0.222	0.401	-1.011	-0.421	-0.048	0.159	1.396	0.575	1.216	-0.458	-0.253	-1.659	-0.462	-1.971	1.091	-0.383	-0.002	0.048	0.571	-0.207	0.662	0.335	0.249	-0.171	-0.292
t179	1.534	-0.587	-0.812	-0.688	1.241	0.217	0.801	-0.724	-0.45	-0.354	-0.217	0.911	0.183	1.722	0.01	-0.65	-1.269	-0.942	-1.517	0.711	-0.183	0.297	0.29	0.171	-0.788	0.679	0.143	-0.498	0.267	0.496
t73	1.126	-0.757	-0.94	0.155	0.865	0.222	0.45	-0.977	-0.424	-0.083	0.114	1.334	0.529	1.274	-0.385	-0.337	-1.61	-0.519	-1.911	1.05	-0.356	0.035	0.078	0.522	-0.283	0.667	0.311	0.17	-0.118	-0.207
t21	0.9	-0.854	-1.007	0.624	0.656	0.225	0.255	-1.118	-0.409	0.069	0.298	1.566	0.723	1.024	-0.591	-0.189	-1.797	-0.283	-2.125	1.242	-0.449	-0.11	-0.039	0.715	-0.006	0.662	0.403	0.55	-0.333	-0.606
t161	0.451	-1.031	-1.164	1.538	0.243	0.229	-0.13	-1.392	-0.383	0.36	0.659	2.038	1.094	0.543	-1.076	0.263	-2.176	0.175	-2.574	1.597	-0.646	-0.399	-0.273	1.101	0.562	0.639	0.588	1.241	-0.753	-1.337
t55	1.47	-0.616	-0.829	-0.553	1.182	0.218	0.745	-0.764	-0.445	-0.31	-0.165	0.976	0.239	1.65	-0.043	-0.621	-1.322	-0.874	-1.576	0.767	-0.209	0.256	0.257	0.226	-0.711	0.679	0.169	-0.386	0.206	0.378
t110	1.398	-0.643	-0.857	-0.408	1.116	0.219	0.683	-0.808	-0.441	-0.265	-0.107	1.054	0.298	1.574	-0.129	-0.53	-1.384	-0.802	-1.651	0.822	-0.242	0.209	0.219	0.289	-0.617	0.674	0.2	-0.28	0.139	0.266
t58	1.048	-0.786	-0.97	0.311	0.794	0.223	0.384	-1.023	-0.419	-0.034	0.176	1.417	0.592	1.194	-0.479	-0.236	-1.676	-0.441	-1.991	1.108	-0.391	-0.015	0.038	0.589	-0.181	0.661	0.343	0.28	-0.19	-0.324
t14	0.677	-0.941	-1.087	1.076	0.451	0.227	0.064	-1.254	-0.396	0.212	0.477	1.8	0.906	0.786	-0.836	0.045	-1.985	-0.057	-2.349	1.416	-0.548	-0.253	-0.155	0.907	0.277	0.65	0.495	0.889	-0.541	-0.965
t140	1.593	-0.557	-0.802	-0.815	1.296	0.216	0.851	-0.686	-0.454	-0.398	-0.266	0.855	0.129	1.792	0.038	-0.634	-1.223	-1.007	-1.469	0.653	-0.163	0.333	0.32	0.122	-0.853	0.677	0.12	-0.616	0.326	0.617
t78	1.89	-0.432	-0.709	-1.428	1.57	0.212	1.107	-0.502	-0.474	-0.595	-0.508	0.548	-0.124	2.118	0.322	-0.857	-0.976	-1.315	-1.183	0.405	-0.038	0.524	0.474	-0.133	-1.22	0.685	-0.002	-1.105	0.606	1.131
t25	0.89	-0.844	-1.03	0.628	0.649	0.224	0.249	-1.119	-0.411	0.066	0.302	1.586	0.719	1.028	-0.666	-0.041	-1.811	-0.283	-2.154	1.227	-0.463	-0.117	-0.045	0.725	0.023	0.651	0.408	0.511	-0.336	-0.569
t30	0.833	-0.875	-1.038	0.755	0.595	0.225	0.198	-1.157	-0.406	0.109	0.35	1.64	0.774	0.958	-0.689	-0.068	-1.856	-0.218	-2.2	1.286	-0.482	-0.153	-0.074	0.774	0.085	0.654	0.431	0.632	-0.393	-0.695
t167	0.816	-0.884	-1.042	0.792	0.579	0.225	0.184	-1.168	-0.404	0.122	0.365	1.657	0.79	0.938	-0.698	-0.071	-1.87	-0.199	-2.214	1.303	-0.488	-0.164	-0.083	0.788	0.105	0.655	0.438	0.665	-0.411	-0.729
t69	1.144	-0.748	-0.937	0.117	0.881	0.222	0.465	-0.965	-0.425	-0.096	0.099	1.317	0.513	1.296	-0.376	-0.333	-1.596	-0.538	-1.896	1.033	-0.349	0.046	0.088	0.507	-0.302	0.666	0.304	0.134	-0.101	-0.17
t38	0.902	-0.851	-1.01	0.617	0.658	0.225	0.257	-1.116	-0.409	0.066	0.296	1.565	0.719	1.029	-0.6	-0.167	-1.796	-0.287	-2.127	1.236	-0.45	-0.108	-0.038	0.714	-0.006	0.66	0.403	0.537	-0.33	-0.593
t129	1.093	-0.766	-0.957	0.217	0.835	0.222	0.423	-0.995	-0.423	-0.064	0.139	1.371	0.553	1.244	-0.439	-0.263	-1.64	-0.488	-1.949	1.069	-0.373	0.014	0.061	0.55	-0.236	0.662	0.324	0.203	-0.147	-0.243
t148	1.414	-0.634	-0.854	-0.444	1.131	0.218	0.698	-0.797	-0.443	-0.277	-0.121	1.038	0.282	1.594	-0.12	-0.527	-1.371	-0.82	-1.637	0.805	-0.236	0.22	0.228	0.275	-0.636	0.673	0.193	-0.314	0.156	0.301
t103	0.936	-0.83	-1.01	0.54	0.69	0.224	0.287	-1.092	-0.413	0.039	0.266	1.536	0.685	1.074	-0.601	-0.122	-1.771	-0.326	-2.104	1.197	-0.441	-0.088	-0.021	0.685	-0.039	0.655	0.389	0.453	-0.295	-0.507
t190	1.131	-0.749	-0.948	0.137	0.87	0.221	0.455	-0.971	-0.425	-0.09	0.108	1.333	0.519	1.287	-0.41	-0.276	-1.609	-0.529	-1.915	1.035	-0.358	0.038	0.081	0.518	-0.281	0.662	0.309	0.136	-0.111	-0.173
t81	0.75	-0.911	-1.063	0.927	0.518	0.226	0.127	-1.209	-0.4	0.165	0.418	1.726	0.845	0.866	-0.764	-0.014	-1.925	-0.131	-2.279	1.357	-0.517	-0.207	-0.117	0.845	0.187	0.652	0.465	0.771	-0.473	-0.84
t119	1.104	-0.757	-0.96	0.19	0.846	0.221	0.432	-0.987	-0.424	-0.075	0.129	1.363	0.54	1.26	-0.451	-0.225	-1.632	-0.503	-1.945	1.053	-0.372	0.02	0.066	0.542	-0.244	0.659	0.321	0.169	-0.135	-0.209
t154	1	-0.8	-0.993	0.404	0.75	0.223	0.343	-1.051	-0.417	-0.006	0.213	1.471	0.628	1.147	-0.552	-0.143	-1.719	-0.395	-2.046	1.139	-0.415	-0.047	0.012	0.631	-0.115	0.655	0.363	0.337	-0.233	-0.386
t7	0.981	-0.813	-0.992	0.449	0.732	0.223	0.326	-1.065	-0.415	0.01	0.23	1.487	0.648	1.121	-0.547	-0.177	-1.733	-0.372	-2.057	1.163	-0.42	-0.058	0.003	0.647	-0.097	0.659	0.371	0.388	-0.253	-0.438
t97	1.269	-0.693	-0.901	-0.145	0.997	0.22	0.573	-0.887	-0.434	-0.181	-0.003	1.189	0.404	1.436	-0.267	-0.404	-1.492	-0.67	-1.779	0.924	-0.298	0.126	0.152	0.399	-0.454	0.668	0.252	-0.081	0.019	0.056
t76	1.764	-0.488	-0.744	-1.165	1.453	0.214	0.998	-0.581	-0.465	-0.509	-0.404	0.676	-0.014	1.977	0.216	-0.794	-1.079	-1.182	-1.3	0.515	-0.089	0.444	0.409	-0.025	-1.068	0.684	0.049	-0.886	0.486	0.902
t133	1.624	-0.55	-0.783	-0.872	1.324	0.216	0.877	-0.669	-0.455	-0.414	-0.29	0.818	0.108	1.819	0.098	-0.721	-1.194	-1.035	-1.43	0.637	-0.146	0.354	0.337	0.095	-0.899	0.682	0.107	-0.643	0.352	0.647
t116	0.882	-0.866	-1.007	0.666	0.639	0.225	0.239	-1.13	-0.407	0.085	0.314	1.582	0.742	1	-0.587	-0.221	-1.811	-0.261	-2.137	1.264	-0.453	-0.12	-0.048	0.73	0.011	0.665	0.41	0.595	-0.353	-0.652
t186	1.057	-0.775	-0.978	0.285	0.802	0.222	0.392	-1.016	-0.421	-0.045	0.167	1.413	0.578	1.211	-0.504	-0.171	-1.672	-0.455	-1.993	1.089	-0.393	-0.011	0.042	0.582	-0.184	0.656	0.34	0.239	-0.178	-0.283
t62	0.735	-0.915	-1.071	0.954	0.505	0.226	0.115	-1.217	-0.4	0.172	0.429	1.742	0.856	0.852	-0.789	0.021	-1.937	-0.118	-2.296	1.365	-0.524	-0.216	-0.125	0.857	0.208	0.65	0.471	0.786	-0.485	-0.858
t70	1.106	-0.764	-0.949	0.195	0.846	0.222	0.433	-0.989	-0.423	-0.07	0.13	1.357	0.545	1.254	-0.413	-0.302	-1.628	-0.499	-1.933	1.064	-0.365	0.022	0.068	0.539	-0.255	0.665	0.319	0.195	-0.137	-0.234
t39	0.837	-0.871	-1.042	0.744	0.599	0.225	0.202	-1.153	-0.407	0.104	0.346	1.639	0.768	0.965	-0.7	-0.04	-1.854	-0.224	-2.2	1.278	-0.483	-0.151	-0.072	0.771	0.085	0.652	0.43	0.613	-0.388	-0.675
t197	0.675	-0.943	-1.085	1.082	0.449	0.227	0.062	-1.255	-0.395	0.215	0.479	1.802	0.909	0.783	-0.832	0.035	-1.987	-0.053	-2.35	1.42	-0.547	-0.254	-0.156	0.909	0.279	0.651	0.496	0.897	-0.543	-0.972
t42	1.768	-0.482	-0.749	-1.18	1.458	0.214	1.003	-0.576	-0.466	-0.516	-0.41	0.674	-0.022	1.987	0.199	-0.75	-1.077	-1.191	-1.302	0.503	-0.09	0.446	0.411	-0.029	-1.069	0.68	0.048	-0.912	0.493	0.928
t63	1.152	-0.742	-0.939	0.096	0.889	0.221	0.472	-0.959	-0.426	-0.103	0.092	1.311	0.503	1.308	-0.384	-0.305	-1.591	-0.549	-1.893	1.02	-0.348	0.051	0.091	0.5	-0.308	0.664	0.301	0.108	-0.092	-0.143
t149	0.632	-0.956	-1.107	1.166	0.41	0.227	0.026	-1.28	-0.394	0.24	0.512	1.851	0.942	0.741	-0.9	0.122	-2.025	-0.012	-2.399	1.448	-0.57	-0.283	-0.179	0.946	0.339	0.645	0.514	0.947	-0.582	-1.027
t102	0.916	-0.837	-1.017	0.58	0.672	0.224	0.271	-1.104	-0.412	0.052	0.282	1.556	0.701	1.053	-0.622	-0.103	-1.788	-0.306	-2.123	1.212	-0.449	-0.1	-0.031	0.702	-0.014	0.655	0.397	0.483	-0.313	-0.539
t89	1.129	-0.749	-0.948	0.141	0.868	0.221	0.454	-0.972	-0.425	-0.089	0.109	1.335	0.521	1.285	-0.413	-0.274	-1.61	-0.527	-1.917	1.037	-0.359	0.036	0.08	0.52	-0.279	0.662	0.31	0.138	-0.113	-0.176
t191	1.278	-0.682	-0.909	-0.172	1.006	0.219	0.582	-0.878	-0.435	-0.192	-0.013	1.185	0.39	1.454	-0.293	-0.336	-1.488	-0.685	-1.78	0.905	-0.3	0.131	0.156	0.392	-0.457	0.662	0.249	-0.125	0.031	0.099
t196	1.346	-0.668	-0.868	-0.296	1.067	0.22	0.638	-0.841	-0.437	-0.227	-0.063	1.105	0.345	1.513	-0.163	-0.526	-1.426	-0.745	-1.696	0.871	-0.262	0.176	0.193	0.333	-0.557	0.675	0.221	-0.181	0.088	0.163
t65	0.481	-1.026	-1.144	1.486	0.269	0.229	-0.105	-1.376	-0.383	0.346	0.637	2.002	1.076	0.568	-1.011	0.164	-2.148	0.15	-2.535	1.585	-0.628	-0.379	-0.257	1.075	0.517	0.646	0.575	1.223	-0.728	-1.314
t174	0.792	-0.888	-1.058	0.834	0.558	0.225	0.164	-1.18	-0.404	0.133	0.382	1.686	0.805	0.918	-0.75	0.01	-1.892	-0.179	-2.246	1.313	-0.503	-0.18	-0.096	0.809	0.142	0.649	0.448	0.68	-0.43	-0.747
t67	1.028	-0.794	-0.976	0.352	0.775	0.223	0.366	-1.036	-0.418	-0.021	0.192	1.437	0.609	1.171	-0.497	-0.224	-1.692	-0.42	-2.01	1.125	-0.399	-0.028	0.028	0.606	-0.157	0.661	0.351	0.315	-0.209	-0.361
t171	1.299	-0.677	-0.897	-0.21	1.025	0.219	0.599	-0.867	-0.436	-0.203	-0.028	1.161	0.376	1.472	-0.255	-0.389	-1.469	-0.703	-1.755	0.894	-0.288	0.145	0.167	0.374	-0.487	0.666	0.241	-0.144	0.048	0.12
t155	0.996	-0.804	-0.992	0.415	0.746	0.223	0.339	-1.055	-0.417	-0.002	0.217	1.474	0.633	1.14	-0.546	-0.16	-1.721	-0.389	-2.047	1.146	-0.416	-0.049	0.01	0.634	-0.112	0.657	0.365	0.353	-0.238	-0.402
t35	1.343	-0.668	-0.871	-0.291	1.065	0.22	0.636	-0.843	-0.437	-0.226	-0.062	1.109	0.346	1.511	-0.172	-0.51	-1.429	-0.743	-1.701	0.871	-0.264	0.174	0.191	0.336	-0.551	0.674	0.222	-0.182	0.086	0.163
t99	0.818	-0.882	-1.043	0.787	0.581	0.225	0.185	-1.166	-0.405	0.12	0.363	1.656	0.787	0.941	-0.701	-0.061	-1.869	-0.202	-2.214	1.3	-0.488	-0.163	-0.082	0.786	0.104	0.654	0.437	0.658	-0.408	-0.721
t24	1.07	-0.774	-0.967	0.263	0.814	0.222	0.403	-1.009	-0.421	-0.05	0.157	1.397	0.571	1.22	-0.471	-0.226	-1.66	-0.465	-1.974	1.085	-0.384	-0.002	0.049	0.57	-0.205	0.66	0.334	0.234	-0.168	-0.277
t126	1.289	-0.684	-0.896	-0.187	1.016	0.22	0.59	-0.874	-0.435	-0.195	-0.02	1.169	0.387	1.458	-0.252	-0.408	-1.476	-0.692	-1.761	0.906	-0.291	0.139	0.163	0.382	-0.478	0.668	0.244	-0.117	0.038	0.093
t183	1.021	-0.799	-0.976	0.37	0.768	0.223	0.359	-1.041	-0.417	-0.014	0.199	1.445	0.617	1.161	-0.497	-0.234	-1.698	-0.411	-2.016	1.134	-0.402	-0.033	0.024	0.613	-0.149	0.662	0.354	0.334	-0.217	-0.38
t150	0.96	-0.821	-1	0.491	0.713	0.223	0.308	-1.077	-0.414	0.024	0.247	1.509	0.665	1.099	-0.57	-0.157	-1.75	-0.351	-2.078	1.179	-0.429	-0.072	-0.008	0.664	-0.071	0.657	0.379	0.42	-0.273	-0.471
t166	1.44	-0.628	-0.839	-0.491	1.154	0.219	0.719	-0.783	-0.443	-0.29	-0.14	1.008	0.265	1.617	-0.074	-0.593	-1.348	-0.843	-1.606	0.792	-0.222	0.236	0.241	0.253	-0.673	0.678	0.182	-0.338	0.177	0.327
t66	0.746	-0.913	-1.065	0.936	0.514	0.226	0.123	-1.211	-0.4	0.168	0.421	1.73	0.849	0.862	-0.768	-0.012	-1.929	-0.127	-2.283	1.36	-0.518	-0.209	-0.119	0.848	0.192	0.652	0.467	0.777	-0.477	-0.846
t46	0.93	-0.84	-1.001	0.561	0.684	0.224	0.281	-1.099	-0.411	0.048	0.274	1.537	0.696	1.059	-0.572	-0.192	-1.773	-0.315	-2.1	1.214	-0.438	-0.091	-0.023	0.69	-0.04	0.661	0.391	0.493	-0.304	-0.547
t184	1.207	-0.724	-0.914	-0.011	0.939	0.221	0.519	-0.927	-0.429	-0.136	0.049	1.25	0.461	1.362	-0.305	-0.403	-1.542	-0.602	-1.832	0.984	-0.321	0.087	0.12	0.453	-0.383	0.669	0.278	0.039	-0.043	-0.069
t43	1.163	-0.736	-0.937	0.072	0.899	0.221	0.482	-0.952	-0.427	-0.111	0.082	1.3	0.493	1.321	-0.377	-0.305	-1.582	-0.561	-1.884	1.01	-0.344	0.058	0.097	0.491	-0.321	0.663	0.296	0.085	-0.081	-0.12
t22	1.254	-0.703	-0.901	-0.111	0.983	0.22	0.56	-0.897	-0.432	-0.168	0.01	1.202	0.42	1.416	-0.265	-0.426	-1.503	-0.652	-1.788	0.942	-0.302	0.117	0.145	0.412	-0.44	0.67	0.258	-0.044	0.003	0.018
t153	0.985	-0.809	-0.995	0.438	0.736	0.223	0.33	-1.062	-0.416	0.006	0.226	1.485	0.643	1.128	-0.555	-0.156	-1.731	-0.378	-2.057	1.155	-0.42	-0.056	0.005	0.643	-0.099	0.657	0.369	0.372	-0.248	-0.421
t3	1.338	-0.661	-0.884	-0.292	1.062	0.219	0.633	-0.843	-0.439	-0.229	-0.061	1.119	0.343	1.515	-0.214	-0.426	-1.436	-0.744	-1.716	0.862	-0.271	0.17	0.188	0.34	-0.537	0.668	0.224	-0.207	0.086	0.187
t156	0.971	-0.821	-0.991	0.474	0.722	0.224	0.316	-1.072	-0.414	0.019	0.239	1.496	0.66	1.106	-0.542	-0.202	-1.74	-0.359	-2.063	1.176	-0.422	-0.065	-0.002	0.655	-0.088	0.661	0.375	0.417	-0.265	-0.467
t96	1.445	-0.625	-0.838	-0.504	1.16	0.218	0.724	-0.779	-0.444	-0.295	-0.145	1.003	0.259	1.623	-0.072	-0.59	-1.342	-0.85	-1.601	0.786	-0.22	0.24	0.244	0.248	-0.679	0.677	0.18	-0.349	0.183	0.338
t23	0.756	-0.898	-1.076	0.903	0.525	0.225	0.134	-1.201	-0.403	0.153	0.41	1.727	0.831	0.884	-0.808	0.087	-1.924	-0.145	-2.287	1.335	-0.522	-0.204	-0.115	0.84	0.192	0.644	0.463	0.72	-0.462	-0.79
t54	1.029	-0.791	-0.98	0.347	0.776	0.223	0.368	-1.034	-0.419	-0.023	0.19	1.439	0.605	1.176	-0.51	-0.194	-1.693	-0.423	-2.014	1.119	-0.401	-0.028	0.028	0.605	-0.155	0.658	0.351	0.301	-0.207	-0.347
t87	1.224	-0.717	-0.908	-0.048	0.956	0.221	0.534	-0.916	-0.43	-0.148	0.034	1.232	0.447	1.381	-0.288	-0.416	-1.527	-0.621	-1.815	0.969	-0.314	0.098	0.13	0.437	-0.405	0.67	0.271	0.011	-0.026	-0.04
t141	0.868	-0.858	-1.032	0.679	0.628	0.224	0.229	-1.134	-0.409	0.083	0.321	1.606	0.742	1	-0.669	-0.064	-1.828	-0.257	-2.17	1.252	-0.47	-0.131	-0.056	0.744	0.046	0.653	0.417	0.562	-0.359	-0.622
t5	0.925	-0.844	-0.999	0.573	0.679	0.225	0.276	-1.102	-0.41	0.053	0.278	1.54	0.702	1.051	-0.565	-0.212	-1.777	-0.308	-2.101	1.222	-0.438	-0.093	-0.026	0.694	-0.037	0.663	0.393	0.509	-0.31	-0.563
t51	1.111	-0.76	-0.95	0.181	0.852	0.222	0.438	-0.985	-0.423	-0.076	0.125	1.352	0.539	1.262	-0.417	-0.287	-1.624	-0.506	-1.93	1.056	-0.364	0.025	0.071	0.535	-0.26	0.663	0.317	0.179	-0.131	-0.217
t178	0.553	-0.997	-1.119	1.338	0.336	0.229	-0.043	-1.332	-0.387	0.299	0.579	1.926	1.016	0.646	-0.934	0.092	-2.087	0.076	-2.462	1.527	-0.596	-0.332	-0.219	1.013	0.426	0.65	0.545	1.11	-0.661	-1.195
t28	1.186	-0.729	-0.926	0.027	0.921	0.221	0.502	-0.938	-0.428	-0.125	0.064	1.274	0.475	1.344	-0.343	-0.348	-1.561	-0.583	-1.858	0.994	-0.333	0.073	0.109	0.471	-0.353	0.666	0.286	0.058	-0.06	-0.09
t177	0.971	-0.824	-0.986	0.477	0.722	0.224	0.316	-1.073	-0.414	0.022	0.24	1.493	0.662	1.103	-0.526	-0.236	-1.739	-0.357	-2.058	1.181	-0.42	-0.064	-0.002	0.655	-0.093	0.663	0.374	0.43	-0.266	-0.479
t18	1.443	-0.612	-0.858	-0.513	1.159	0.217	0.724	-0.776	-0.446	-0.302	-0.147	1.015	0.25	1.635	-0.137	-0.454	-1.351	-0.856	-1.622	0.766	-0.231	0.237	0.242	0.251	-0.66	0.667	0.182	-0.398	0.187	0.386
t162	1.107	-0.766	-0.946	0.195	0.847	0.222	0.433	-0.989	-0.422	-0.07	0.13	1.354	0.546	1.253	-0.403	-0.323	-1.625	-0.499	-1.929	1.066	-0.364	0.023	0.068	0.538	-0.259	0.666	0.319	0.202	-0.137	-0.241
t107	1.328	-0.673	-0.878	-0.262	1.051	0.22	0.623	-0.852	-0.437	-0.218	-0.05	1.126	0.358	1.496	-0.193	-0.485	-1.442	-0.729	-1.717	0.881	-0.271	0.164	0.183	0.349	-0.532	0.672	0.228	-0.163	0.073	0.143
t37	1.069	-0.78	-0.96	0.271	0.812	0.223	0.401	-1.012	-0.42	-0.046	0.16	1.394	0.576	1.214	-0.447	-0.277	-1.658	-0.461	-1.968	1.095	-0.381	-0.002	0.049	0.571	-0.21	0.664	0.334	0.257	-0.172	-0.299
t29	1.432	-0.632	-0.841	-0.474	1.147	0.219	0.712	-0.788	-0.443	-0.285	-0.133	1.016	0.272	1.607	-0.08	-0.591	-1.354	-0.834	-1.613	0.799	-0.225	0.231	0.237	0.259	-0.663	0.678	0.185	-0.322	0.169	0.311
t164	1.282	-0.684	-0.904	-0.176	1.009	0.219	0.585	-0.877	-0.435	-0.192	-0.015	1.179	0.39	1.454	-0.276	-0.368	-1.484	-0.686	-1.773	0.906	-0.296	0.134	0.159	0.389	-0.465	0.665	0.248	-0.12	0.033	0.095
t15	1.37	-0.646	-0.877	-0.36	1.091	0.218	0.661	-0.822	-0.441	-0.252	-0.087	1.088	0.314	1.552	-0.194	-0.428	-1.41	-0.779	-1.688	0.832	-0.259	0.19	0.204	0.313	-0.573	0.667	0.211	-0.267	0.117	0.249
t47	1.764	-0.482	-0.752	-1.172	1.454	0.214	0.999	-0.579	-0.466	-0.514	-0.407	0.68	-0.02	1.983	0.189	-0.735	-1.082	-1.187	-1.308	0.505	-0.093	0.443	0.409	-0.025	-1.062	0.679	0.049	-0.909	0.489	0.924
t137	1.527	-0.587	-0.818	-0.677	1.235	0.217	0.795	-0.727	-0.45	-0.351	-0.213	0.92	0.187	1.717	-0.009	-0.618	-1.276	-0.937	-1.527	0.712	-0.188	0.292	0.287	0.178	-0.776	0.677	0.146	-0.497	0.262	0.494
