feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t84	0.027	0.018	0.02	0.238	0.013	0.016	0.025	0.028	0.023	0.002	0.001	0.014	0.004	0.167	0.091	0.014	0.009	0.006	0.013	0.04	0.015	0.04	0.027	0.009	0.01	0.048	0.012	0.012	0.022	0.034
t18	0.005	0.038	0.009	0.009	0.012	0.01	0.019	0.01	0.026	0.002	0.011	0.005	0.001	0.001	0.639	0.02	0.018	0.008	0.014	0.012	0.014	0.008	0.012	0.01	0.024	0.008	0.009	0.013	0.019	0.015
t34	0.009	0.312	0.054	0.085	0.032	0.032	0.008	0.032	0.012	0.032	0.007	0.003	0.031	0.003	0.015	0.014	0.014	0.019	0.02	0.002	0.015	0.001	0.007	0.015	0.016	0.131	0.039	0.023	0.009	0.006
t37	0.006	0.024	0.032	0.302	0.011	0.009	0.014	0.01	0.041	0.008	0.004	0.002	0.224	0.005	0.003	0.007	0.014	0.055	0.014	0.004	0.019	0.002	0.014	0.011	0.015	0.039	0.015	0.015	0.011	0.07
t86	0.033	0.008	0.013	0.044	0.02	0.028	0.034	0.011	0.018	0.053	0.008	0.018	0.199	0.007	0.029	0.014	0.052	0.005	0.019	0.004	0.038	0.026	0.083	0.083	0.055	0.021	0.027	0.018	0.024	0.008
t74	0.02	0.062	0.023	0.005	0.028	0.017	0.024	0.008	0.276	0.027	0.023	0.006	0.004	0.042	0.028	0.017	0.033	0.062	0.023	0.007	0.024	0.018	0.015	0.035	0.062	0.017	0.013	0.034	0.042	0.005
t98	0.035	0.016	0.041	0.016	0.015	0.008	0.009	0.084	0.018	0.007	0.012	0.039	0.002	0.036	0.28	0.042	0.023	0.038	0.027	0.031	0.049	0.007	0.018	0.026	0.01	0.012	0.055	0.021	0.02	0.004
t5	0.017	0.045	0.016	0.001	0.017	0.007	0.016	0.022	0.007	0.005	0.005	0.035	0.004	0.132	0.24	0.015	0.02	0.041	0.02	0.044	0.022	0.142	0.013	0.018	0.016	0.006	0.017	0.021	0.019	0.015
t25	0.003	0.012	0.004	0.082	0.001	0.01	0.002	0.025	0.029	0.013	0.003	0.007	0.007	0.004	0.708	0.015	0.001	0.012	0.005	0.002	0.006	0.004	0.003	0.011	0.004	0.008	0.003	0.004	0.012	0.001
t85	0.011	0.02	0.015	0.002	0.014	0.042	0.01	0.011	0	0.005	0.021	0.044	0.01	0.018	0.337	0.007	0.008	0.053	0.013	0.003	0.02	0.074	0.01	0.032	0.014	0.01	0.029	0.016	0.021	0.129
t27	0.029	0.026	0.02	0.006	0.036	0.144	0.016	0.017	0.015	0.054	0.016	0.022	0.05	0.006	0.194	0.029	0.037	0.01	0.031	0.003	0.034	0.016	0.011	0.054	0.029	0.034	0.023	0.025	0.011	0.005
t44	0.041	0.016	0.039	0.014	0.027	0.046	0.015	0.025	0	0.003	0.063	0.054	0.013	0.063	0.119	0.013	0.037	0.096	0.024	0.021	0.023	0.04	0.012	0.029	0.036	0.025	0.037	0.018	0.034	0.014
t62	0.015	0.002	0.033	0.119	0.01	0.034	0.018	0.005	0.005	0.041	0.046	0.011	0.007	0.046	0.087	0.049	0.037	0.028	0.018	0.009	0.038	0.132	0.01	0.009	0.107	0.024	0.007	0.016	0.019	0.017
t68	0.015	0.006	0.049	0.118	0.015	0.029	0.004	0.002	0.053	0.009	0.046	0.031	0.017	0.009	0.024	0.029	0.011	0.059	0.014	0.01	0.016	0.184	0.001	0.009	0.142	0.049	0.003	0.015	0.025	0.005
t19	0.028	0.082	0.019	0.006	0.017	0.05	0.117	0.029	0.004	0.07	0.005	0.027	0.054	0.036	0.008	0.012	0.047	0.003	0.031	0.021	0.049	0.032	0.043	0.051	0.041	0.012	0.05	0.023	0.015	0.016
t42	0.032	0.038	0.014	0.018	0.032	0.062	0.025	0.017	0.019	0.099	0.004	0.028	0.089	0.028	0.012	0.026	0.043	0.003	0.027	0.008	0.032	0.05	0.034	0.043	0.049	0.014	0.032	0.027	0.017	0.078
t1	0.022	0.116	0.032	0.001	0.095	0.049	0.014	0.008	0.001	0.021	0.009	0.018	0.007	0.014	0.011	0.035	0.041	0.029	0.029	0.029	0.029	0.105	0.007	0.04	0.06	0.011	0.02	0.016	0.012	0.118
t66	0.01	0.052	0.009	0.291	0.024	0.044	0.011	0.006	0.001	0.033	0.005	0.016	0.013	0.005	0.018	0.009	0.054	0.013	0.025	0.007	0.02	0.127	0.015	0.009	0.016	0.019	0.012	0.015	0.02	0.101
t70	0.011	0.046	0.04	0.038	0.007	0.003	0.016	0.273	0.001	0.02	0.008	0.019	0.015	0.003	0.069	0.013	0.014	0.169	0.013	0.026	0.017	0.041	0.015	0.018	0.045	0.004	0.007	0.028	0.018	0.006
t11	0.017	0.023	0.062	0.008	0.012	0.019	0.03	0.014	0.007	0.074	0.01	0.012	0.376	0.021	0.011	0.025	0.032	0.015	0.025	0.028	0.031	0.003	0.005	0.027	0.009	0.005	0.03	0.024	0.023	0.021
t67	0.021	0.037	0.028	0.001	0.037	0.051	0.025	0.019	0.272	0.029	0.018	0.009	0.007	0.015	0.062	0.044	0.008	0.013	0.021	0.013	0.031	0.003	0.006	0.013	0.03	0.038	0.031	0.023	0.026	0.069
t93	0.007	0.037	0.018	0.435	0.006	0.012	0.023	0.008	0.084	0.041	0.011	0.01	0.076	0.002	0.058	0.007	0.024	0.03	0.009	0.009	0.014	0.014	0.004	0.013	0.006	0.008	0.011	0.013	0.005	0.007
t92	0.01	0.072	0.015	0.271	0.008	0.005	0.025	0.091	0.002	0.041	0.007	0.018	0.034	0.007	0.028	0.004	0.023	0.032	0.014	0.013	0.016	0.054	0.022	0.034	0.082	0.01	0.008	0.033	0.017	0.004
t59	0.011	0.105	0.008	0.094	0.018	0.007	0.049	0.003	0.03	0.008	0.021	0.018	0.005	0.023	0.035	0.057	0.047	0.036	0.026	0.025	0.033	0.015	0.033	0.017	0.156	0.014	0.017	0.032	0.043	0.016
t15	0.009	0.316	0.024	0.028	0.033	0.019	0.032	0.023	0.053	0.021	0.025	0.013	0.008	0.035	0.019	0.022	0.032	0.014	0.024	0.013	0.025	0.013	0.008	0.016	0.063	0.021	0.008	0.034	0.046	0.001
t91	0.009	0.039	0.02	0.007	0.006	0.017	0.015	0.014	0.011	0.044	0.009	0.003	0.095	0.017	0.171	0.01	0.027	0.189	0.016	0.001	0.021	0.079	0.005	0.016	0.027	0.012	0.016	0.019	0.03	0.054
t43	0.015	0.057	0.024	0.003	0.008	0.013	0.022	0.024	0.086	0.088	0.033	0.015	0.05	0.011	0.027	0.02	0.04	0.025	0.024	0.003	0.025	0.044	0.079	0.014	0.004	0.081	0.022	0.022	0.014	0.109
t8	0.049	0.026	0.02	0	0.035	0.011	0.029	0.237	0.078	0.052	0.023	0.026	0.012	0.02	0.006	0.064	0.01	0.004	0.022	0.041	0.03	0.006	0.003	0.023	0.013	0.079	0.007	0.02	0.01	0.046
t50	0.025	0.103	0.027	0.002	0.009	0.02	0.023	0.167	0.01	0.017	0.054	0.006	0.037	0.026	0.032	0.05	0.024	0.055	0.021	0.082	0.017	0.04	0.05	0.006	0.02	0.005	0.009	0.022	0.033	0.009
t81	0.019	0.01	0.017	0.085	0.045	0.004	0.019	0.139	0.002	0.037	0.021	0.023	0.018	0.008	0.078	0.008	0.031	0.021	0.014	0.002	0.02	0.011	0.225	0.023	0.067	0.01	0.008	0.013	0.012	0.01
t99	0.026	0.056	0.018	0.005	0.118	0.016	0.017	0.028	0.001	0.086	0.018	0.029	0.072	0.007	0.048	0.024	0.036	0.02	0.019	0.005	0.025	0.088	0.049	0.02	0.094	0.004	0.011	0.018	0.027	0.018
t29	0.031	0.032	0.065	0.001	0.008	0.056	0.028	0.025	0.007	0.071	0.027	0.016	0.021	0.021	0.074	0.019	0.011	0.059	0.043	0.017	0.025	0.128	0.019	0.013	0.036	0.083	0.009	0.027	0.03	0
t45	0.017	0.035	0.1	0.025	0.02	0.019	0.033	0.016	0.025	0.043	0.018	0.009	0.291	0.033	0.014	0.015	0.016	0.014	0.032	0.003	0.034	0.003	0.003	0.064	0.01	0.044	0.019	0.017	0.02	0.006
t72	0.003	0.009	0.008	0.764	0.004	0.017	0.015	0.005	0.014	0.005	0.007	0.018	0.015	0.007	0.013	0.006	0.012	0.005	0.004	0.013	0.007	0.001	0.003	0.004	0.002	0.009	0.017	0.008	0.001	0.004
t69	0.008	0.006	0.018	0.255	0.008	0.056	0.024	0.013	0.101	0.002	0.037	0.043	0.015	0.005	0.015	0.045	0.023	0.007	0.012	0.095	0.019	0.004	0.002	0.01	0.005	0.023	0.121	0.022	0.004	0.002
t57	0.028	0.005	0.027	0.135	0.005	0.017	0.006	0.068	0.021	0.007	0.018	0.011	0.007	0.078	0.024	0.025	0.016	0.063	0.016	0.039	0.017	0.155	0.004	0.022	0.015	0.023	0.007	0.019	0.016	0.106
t54	0.027	0.009	0.025	0.119	0.008	0.022	0.008	0.046	0.008	0.005	0.006	0.009	0.008	0.176	0.066	0.035	0.016	0.104	0.019	0.044	0.023	0.062	0.004	0.02	0.02	0.012	0.005	0.018	0.016	0.06
t46	0.029	0.135	0.023	0.012	0.01	0.022	0.009	0.038	0.001	0.017	0.011	0.006	0.047	0.015	0.288	0.006	0.034	0.121	0.023	0.013	0.02	0.006	0.013	0.008	0.006	0.009	0.023	0.016	0.005	0.032
t52	0.056	0.083	0.033	0.011	0.021	0.013	0.026	0.026	0.001	0.062	0.033	0.016	0.032	0.018	0.177	0.013	0.039	0.086	0.035	0.043	0.032	0.002	0.02	0.014	0.015	0.009	0.05	0.021	0.013	0.002
t30	0.026	0.015	0.028	0	0.017	0.043	0.034	0.031	0.001	0.076	0.018	0.009	0.041	0.01	0.146	0.033	0.011	0.093	0.031	0.034	0.023	0.07	0.062	0.014	0.076	0.02	0.005	0.021	0.011	0.001
t51	0.039	0.031	0.045	0	0.012	0.061	0.054	0.022	0.005	0.014	0.008	0.016	0.158	0.012	0.047	0.045	0.019	0.079	0.039	0.033	0.023	0.012	0.018	0.015	0.048	0.094	0.011	0.027	0.014	0.004
t82	0.048	0.015	0.025	0.082	0.007	0.029	0.031	0.119	0.009	0.006	0.031	0.007	0.009	0.073	0.095	0.022	0.027	0.058	0.025	0.036	0.026	0.02	0.003	0.023	0.035	0.017	0.007	0.028	0.036	0.053
t73	0.041	0.011	0.018	0.357	0.008	0.016	0.021	0.034	0.003	0.011	0.015	0.004	0.02	0.068	0.032	0.04	0.019	0.04	0.017	0.017	0.014	0.091	0.001	0.014	0.022	0.008	0.004	0.017	0.017	0.022
t97	0.015	0.017	0.128	0.001	0.016	0.026	0.079	0.021	0.029	0.094	0.008	0.004	0.201	0.011	0.128	0.016	0.013	0.003	0.019	0.007	0.034	0.007	0.001	0.026	0.017	0.007	0.011	0.018	0.024	0.021
t63	0.013	0.006	0.077	0	0.007	0.021	0.05	0.006	0.008	0.078	0.002	0.001	0.469	0.017	0.034	0.009	0.035	0.002	0.018	0.005	0.029	0.002	0.002	0.026	0.012	0.025	0.009	0.017	0.019	0.003
t89	0.025	0.03	0.025	0.001	0.02	0.009	0.024	0.139	0.132	0.07	0.017	0.011	0.084	0.039	0.008	0.054	0.011	0.023	0.023	0.006	0.021	0.012	0.014	0.026	0.017	0.054	0.032	0.024	0.008	0.038
t32	0.042	0.084	0.023	0.001	0.025	0.013	0.039	0.082	0.06	0.048	0.047	0.012	0.025	0.061	0.032	0.054	0.021	0.005	0.032	0.056	0.028	0.003	0.011	0.025	0.018	0.065	0.013	0.031	0.03	0.013
t49	0.031	0.01	0.026	0.014	0.011	0.021	0.03	0.039	0.022	0.008	0.064	0.004	0.133	0.014	0.053	0.015	0.027	0.23	0.029	0.019	0.025	0.006	0.015	0.02	0.017	0.009	0.031	0.02	0.025	0.032
t13	0.027	0.013	0.029	0.01	0.015	0.016	0.03	0.016	0.005	0.007	0.043	0.01	0.143	0.015	0.011	0.023	0.057	0.192	0.032	0.035	0.026	0.002	0.01	0.009	0.062	0.006	0.022	0.029	0.047	0.058
t56	0.027	0.029	0.036	0.002	0.022	0.017	0.045	0.033	0.009	0.082	0.016	0.015	0.02	0.019	0.025	0.111	0.018	0.054	0.029	0.06	0.029	0.003	0.007	0.016	0.008	0.139	0.015	0.029	0.035	0.048
t90	0.018	0.083	0.026	0.001	0.116	0.012	0.064	0.008	0.005	0.008	0.005	0.018	0.05	0.003	0.005	0.037	0.047	0.013	0.03	0.078	0.027	0.016	0.097	0.038	0.08	0.016	0.009	0.016	0.011	0.064
t87	0.012	0.049	0.035	0.001	0.08	0.014	0.033	0.013	0.111	0.006	0.004	0.014	0.01	0.007	0.005	0.035	0.021	0.011	0.022	0.027	0.025	0.02	0.038	0.027	0.099	0.011	0.008	0.018	0.013	0.231
t36	0.014	0.053	0.044	0.058	0.032	0.025	0.016	0.009	0.053	0.004	0.01	0.023	0.005	0.005	0.219	0.011	0.026	0.004	0.02	0.004	0.024	0.017	0.091	0.034	0.099	0.028	0.01	0.027	0.015	0.02
t28	0.022	0.055	0.031	0.023	0.07	0.046	0.011	0.015	0.118	0.006	0.009	0.041	0.009	0.01	0.025	0.015	0.044	0.005	0.026	0.005	0.028	0.019	0.025	0.032	0.102	0.038	0.023	0.023	0.033	0.09
t24	0.012	0.013	0.036	0.003	0.031	0.012	0.013	0.032	0.021	0.012	0.011	0.007	0.053	0.002	0.06	0.009	0.033	0.113	0.019	0.002	0.025	0.019	0.036	0.013	0.004	0.122	0.018	0.025	0.009	0.234
t41	0.012	0.088	0.023	0.001	0.026	0.004	0.007	0.044	0.022	0.011	0.015	0.005	0.06	0.004	0.018	0.017	0.044	0.048	0.021	0.001	0.024	0.017	0.038	0.022	0.009	0.092	0.051	0.023	0.015	0.238
t7	0.014	0.05	0.021	0.038	0.021	0.013	0.102	0.048	0.001	0.007	0.008	0.016	0.111	0.073	0.036	0.106	0.022	0.038	0.027	0.024	0.024	0.046	0.007	0.007	0.016	0.031	0.009	0.026	0.057	0.002
t14	0.028	0.052	0.025	0.148	0.019	0.02	0.074	0.025	0	0.026	0.013	0.008	0.04	0.056	0.076	0.053	0.021	0.048	0.032	0.01	0.029	0.006	0.015	0.011	0.041	0.015	0.018	0.037	0.052	0
t48	0.018	0.013	0.017	0.021	0.01	0.044	0.015	0.022	0.01	0.052	0.017	0.023	0.125	0.012	0.099	0.02	0.021	0.159	0.015	0.006	0.02	0.126	0.011	0.014	0.039	0.02	0.014	0.018	0.018	0
t77	0.008	0.038	0.014	0.463	0.014	0.024	0.048	0.042	0	0.007	0.005	0.027	0.004	0.019	0.039	0.029	0.018	0.011	0.016	0.001	0.01	0.084	0.006	0.011	0.01	0.011	0.012	0.013	0.016	0
t12	0.018	0.104	0.033	0.139	0.024	0.042	0.055	0.132	0	0.024	0.008	0.012	0.006	0.032	0.027	0.034	0.026	0.015	0.021	0.003	0.016	0.085	0.006	0.019	0.033	0.009	0.018	0.022	0.037	0
t61	0.018	0.019	0.021	0.029	0.025	0.091	0.023	0.067	0.003	0.073	0.012	0.014	0.032	0.019	0.03	0.091	0.026	0.016	0.029	0.036	0.024	0.098	0.028	0.023	0.039	0.021	0.032	0.039	0.015	0.011
t100	0.023	0.027	0.035	0.036	0.031	0.033	0.032	0.02	0.001	0.04	0.024	0.013	0.03	0.025	0.006	0.162	0.019	0.032	0.03	0.035	0.021	0.017	0.034	0.014	0.011	0.047	0.047	0.037	0.018	0.101
t60	0.011	0.006	0.008	0.511	0.031	0.06	0.01	0.035	0.005	0.01	0.001	0.013	0.004	0.002	0.163	0.01	0.017	0.006	0.009	0.007	0.01	0.005	0.004	0.014	0.009	0.003	0.019	0.007	0.01	0.001
t26	0.029	0.261	0.026	0.028	0.02	0.042	0.014	0.039	0.001	0.03	0.013	0.006	0.015	0.012	0.091	0.009	0.021	0.098	0.021	0.067	0.02	0.007	0.033	0.01	0.009	0.005	0.023	0.015	0.008	0.025
t9	0.031	0.063	0.026	0.019	0.026	0.046	0.016	0.075	0.001	0.054	0.012	0.009	0.103	0.014	0.057	0.015	0.028	0.042	0.022	0.166	0.03	0.002	0.032	0.024	0.015	0.007	0.025	0.021	0.009	0.009
t21	0.025	0.055	0.091	0.009	0.027	0.023	0.007	0.013	0.002	0.023	0.003	0.007	0.018	0.022	0.18	0.068	0.038	0.059	0.023	0.004	0.041	0.024	0.015	0.031	0.069	0.047	0.006	0.025	0.017	0.026
t47	0.013	0.031	0.083	0.053	0.025	0.029	0.004	0.012	0.001	0.019	0.002	0.011	0.007	0.025	0.118	0.117	0.036	0.021	0.019	0.011	0.028	0.02	0.026	0.028	0.168	0.041	0.007	0.025	0.013	0.009
t75	0.023	0.041	0.016	0.001	0.006	0.015	0.016	0.028	0.47	0.004	0.02	0.011	0.01	0.002	0.046	0.026	0.009	0.08	0.009	0.011	0.01	0.034	0.01	0.001	0.013	0.002	0.005	0.015	0.033	0.032
t39	0.027	0.053	0.035	0.005	0.008	0.028	0.037	0.024	0.05	0.009	0.021	0.01	0.031	0.004	0.033	0.05	0.027	0.147	0.02	0.027	0.019	0.175	0.03	0.004	0.016	0.007	0.016	0.021	0.051	0.015
t76	0.035	0.015	0.016	0	0.015	0.028	0.019	0.006	0.017	0.022	0.004	0.008	0.042	0.006	0.274	0.027	0.015	0.029	0.027	0.017	0.016	0.152	0.044	0.039	0.032	0.03	0.005	0.017	0.018	0.025
t6	0.029	0.039	0.028	0	0.017	0.036	0.022	0.014	0.004	0.067	0.007	0.017	0.067	0.021	0.186	0.012	0.011	0.07	0.028	0.005	0.019	0.085	0.018	0.043	0.021	0.044	0.006	0.018	0.021	0.047
t16	0.011	0.105	0.025	0.005	0.004	0.057	0.011	0.031	0.009	0.051	0.008	0.004	0.041	0.008	0.339	0.006	0.029	0.06	0.012	0.012	0.018	0.005	0.002	0.032	0.035	0.028	0.012	0.014	0.017	0.008
t58	0.007	0.234	0.022	0.001	0.005	0.029	0.016	0.025	0.012	0.038	0.016	0.003	0.049	0.005	0.285	0.004	0.026	0.038	0.01	0.009	0.014	0.006	0.003	0.032	0.022	0.042	0.007	0.018	0.01	0.01
t2	0.051	0.019	0.031	0.002	0.03	0.046	0.026	0.082	0.021	0.082	0.012	0.003	0.004	0.01	0.033	0.103	0.019	0.01	0.027	0.035	0.037	0.003	0.006	0.023	0.014	0.18	0.01	0.03	0.036	0.014
t31	0.038	0.021	0.024	0.002	0.013	0.073	0.031	0.041	0.001	0.128	0.01	0.004	0.012	0.01	0.064	0.075	0.02	0.025	0.025	0.052	0.024	0.002	0.006	0.014	0.018	0.184	0.015	0.031	0.029	0.007
t40	0.013	0.002	0.008	0.009	0.014	0.019	0.016	0.013	0.03	0.12	0.013	0.018	0.033	0.003	0.284	0.006	0.009	0.082	0.007	0.003	0.014	0.212	0.002	0.002	0.006	0.012	0.019	0.01	0.019	0.002
t38	0.014	0.069	0.006	0.457	0.007	0.013	0.003	0.007	0.082	0.011	0.011	0.003	0.111	0.009	0.026	0.014	0.021	0.011	0.008	0.002	0.013	0.002	0.005	0.039	0.004	0.021	0.014	0.01	0.004	0.003
t55	0.013	0.02	0.005	0.507	0.007	0.011	0.002	0.002	0.143	0.011	0.008	0.004	0.106	0.009	0.021	0.011	0.015	0.009	0.006	0.001	0.011	0.004	0.002	0.029	0.004	0.007	0.012	0.007	0.005	0.008
t80	0.018	0.015	0.017	0.147	0.011	0.018	0.014	0.024	0.014	0.087	0.04	0.022	0.043	0.015	0.024	0.032	0.015	0.065	0.022	0.007	0.023	0.079	0.047	0.022	0.075	0.036	0.026	0.02	0.022	0
t23	0.026	0.011	0.013	0.059	0.009	0.013	0.022	0.037	0.013	0.079	0.054	0.03	0.054	0.022	0.049	0.03	0.017	0.124	0.021	0.008	0.022	0.072	0.027	0.02	0.072	0.015	0.023	0.023	0.035	0
t95	0.018	0.007	0.011	0.017	0.016	0.022	0.009	0.033	0.088	0.103	0.018	0.023	0.04	0.007	0.274	0.008	0.016	0.03	0.011	0.004	0.02	0.147	0.001	0.004	0.011	0.012	0.012	0.016	0.019	0.002
t94	0.021	0.011	0.014	0.008	0.019	0.028	0.014	0.029	0.017	0.141	0.019	0.04	0.013	0.008	0.258	0.008	0.014	0.055	0.014	0.015	0.024	0.115	0.002	0.004	0.018	0.022	0.019	0.022	0.026	0.001
t10	0.02	0.009	0.01	0.019	0.025	0.035	0.019	0.033	0.057	0.132	0.017	0.021	0.037	0.005	0.112	0.007	0.013	0.067	0.011	0.008	0.017	0.231	0.002	0.004	0.012	0.023	0.013	0.014	0.024	0.002
t83	0.02	0.019	0.016	0.07	0.102	0.069	0.014	0.052	0.025	0.014	0.006	0.019	0.008	0.005	0.169	0.027	0.053	0.018	0.028	0.004	0.033	0.039	0.046	0.049	0.027	0.009	0.017	0.016	0.027	0
t65	0.02	0.018	0.013	0.103	0.092	0.125	0.018	0.025	0.039	0.022	0.002	0.025	0.006	0.008	0.159	0.021	0.04	0.026	0.026	0.007	0.028	0.01	0.019	0.042	0.017	0.011	0.027	0.017	0.033	0.001
t71	0.012	0.07	0.033	0.057	0.017	0.003	0.066	0.1	0.004	0.052	0.005	0.01	0.05	0.006	0.023	0.01	0.033	0.089	0.017	0.005	0.021	0.083	0.006	0.034	0.037	0.009	0.023	0.049	0.036	0.039
t17	0.009	0.058	0.02	0.153	0.009	0.002	0.047	0.081	0.003	0.043	0.005	0.025	0.021	0.003	0.029	0.011	0.016	0.138	0.012	0.004	0.016	0.074	0.009	0.02	0.025	0.01	0.016	0.036	0.026	0.08
t78	0.03	0.017	0.011	0.001	0.015	0.016	0.029	0.114	0.067	0.088	0.018	0.018	0.012	0.016	0.002	0.058	0.012	0.001	0.029	0.025	0.023	0.002	0.01	0.014	0.022	0.051	0.035	0.021	0.018	0.226
t20	0.032	0.017	0.016	0.007	0.021	0.013	0.048	0.097	0.086	0.036	0.025	0.021	0.015	0.015	0.004	0.07	0.015	0.004	0.036	0.023	0.03	0.006	0.014	0.016	0.03	0.119	0.021	0.029	0.017	0.116
