V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
11	0.091	-0.182	-0.062	-0.127	0.319	-0.067	0.054	-0.163	-0.309	0.157	0.219	-0.17	0.106	0.104	-0.036	0.228	0.034	-0.077	0.196	-0.312	0.048	0.079	0.158	0.049	0.124	0.141	-0.111	-0.06	0.077	-0.116	-0.084
12	-0.074	0.145	0.048	0.099	-0.253	0.054	-0.041	0.127	0.237	-0.122	-0.17	0.134	-0.084	-0.083	0.029	-0.179	-0.026	0.061	-0.153	0.245	-0.038	-0.061	-0.127	-0.033	-0.095	-0.111	0.088	0.046	-0.061	0.098	0.063
13	0.047	-0.091	-0.03	-0.062	0.159	-0.034	0.025	-0.079	-0.147	0.076	0.106	-0.084	0.053	0.053	-0.018	0.112	0.016	-0.038	0.095	-0.154	0.024	0.038	0.08	0.02	0.059	0.07	-0.055	-0.029	0.038	-0.062	-0.039
14	0.049	-0.09	-0.029	-0.061	0.16	-0.036	0.023	-0.078	-0.14	0.073	0.104	-0.083	0.053	0.06	-0.018	0.111	0.016	-0.039	0.094	-0.154	0.024	0.038	0.083	0.014	0.057	0.069	-0.055	-0.027	0.038	-0.066	-0.035
15	-0.017	0.032	0.01	0.021	-0.055	0.012	-0.008	0.027	0.049	-0.026	-0.036	0.029	-0.018	-0.018	0.006	-0.039	-0.006	0.013	-0.033	0.053	-0.008	-0.013	-0.028	-0.006	-0.02	-0.024	0.019	0.01	-0.013	0.023	0.013
16	0.099	-0.193	-0.064	-0.133	0.338	-0.072	0.055	-0.17	-0.316	0.163	0.228	-0.179	0.112	0.111	-0.039	0.239	0.035	-0.081	0.204	-0.328	0.051	0.082	0.169	0.045	0.127	0.149	-0.117	-0.061	0.081	-0.13	-0.084
17	0.014	-0.028	-0.009	-0.02	0.049	-0.01	0.008	-0.025	-0.047	0.024	0.034	-0.026	0.016	0.016	-0.006	0.035	0.005	-0.012	0.03	-0.048	0.007	0.012	0.024	0.007	0.019	0.022	-0.017	-0.009	0.012	-0.018	-0.013
18	-0.036	0.067	0.021	0.045	-0.117	0.026	-0.018	0.057	0.104	-0.054	-0.077	0.061	-0.038	-0.039	0.013	-0.081	-0.012	0.028	-0.069	0.112	-0.017	-0.028	-0.06	-0.012	-0.042	-0.051	0.04	0.02	-0.028	0.048	0.026
19	0.082	-0.164	-0.055	-0.114	0.287	-0.06	0.048	-0.146	-0.276	0.14	0.196	-0.153	0.095	0.094	-0.033	0.204	0.03	-0.069	0.175	-0.28	0.043	0.07	0.142	0.043	0.11	0.127	-0.1	-0.054	0.069	-0.106	-0.075
20	-0.136	0.265	0.088	0.182	-0.464	0.099	-0.075	0.233	0.433	-0.223	-0.312	0.245	-0.154	-0.154	0.053	-0.328	-0.048	0.112	-0.28	0.449	-0.069	-0.112	-0.233	-0.061	-0.174	-0.204	0.161	0.084	-0.111	0.179	0.115
21	0.022	-0.041	-0.013	-0.028	0.072	-0.016	0.011	-0.036	-0.066	0.034	0.048	-0.038	0.024	0.024	-0.008	0.051	0.007	-0.017	0.043	-0.069	0.011	0.017	0.037	0.008	0.026	0.032	-0.025	-0.013	0.017	-0.029	-0.017
22	0.033	-0.066	-0.022	-0.046	0.115	-0.024	0.019	-0.059	-0.111	0.056	0.079	-0.061	0.038	0.038	-0.013	0.082	0.012	-0.028	0.07	-0.112	0.017	0.028	0.057	0.017	0.044	0.051	-0.04	-0.021	0.028	-0.043	-0.03
23	0.078	-0.14	-0.044	-0.093	0.246	-0.056	0.035	-0.118	-0.21	0.111	0.158	-0.127	0.08	0.083	-0.028	0.169	0.024	-0.06	0.142	-0.233	0.037	0.057	0.128	0.019	0.084	0.106	-0.084	-0.04	0.057	-0.109	-0.051
24	0.005	-0.031	-0.015	-0.027	0.053	-0.006	0.017	-0.035	-0.085	0.038	0.049	-0.033	0.02	0.014	-0.006	0.045	0.007	-0.012	0.043	-0.061	0.008	0.017	0.019	0.031	0.035	0.028	-0.02	-0.017	0.016	0.003	-0.03
25	0.046	-0.1	-0.035	-0.072	0.174	-0.035	0.032	-0.092	-0.181	0.09	0.124	-0.095	0.059	0.057	-0.02	0.127	0.019	-0.042	0.11	-0.174	0.026	0.044	0.084	0.035	0.073	0.079	-0.061	-0.035	0.043	-0.055	-0.052
26	0.062	-0.12	-0.04	-0.082	0.211	-0.045	0.034	-0.105	-0.196	0.101	0.141	-0.111	0.07	0.069	-0.024	0.149	0.022	-0.051	0.127	-0.204	0.032	0.051	0.106	0.028	0.079	0.092	-0.073	-0.038	0.05	-0.081	-0.052
27	-0.05	0.095	0.031	0.065	-0.167	0.036	-0.026	0.083	0.153	-0.079	-0.111	0.088	-0.055	-0.055	0.019	-0.117	-0.017	0.04	-0.1	0.161	-0.025	-0.04	-0.084	-0.02	-0.061	-0.073	0.058	0.03	-0.04	0.066	0.04
28	-0.022	0.048	0.017	0.035	-0.084	0.017	-0.016	0.045	0.088	-0.044	-0.06	0.046	-0.029	-0.027	0.01	-0.061	-0.009	0.02	-0.054	0.084	-0.013	-0.021	-0.04	-0.017	-0.035	-0.038	0.03	0.017	-0.021	0.026	0.025
29	0.033	-0.065	-0.022	-0.045	0.115	-0.024	0.019	-0.058	-0.108	0.055	0.077	-0.061	0.038	0.038	-0.013	0.081	0.012	-0.028	0.069	-0.111	0.017	0.028	0.057	0.016	0.043	0.05	-0.04	-0.021	0.028	-0.043	-0.029
30	-0.071	0.113	0.031	0.069	-0.197	0.048	-0.023	0.088	0.14	-0.079	-0.116	0.098	-0.062	-0.066	0.023	-0.13	-0.018	0.048	-0.106	0.179	-0.029	-0.043	-0.109	0.003	-0.055	-0.081	0.066	0.026	-0.043	0.106	0.028
31	-0.026	0.064	0.024	0.049	-0.113	0.021	-0.023	0.062	0.129	-0.062	-0.084	0.063	-0.039	-0.035	0.013	-0.084	-0.013	0.026	-0.075	0.115	-0.017	-0.03	-0.051	-0.03	-0.052	-0.052	0.04	0.025	-0.029	0.028	0.039
