feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t104	-0.073	0.391	-1.353	-0.302	-2.617	1.866	0.915	0.258	-0.742	-1.29	0.009	1.11	-1.193	0.078	1.261	-0.155	-0.206	0.663	-1.132	0.716	-0.095	1.802	-1.034	-0.657	0.56	0.386	2.351	0.609	-0.707	-1.449
t150	-0.009	-0.007	-1.552	-0.649	-2.009	1.731	1.046	-0.179	-1.65	-0.92	0.517	0.691	-0.995	0.308	1.151	0.324	-0.162	0.474	-0.697	-0.033	-0.033	1.954	-0.81	-0.424	0.89	0.663	2.072	0.39	-0.565	-1.522
t116	0.396	-0.491	-1.642	-0.873	-1.202	1.461	1.045	-0.461	-1.852	-0.738	0.839	0.327	-0.777	0.567	1.039	0.771	-0.12	0.25	-0.389	-0.685	0.069	2.073	-0.285	-0.71	0.938	0.943	1.805	0.355	-0.431	-2.254
t124	-0.176	0.507	-1.343	-0.267	-2.79	1.922	0.896	0.307	-0.743	-1.329	-0.055	1.181	-1.236	0.127	1.283	-0.262	-0.215	0.709	-1.191	0.829	-0.121	1.781	-1.143	-0.613	0.569	0.319	2.403	0.608	-0.732	-1.255
t80	0.008	0.022	-1.532	-0.618	-2.04	1.729	1.014	-0.138	-1.539	-0.966	0.463	0.725	-1.007	0.341	1.158	0.278	-0.166	0.485	-0.74	0.021	-0.037	1.941	-0.801	-0.495	0.848	0.638	2.092	0.419	-0.576	-1.556
t170	0.177	-0.427	-1.706	-0.944	-1.338	1.549	1.109	-0.544	-2.313	-0.628	0.942	0.301	-0.792	0.532	1.046	0.773	-0.117	0.281	-0.312	-0.727	0.043	2.094	-0.474	-0.397	1.112	0.935	1.807	0.246	-0.426	-1.839
t67	0.105	0.028	-1.477	-0.547	-2.029	1.702	0.957	-0.043	-1.278	-1.05	0.361	0.78	-1.016	0.278	1.172	0.227	-0.167	0.498	-0.807	0.127	-0.026	1.922	-0.724	-0.668	0.737	0.621	2.126	0.498	-0.587	-1.756
t154	-0.065	0.146	-1.481	-0.521	-2.26	1.8	1.005	-0.012	-1.408	-1.037	0.337	0.85	-1.073	0.109	1.2	0.146	-0.175	0.561	-0.841	0.268	-0.056	1.903	-0.925	-0.447	0.79	0.565	2.187	0.463	-0.615	-1.446
t87	-0.041	0.144	-1.487	-0.537	-2.216	1.775	0.968	-0.029	-1.38	-1.054	0.337	0.834	-1.059	0.319	1.19	0.14	-0.176	0.542	-0.842	0.211	-0.057	1.906	-0.875	-0.539	0.789	0.56	2.168	0.465	-0.609	-1.476
t144	0.084	0.048	-1.484	-0.547	-2.072	1.713	0.989	-0.058	-1.214	-1.056	0.362	0.787	-1.03	0.34	1.166	0.221	-0.176	0.491	-0.833	0.128	-0.038	1.909	-0.767	-0.635	0.736	0.602	2.122	0.484	-0.6	-1.701
t51	0.092	-0.066	-1.55	-0.666	-1.871	1.669	0.991	-0.194	-1.578	-0.94	0.521	0.652	-0.96	0.482	1.134	0.354	-0.157	0.437	-0.681	-0.123	-0.018	1.966	-0.679	-0.593	0.859	0.687	2.036	0.415	-0.547	-1.703
t197	-0.066	0.152	-1.483	-0.52	-2.275	1.8	1.021	-0.019	-1.35	-1.045	0.335	0.853	-1.079	0.15	1.195	0.145	-0.18	0.553	-0.859	0.266	-0.062	1.895	-0.939	-0.443	0.781	0.556	2.183	0.459	-0.623	-1.436
t45	-0.273	0.821	-1.206	-0.02	-3.284	2.045	0.822	0.617	-0.144	-1.583	-0.414	1.493	-1.39	-0.062	1.366	-0.618	-0.249	0.857	-1.506	1.388	-0.174	1.668	-1.361	-0.709	0.357	0.109	2.613	0.748	-0.84	-1.105
t185	0.143	-0.154	-1.572	-0.715	-1.724	1.628	0.986	-0.248	-1.715	-0.888	0.593	0.579	-0.916	0.48	1.119	0.439	-0.145	0.406	-0.601	-0.244	0.004	1.997	-0.592	-0.612	0.893	0.747	1.991	0.4	-0.515	-1.803
t62	-0.039	0.195	-1.452	-0.471	-2.326	1.799	0.994	0.038	-1.146	-1.112	0.258	0.905	-1.1	0.2	1.203	0.083	-0.188	0.564	-0.93	0.347	-0.069	1.871	-0.933	-0.536	0.714	0.518	2.21	0.499	-0.643	-1.485
t191	0.184	-0.334	-1.654	-0.856	-1.468	1.57	1.067	-0.436	-2.037	-0.732	0.809	0.402	-0.837	0.536	1.069	0.655	-0.129	0.319	-0.428	-0.554	0.029	2.055	-0.505	-0.499	1.017	0.866	1.87	0.308	-0.461	-1.858
t147	-0.254	0.861	-1.178	0.022	-3.328	2.046	0.786	0.673	-0.003	-1.64	-0.483	1.54	-1.407	-0.036	1.377	-0.677	-0.254	0.873	-1.56	1.464	-0.178	1.651	-1.353	-0.791	0.304	0.077	2.642	0.785	-0.854	-1.143
t28	-0.047	0.084	-1.518	-0.589	-2.135	1.765	0.995	-0.091	-1.569	-0.985	0.42	0.772	-1.031	0.271	1.178	0.215	-0.166	0.522	-0.765	0.113	-0.046	1.933	-0.857	-0.466	0.849	0.607	2.133	0.428	-0.586	-1.467
t44	-0.164	0.432	-1.384	-0.338	-2.672	1.894	0.92	0.217	-0.911	-1.26	0.044	1.098	-1.197	0.207	1.259	-0.17	-0.208	0.669	-1.11	0.675	-0.111	1.809	-1.1	-0.574	0.633	0.37	2.345	0.563	-0.706	-1.265
t77	-0.154	0.498	-1.331	-0.256	-2.767	1.93	0.92	0.317	-0.729	-1.311	-0.039	1.187	-1.225	0.059	1.292	-0.234	-0.205	0.717	-1.176	0.843	-0.107	1.791	-1.131	-0.586	0.573	0.34	2.411	0.619	-0.722	-1.274
t130	-0.108	0.252	-1.459	-0.471	-2.406	1.829	0.985	0.042	-1.211	-1.116	0.247	0.926	-1.116	0.265	1.211	0.039	-0.191	0.584	-0.942	0.374	-0.083	1.866	-0.993	-0.494	0.744	0.488	2.228	0.483	-0.65	-1.352
t193	-0.11	0.036	-1.563	-0.647	-2.123	1.788	1.095	-0.18	-1.783	-0.885	0.531	0.712	-1.022	0.129	1.165	0.307	-0.164	0.506	-0.692	0.029	-0.047	1.95	-0.931	-0.249	0.937	0.649	2.099	0.357	-0.576	-1.344
t171	-0.256	0.629	-1.302	-0.182	-3.013	1.993	0.909	0.409	-0.592	-1.394	-0.165	1.296	-1.303	-0.05	1.317	-0.381	-0.228	0.773	-1.296	1.05	-0.145	1.739	-1.282	-0.544	0.518	0.244	2.485	0.638	-0.776	-1.121
t23	0.189	-0.26	-1.614	-0.786	-1.582	1.588	1.052	-0.356	-1.782	-0.815	0.706	0.484	-0.877	0.535	1.084	0.567	-0.142	0.345	-0.529	-0.416	0.015	2.018	-0.542	-0.562	0.935	0.808	1.917	0.354	-0.494	-1.868
t55	-0.099	0.141	-1.501	-0.548	-2.261	1.808	1.028	-0.048	-1.499	-1.006	0.375	0.828	-1.069	0.132	1.194	0.167	-0.175	0.554	-0.816	0.227	-0.06	1.91	-0.951	-0.385	0.83	0.572	2.173	0.434	-0.612	-1.378
t89	0.056	0.012	-1.509	-0.582	-2.05	1.721	1.041	-0.108	-1.343	-0.997	0.427	0.749	-1.021	0.249	1.158	0.279	-0.173	0.48	-0.785	0.075	-0.036	1.921	-0.797	-0.52	0.784	0.631	2.101	0.447	-0.592	-1.65
t49	-0.416	0.752	-1.317	-0.174	-3.221	2.071	0.938	0.413	-0.681	-1.396	-0.185	1.35	-1.351	0.003	1.331	-0.468	-0.241	0.814	-1.34	1.131	-0.182	1.718	-1.456	-0.388	0.573	0.177	2.525	0.595	-0.804	-0.81
t24	0.221	-0.32	-1.629	-0.82	-1.485	1.563	1.051	-0.393	-1.883	-0.777	0.757	0.435	-0.848	0.523	1.074	0.625	-0.134	0.325	-0.473	-0.497	0.029	2.04	-0.487	-0.567	0.961	0.849	1.887	0.342	-0.473	-1.93
t50	0.021	0.276	-1.39	-0.382	-2.397	1.788	0.9	0.158	-0.815	-1.244	0.105	1.001	-1.129	0.325	1.223	-0.044	-0.197	0.592	-1.048	0.495	-0.075	1.836	-0.888	-0.761	0.593	0.45	2.265	0.586	-0.669	-1.601
t114	-0.294	0.852	-1.204	-0.003	-3.353	2.062	0.858	0.62	-0.032	-1.602	-0.433	1.518	-1.414	-0.047	1.364	-0.638	-0.26	0.857	-1.551	1.425	-0.189	1.647	-1.417	-0.672	0.338	0.081	2.621	0.743	-0.861	-1.054
t141	-0.411	1.006	-1.166	0.081	-3.614	2.146	0.852	0.727	0.069	-1.672	-0.553	1.644	-1.488	-0.17	1.403	-0.788	-0.275	0.933	-1.66	1.657	-0.22	1.605	-1.578	-0.599	0.303	-0.01	2.714	0.766	-0.907	-0.852
t94	-0.263	0.373	-1.449	-0.428	-2.639	1.925	1.016	0.1	-1.313	-1.118	0.199	1.01	-1.175	0.05	1.246	-0.057	-0.197	0.656	-0.985	0.548	-0.109	1.846	-1.179	-0.304	0.777	0.431	2.302	0.467	-0.68	-1.08
t22	-0.327	0.702	-1.303	-0.17	-3.122	2.028	0.908	0.422	-0.592	-1.413	-0.193	1.333	-1.329	0.025	1.324	-0.442	-0.236	0.793	-1.333	1.1	-0.165	1.724	-1.359	-0.504	0.531	0.201	2.509	0.626	-0.793	-0.979
t69	-0.063	0.148	-1.49	-0.528	-2.269	1.795	1.035	-0.038	-1.32	-1.043	0.345	0.843	-1.078	0.211	1.187	0.155	-0.184	0.541	-0.863	0.241	-0.065	1.891	-0.94	-0.442	0.782	0.554	2.171	0.45	-0.626	-1.432
t184	0.064	-0.029	-1.526	-0.629	-1.934	1.699	0.969	-0.131	-1.626	-0.951	0.478	0.697	-0.975	0.292	1.161	0.308	-0.151	0.481	-0.689	-0.017	-0.014	1.966	-0.709	-0.566	0.851	0.677	2.082	0.438	-0.549	-1.675
t112	0.012	0.17	-1.447	-0.476	-2.255	1.769	0.955	0.039	-1.124	-1.124	0.255	0.889	-1.08	0.289	1.199	0.093	-0.183	0.552	-0.918	0.31	-0.058	1.88	-0.86	-0.632	0.701	0.531	2.198	0.517	-0.63	-1.577
t92	-0.068	0.305	-1.409	-0.396	-2.476	1.831	0.943	0.138	-0.959	-1.205	0.135	1.004	-1.145	0.234	1.229	-0.046	-0.199	0.61	-1.032	0.512	-0.087	1.837	-0.984	-0.611	0.648	0.444	2.276	0.547	-0.675	-1.437
t164	-0.027	0.086	-1.509	-0.572	-2.15	1.761	1.013	-0.083	-1.447	-1.006	0.401	0.785	-1.041	0.275	1.175	0.212	-0.173	0.516	-0.797	0.133	-0.049	1.919	-0.862	-0.48	0.817	0.597	2.134	0.438	-0.598	-1.5
t61	0.042	-0.153	-1.61	-0.757	-1.778	1.673	1.066	-0.309	-1.935	-0.808	0.672	0.551	-0.923	0.357	1.116	0.481	-0.145	0.411	-0.551	-0.276	-0.006	2.007	-0.701	-0.394	0.981	0.761	1.981	0.334	-0.514	-1.612
t93	0.037	-0.06	-1.561	-0.67	-1.927	1.702	1.05	-0.208	-1.654	-0.904	0.548	0.653	-0.975	0.321	1.138	0.371	-0.159	0.449	-0.67	-0.098	-0.024	1.964	-0.757	-0.453	0.889	0.691	2.044	0.388	-0.553	-1.608
t196	-0.166	0.447	-1.372	-0.312	-2.722	1.907	0.951	0.237	-0.807	-1.276	0.021	1.124	-1.217	0.124	1.262	-0.181	-0.215	0.675	-1.146	0.731	-0.117	1.792	-1.137	-0.543	0.604	0.356	2.36	0.571	-0.722	-1.263
t123	-0.09	0.045	-1.557	-0.638	-2.12	1.777	1.078	-0.17	-1.704	-0.912	0.509	0.72	-1.024	0.217	1.162	0.291	-0.168	0.5	-0.715	0.031	-0.049	1.943	-0.912	-0.309	0.914	0.637	2.098	0.37	-0.581	-1.376
t187	-0.208	0.611	-1.297	-0.183	-2.961	1.965	0.884	0.408	-0.521	-1.414	-0.174	1.287	-1.29	0.053	1.309	-0.377	-0.228	0.756	-1.302	1.019	-0.141	1.74	-1.225	-0.633	0.494	0.248	2.472	0.653	-0.772	-1.204
t16	-0.045	-0.012	-1.568	-0.672	-2.004	1.741	1.044	-0.199	-1.807	-0.886	0.549	0.671	-0.987	0.27	1.153	0.336	-0.156	0.48	-0.657	-0.059	-0.032	1.969	-0.825	-0.369	0.936	0.676	2.068	0.368	-0.554	-1.463
t194	-0.128	-0.09	-1.657	-0.807	-1.891	1.739	1.101	-0.366	-2.269	-0.736	0.739	0.538	-0.936	0.385	1.122	0.467	-0.143	0.437	-0.502	-0.303	-0.028	2.021	-0.843	-0.18	1.111	0.745	1.986	0.255	-0.511	-1.287
t163	-0.275	0.584	-1.334	-0.232	-2.955	1.989	0.939	0.345	-0.766	-1.331	-0.087	1.241	-1.281	-0.061	1.305	-0.318	-0.222	0.754	-1.231	0.957	-0.14	1.761	-1.281	-0.464	0.58	0.281	2.453	0.597	-0.758	-1.081
t27	-0.23	0.609	-1.312	-0.203	-2.957	1.969	0.892	0.382	-0.591	-1.393	-0.147	1.27	-1.286	0.09	1.305	-0.364	-0.228	0.751	-1.283	0.984	-0.143	1.746	-1.237	-0.6	0.523	0.252	2.461	0.633	-0.767	-1.157
t43	-0.079	0.216	-1.468	-0.494	-2.331	1.809	0.978	0.016	-1.263	-1.094	0.282	0.894	-1.092	0.317	1.204	0.076	-0.184	0.568	-0.905	0.31	-0.072	1.883	-0.943	-0.519	0.762	0.515	2.206	0.479	-0.633	-1.397
t99	-0.577	1.135	-1.169	0.102	-3.826	2.232	0.848	0.766	-0.097	-1.674	-0.591	1.712	-1.535	-0.228	1.432	-0.894	-0.279	0.997	-1.689	1.781	-0.249	1.593	-1.742	-0.452	0.361	-0.072	2.775	0.739	-0.928	-0.553
t34	-0.201	0.446	-1.385	-0.323	-2.749	1.926	0.996	0.214	-0.857	-1.247	0.049	1.117	-1.223	0.058	1.261	-0.161	-0.216	0.676	-1.135	0.727	-0.122	1.792	-1.186	-0.45	0.63	0.36	2.357	0.547	-0.725	-1.195
t178	0.072	-0.166	-1.605	-0.755	-1.746	1.658	1.053	-0.307	-1.894	-0.817	0.668	0.547	-0.916	0.396	1.114	0.487	-0.143	0.404	-0.553	-0.289	-0.002	2.009	-0.667	-0.441	0.967	0.766	1.975	0.345	-0.51	-1.665
t25	-0.011	0.143	-1.463	-0.5	-2.235	1.778	0.98	0.012	-1.265	-1.077	0.301	0.863	-1.071	0.178	1.199	0.131	-0.177	0.553	-0.871	0.281	-0.052	1.895	-0.875	-0.548	0.742	0.558	2.189	0.493	-0.619	-1.543
t177	0.118	-0.083	-1.536	-0.649	-1.855	1.666	0.991	-0.169	-1.56	-0.941	0.51	0.659	-0.958	0.349	1.142	0.363	-0.153	0.446	-0.677	-0.089	-0.008	1.968	-0.661	-0.597	0.838	0.701	2.047	0.433	-0.544	-1.765
t91	0.249	-0.084	-1.47	-0.56	-1.844	1.63	0.949	-0.063	-1.164	-1.048	0.387	0.726	-0.975	0.275	1.152	0.313	-0.16	0.451	-0.775	0.037	0.002	1.936	-0.577	-0.799	0.687	0.678	2.081	0.528	-0.565	-2.025
t9	-0.299	0.73	-1.271	-0.119	-3.17	2.031	0.895	0.483	-0.412	-1.468	-0.263	1.383	-1.35	-0.028	1.335	-0.488	-0.242	0.809	-1.394	1.194	-0.168	1.703	-1.36	-0.563	0.465	0.174	2.54	0.666	-0.811	-1.039
t98	-0.159	0.143	-1.539	-0.594	-2.275	1.822	1.073	-0.119	-1.612	-0.96	0.439	0.792	-1.067	0.24	1.179	0.198	-0.179	0.536	-0.789	0.148	-0.073	1.915	-1.005	-0.283	0.894	0.574	2.145	0.379	-0.61	-1.245
t200	0.16	-0.097	-1.529	-0.638	-1.841	1.649	1.006	-0.169	-1.41	-0.964	0.495	0.662	-0.962	0.386	1.133	0.371	-0.16	0.428	-0.708	-0.091	-0.01	1.955	-0.643	-0.64	0.797	0.696	2.037	0.446	-0.554	-1.837
t73	0.186	-0.022	-1.471	-0.55	-1.938	1.661	0.946	-0.05	-1.175	-1.063	0.364	0.758	-0.997	0.331	1.16	0.261	-0.166	0.47	-0.804	0.081	-0.014	1.925	-0.643	-0.762	0.7	0.641	2.102	0.518	-0.579	-1.902
t64	-0.196	0.267	-1.487	-0.508	-2.434	1.861	0.995	0.007	-1.474	-1.058	0.301	0.905	-1.111	0.231	1.216	0.047	-0.184	0.6	-0.885	0.343	-0.086	1.887	-1.051	-0.371	0.831	0.499	2.227	0.439	-0.637	-1.192
t60	-0.164	0.678	-1.243	-0.1	-3.042	1.965	0.831	0.512	-0.219	-1.521	-0.302	1.374	-1.324	0.079	1.327	-0.478	-0.239	0.782	-1.41	1.165	-0.148	1.704	-1.212	-0.781	0.386	0.191	2.523	0.724	-0.801	-1.292
t148	0.006	0.028	-1.523	-0.604	-2.056	1.737	1.013	-0.117	-1.537	-0.97	0.45	0.739	-1.012	0.263	1.166	0.269	-0.164	0.496	-0.744	0.057	-0.035	1.94	-0.808	-0.486	0.84	0.637	2.106	0.428	-0.577	-1.562
t122	-0.269	0.646	-1.306	-0.19	-3.014	1.992	0.878	0.407	-0.636	-1.4	-0.169	1.296	-1.298	0.048	1.317	-0.401	-0.227	0.775	-1.292	1.035	-0.148	1.744	-1.273	-0.575	0.532	0.236	2.486	0.635	-0.772	-1.092
t145	-0.131	0.089	-1.557	-0.641	-2.149	1.789	1.018	-0.152	-1.816	-0.921	0.491	0.734	-1.022	0.311	1.173	0.24	-0.162	0.523	-0.707	0.042	-0.053	1.952	-0.913	-0.341	0.943	0.619	2.115	0.371	-0.574	-1.302
t190	0.044	0.212	-1.418	-0.428	-2.306	1.763	0.929	0.092	-0.889	-1.198	0.176	0.941	-1.103	0.367	1.203	0.031	-0.194	0.557	-0.997	0.385	-0.067	1.852	-0.854	-0.735	0.626	0.489	2.221	0.557	-0.653	-1.634
t63	0.202	-0.596	-1.798	-1.103	-1.063	1.485	1.15	-0.743	-2.727	-0.468	1.166	0.111	-0.701	0.709	0.995	0.977	-0.098	0.195	-0.119	-1.076	0.069	2.164	-0.365	-0.319	1.264	1.053	1.679	0.147	-0.361	-1.863
t82	0.054	-0.088	-1.564	-0.675	-1.905	1.696	1.08	-0.223	-1.629	-0.89	0.566	0.64	-0.972	0.264	1.133	0.404	-0.16	0.438	-0.663	-0.112	-0.021	1.963	-0.755	-0.427	0.883	0.705	2.033	0.383	-0.554	-1.64
t173	0.1	-0.385	-1.716	-0.948	-1.414	1.587	1.124	-0.547	-2.424	-0.608	0.95	0.314	-0.806	0.498	1.055	0.75	-0.118	0.303	-0.307	-0.7	0.033	2.095	-0.548	-0.301	1.155	0.92	1.824	0.222	-0.43	-1.696
t102	-0.155	0.244	-1.479	-0.498	-2.412	1.848	1.012	0.011	-1.37	-1.068	0.294	0.904	-1.112	0.197	1.211	0.065	-0.187	0.588	-0.9	0.346	-0.083	1.88	-1.032	-0.393	0.798	0.505	2.221	0.451	-0.642	-1.265
t38	0.079	-0.394	-1.736	-0.976	-1.399	1.586	1.134	-0.584	-2.506	-0.583	0.986	0.289	-0.799	0.557	1.047	0.77	-0.117	0.292	-0.282	-0.752	0.03	2.102	-0.556	-0.269	1.189	0.927	1.806	0.197	-0.425	-1.65
t13	0.2	-0.371	-1.665	-0.875	-1.424	1.559	1.092	-0.465	-2.063	-0.706	0.844	0.374	-0.826	0.503	1.06	0.698	-0.128	0.303	-0.403	-0.598	0.035	2.062	-0.491	-0.472	1.027	0.888	1.85	0.296	-0.454	-1.886
t4	0.054	-0.118	-1.581	-0.704	-1.858	1.687	1.088	-0.258	-1.718	-0.858	0.608	0.606	-0.956	0.28	1.125	0.44	-0.156	0.425	-0.625	-0.172	-0.016	1.977	-0.74	-0.404	0.914	0.727	2.011	0.364	-0.541	-1.637
