V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
11	0.093	0.044	0.12	-0.093	-0.065	-0.099	0.219	0.018	-0.094	0.118	0.111	0.085	-0.124	-0.016	-0.053	-0.02	-0.075	-0.007	-0.145	-0.222	0.154	0.127	0.069	0.069	-0.192	-0.057	0.055	-0.049	0.06	0.008	-0.113
12	0.071	0.033	0.092	-0.071	-0.05	-0.076	0.166	0.015	-0.072	0.089	0.085	0.066	-0.095	-0.012	-0.041	-0.015	-0.057	-0.006	-0.109	-0.172	0.118	0.097	0.053	0.053	-0.147	-0.059	0.042	-0.038	0.046	0.009	-0.087
13	-0.104	-0.049	-0.133	0.103	0.072	0.111	-0.243	-0.021	0.105	-0.131	-0.124	-0.095	0.138	0.018	0.06	0.022	0.084	0.008	0.159	0.249	-0.171	-0.141	-0.077	-0.077	0.214	0.073	-0.058	0.055	-0.067	-0.01	0.126
14	-0.014	-0.006	-0.017	0.013	0.009	0.014	-0.032	-0.003	0.014	-0.017	-0.016	-0.012	0.018	0.002	0.008	0.003	0.011	0.001	0.021	0.032	-0.022	-0.018	-0.01	-0.01	0.028	0.007	-0.008	0.007	-0.009	-0.001	0.016
15	-0.045	-0.021	-0.057	0.044	0.031	0.048	-0.106	-0.009	0.045	-0.056	-0.053	-0.041	0.06	0.008	0.026	0.009	0.036	0.004	0.068	0.107	-0.074	-0.061	-0.033	-0.033	0.093	0.029	-0.027	0.024	-0.029	-0.004	0.055
16	-0.016	-0.008	-0.021	0.016	0.011	0.018	-0.039	-0.003	0.017	-0.021	-0.02	-0.015	0.022	0.003	0.009	0.003	0.013	0.001	0.026	0.039	-0.027	-0.022	-0.012	-0.012	0.034	0.011	-0.009	0.009	-0.011	-0.001	0.02
17	-0.063	-0.03	-0.081	0.063	0.044	0.067	-0.148	-0.012	0.064	-0.08	-0.075	-0.057	0.084	0.011	0.036	0.013	0.051	0.005	0.099	0.15	-0.104	-0.086	-0.047	-0.047	0.13	0.035	-0.035	0.034	-0.041	-0.005	0.076
18	-0.006	-0.003	-0.008	0.006	0.004	0.007	-0.014	-0.001	0.006	-0.008	-0.007	-0.006	0.008	0.001	0.004	0.001	0.005	0	0.01	0.015	-0.01	-0.008	-0.005	-0.005	0.013	0.004	-0.003	0.003	-0.004	0	0.007
19	-0.12	-0.057	-0.161	0.124	0.084	0.128	-0.281	-0.023	0.122	-0.155	-0.145	-0.109	0.159	0.021	0.068	0.026	0.099	0.01	0.214	0.285	-0.2	-0.164	-0.089	-0.09	0.247	0.044	-0.083	0.064	-0.078	-0.006	0.143
20	-0.187	-0.087	-0.239	0.186	0.129	0.199	-0.437	-0.037	0.188	-0.235	-0.222	-0.172	0.249	0.032	0.107	0.039	0.15	0.015	0.285	0.448	-0.308	-0.254	-0.139	-0.138	0.385	0.134	-0.105	0.098	-0.12	-0.018	0.227
21	0.129	0.061	0.165	-0.129	-0.09	-0.138	0.302	0.025	-0.13	0.164	0.154	0.118	-0.171	-0.022	-0.074	-0.027	-0.104	-0.01	-0.2	-0.308	0.215	0.176	0.096	0.095	-0.266	-0.081	0.067	-0.068	0.083	0.01	-0.156
22	0.107	0.05	0.136	-0.106	-0.074	-0.113	0.25	0.021	-0.107	0.135	0.127	0.097	-0.141	-0.018	-0.061	-0.022	-0.086	-0.008	-0.164	-0.254	0.176	0.145	0.079	0.079	-0.22	-0.066	0.061	-0.056	0.069	0.009	-0.129
23	0.058	0.027	0.074	-0.058	-0.04	-0.062	0.137	0.012	-0.059	0.074	0.069	0.053	-0.077	-0.01	-0.033	-0.012	-0.047	-0.005	-0.089	-0.139	0.096	0.079	0.043	0.043	-0.12	-0.036	0.035	-0.031	0.038	0.005	-0.071
24	0.058	0.027	0.074	-0.058	-0.04	-0.062	0.137	0.011	-0.058	0.074	0.069	0.053	-0.077	-0.01	-0.033	-0.012	-0.047	-0.005	-0.09	-0.138	0.095	0.079	0.043	0.043	-0.12	-0.035	0.035	-0.031	0.038	0.005	-0.07
25	-0.162	-0.076	-0.205	0.16	0.112	0.172	-0.38	-0.032	0.162	-0.204	-0.192	-0.147	0.214	0.028	0.093	0.034	0.13	0.013	0.247	0.385	-0.266	-0.22	-0.12	-0.12	0.334	0.094	-0.092	0.086	-0.104	-0.012	0.195
26	-0.048	-0.021	-0.07	0.043	0.036	0.055	-0.09	-0.017	0.052	-0.05	-0.057	-0.059	0.073	0.007	0.029	0.011	0.035	0.004	0.044	0.134	-0.081	-0.066	-0.036	-0.035	0.094	0.272	0	0.02	-0.022	-0.047	0.069
27	0.044	0.02	0.061	-0.044	-0.031	-0.045	0.11	0.009	-0.045	0.056	0.055	0.042	-0.058	-0.008	-0.027	-0.009	-0.035	-0.003	-0.083	-0.105	0.067	0.061	0.035	0.035	-0.092	0	0.067	-0.025	0.031	0.002	-0.055
28	-0.041	-0.019	-0.053	0.041	0.029	0.044	-0.098	-0.008	0.042	-0.053	-0.049	-0.038	0.055	0.007	0.024	0.009	0.034	0.003	0.064	0.098	-0.068	-0.056	-0.031	-0.031	0.086	0.02	-0.025	0.022	-0.027	-0.002	0.05
29	0.05	0.024	0.064	-0.05	-0.035	-0.053	0.12	0.01	-0.051	0.064	0.06	0.046	-0.067	-0.009	-0.029	-0.011	-0.041	-0.004	-0.078	-0.12	0.083	0.069	0.038	0.038	-0.104	-0.022	0.031	-0.027	0.033	0.003	-0.061
30	0.006	0.003	0.011	-0.005	-0.005	-0.007	0.011	0.003	-0.007	0.006	0.008	0.009	-0.01	-0.001	-0.004	-0.001	-0.005	0	-0.006	-0.018	0.01	0.009	0.005	0.005	-0.012	-0.047	0.002	-0.002	0.003	0.009	-0.01
31	-0.095	-0.044	-0.121	0.094	0.066	0.101	-0.222	-0.019	0.095	-0.119	-0.113	-0.087	0.126	0.016	0.055	0.02	0.076	0.007	0.143	0.227	-0.156	-0.129	-0.071	-0.07	0.195	0.069	-0.055	0.05	-0.061	-0.01	0.116
