V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
21	0.043	0.029	0.005	0.078	-0.007	-0.015	-0.028	-0.024	-0.08	0.007	-0.037	-0.037	-0.011	-0.006	-0.151	-0.001	-0.018	0.01	-0.06	0.008	0.075	-0.044	-0.012	0.014	-0.037	-0.073	0.082	-0.02	-0.005	-0.123	0.049
22	0.032	-0.051	0.008	-0.001	0.045	-0.025	-0.005	0.036	0.037	0.037	0.003	0.057	0.267	0.015	0.331	-0.036	-0.106	-0.013	0.088	0.028	-0.044	0.151	0.031	0.021	-0.025	0.098	0.011	-0.117	-0.006	0.159	-0.034
23	-0.015	-0.011	-0.025	0.019	-0.013	-0.019	0.005	0.035	0.011	-0.019	0.044	0.024	0.076	0.023	0.061	-0.013	-0.004	-0.008	0.008	-0.003	-0.012	0.031	0.026	-0.008	-0.007	-0.008	0.003	-0.003	-0.041	0.005	-0.023
24	0.035	-0.003	0.02	0.015	0.022	-0.002	-0.013	-0.016	-0.019	0.026	-0.037	-0.005	0.047	-0.011	0.034	-0.006	-0.043	0.003	0.01	0.014	0.014	0.021	-0.008	0.017	-0.016	0.017	0.029	-0.051	0.023	0.012	0.017
25	-0.042	-0.001	-0.001	-0.066	-0.007	0.024	0.022	-0.002	0.046	-0.012	0.018	0.002	-0.103	-0.005	-0.014	0.016	0.054	-0.002	0.01	-0.016	-0.037	-0.025	-0.007	-0.016	0.039	0.023	-0.068	0.064	0.012	0.043	-0.02
26	0.014	-0.045	0.043	-0.097	0.062	0.026	0.012	-0.01	0.076	0.054	-0.039	0.033	0.088	-0.022	0.28	-0.006	-0.059	-0.006	0.104	0.019	-0.073	0.098	-0.008	0.017	0.023	0.15	-0.064	-0.07	0.063	0.219	-0.029
27	0.078	0.016	0.006	0.126	0.009	-0.038	-0.043	-0.011	-0.1	0.02	-0.044	-0.021	0.127	0.002	-0.057	-0.022	-0.082	0.008	-0.04	0.025	0.082	0.011	0.003	0.029	-0.068	-0.064	0.13	-0.099	-0.01	-0.117	0.051
28	-0.116	0.037	-0.04	-0.081	-0.075	0.018	0.039	0.012	0.044	-0.06	0.082	-0.019	-0.291	0.019	-0.247	0.037	0.171	-0.001	-0.107	-0.054	-0.02	-0.117	-0.003	-0.051	0.064	-0.07	-0.099	0.292	-0.045	0	-0.021
29	0.042	-0.001	0.056	-0.044	0.049	0.034	-0.008	-0.059	-0.002	0.05	-0.087	-0.024	-0.06	-0.045	0.014	0.012	-0.034	0.01	0.03	0.016	-0.005	-0.006	-0.041	0.023	0.012	0.063	-0.01	-0.045	0.098	0.064	0.029
30	-0.015	-0.068	0.045	-0.162	0.076	0.025	0.029	0.011	0.137	0.068	-0.012	0.065	0.13	-0.011	0.437	-0.013	-0.063	-0.016	0.122	0.016	-0.123	0.159	0.005	0.012	0.043	0.219	-0.117	0	0.064	0.416	-0.064
31	0.041	0.021	0.023	0.036	0.01	0.002	-0.021	-0.037	-0.055	0.021	-0.055	-0.034	-0.035	-0.019	-0.106	0.004	-0.021	0.011	-0.034	0.01	0.049	-0.034	-0.023	0.017	-0.02	-0.029	0.051	-0.021	0.029	-0.064	0.044
