V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
17	0.01	-0.001	-0.013	0.002	0.004	0.003	-0.051	0.015	-0.006	0.009	-0.004	0.013	-0.028	0.001	0	-0.054	0.017	-0.006	0.01	-0.014	0.013	-0.019	0	0.005	-0.001	-0.015	0.006	-0.001	-0.031	-0.009	-0.005
18	-0.024	-0.011	0.078	0.014	0.021	0.042	-0.06	0.064	-0.055	0.002	-0.057	-0.078	-0.081	-0.04	0.028	-0.137	-0.006	0.086	-0.052	-0.104	-0.052	-0.102	0.013	0.053	-0.124	0.09	0.032	-0.032	0.072	-0.06	-0.007
19	0.022	0.001	-0.044	-0.004	-0.003	-0.032	0.054	-0.026	0.011	-0.005	0.035	0.053	0.036	0.011	-0.02	0.071	0.01	-0.052	0.047	0.077	0.021	0.036	-0.039	0.002	0.076	-0.045	-0.013	0.006	-0.057	0.036	-0.01
20	0.027	0.003	-0.067	-0.014	-0.013	-0.092	0.269	-0.094	0.019	-0.039	0.091	0.092	0.154	0.017	-0.047	0.276	-0.014	-0.104	0.077	0.219	-0.004	0.13	-0.128	0.006	0.191	-0.05	-0.042	0.005	-0.083	0.109	-0.02
21	0.015	0.016	-0.071	-0.013	-0.028	0.011	-0.117	-0.037	0.072	0.03	0.023	0.046	-0.001	0.062	-0.006	0.007	0.013	-0.052	0.021	-0.004	0.097	0.077	0.112	-0.11	0.041	-0.099	-0.021	0.056	-0.031	0.007	0.035
22	0.015	0.02	-0.094	-0.027	-0.045	-0.047	0.112	-0.119	0.086	-0.006	0.084	0.079	0.124	0.085	-0.031	0.217	-0.019	-0.102	0.036	0.13	0.077	0.207	0.048	-0.131	0.162	-0.091	-0.056	0.068	-0.051	0.08	0.038
23	-0.012	0.021	-0.027	-0.011	-0.035	0.075	-0.249	-0.009	0.085	0.054	-0.022	-0.017	-0.082	0.074	0.024	-0.119	0	0.013	-0.039	-0.128	0.112	0.048	0.264	-0.164	-0.073	-0.075	-0.009	0.075	0.069	-0.05	0.068
24	0	-0.025	0.072	0.021	0.044	-0.019	0.105	0.069	-0.106	-0.03	-0.03	-0.034	-0.028	-0.083	0.003	-0.056	0.005	0.053	0.002	0.006	-0.11	-0.131	-0.164	0.167	-0.045	0.107	0.035	-0.079	-0.006	-0.015	-0.058
25	0.037	0.01	-0.1	-0.02	-0.025	-0.086	0.186	-0.101	0.043	-0.022	0.096	0.114	0.137	0.053	-0.047	0.235	-0.001	-0.124	0.076	0.191	0.041	0.162	-0.073	-0.045	0.21	-0.084	-0.048	0.032	-0.119	0.102	-0.001
26	-0.016	-0.023	0.103	0.016	0.034	0.006	0.075	0.064	-0.143	-0.027	-0.04	-0.082	-0.086	-0.041	0.019	-0.113	-0.015	0.09	-0.045	-0.05	-0.099	-0.091	-0.075	0.107	-0.084	0.192	0.037	-0.058	0.041	-0.046	-0.031
27	-0.004	-0.006	0.028	0.008	0.013	0.015	-0.035	0.035	-0.034	0.002	-0.025	-0.025	-0.046	-0.02	0.01	-0.079	0.006	0.032	-0.013	-0.042	-0.021	-0.056	-0.009	0.035	-0.048	0.037	0.017	-0.018	0.011	-0.027	-0.01
28	0.004	0.012	-0.041	-0.011	-0.022	0.005	-0.044	-0.035	0.053	0.014	0.019	0.024	0.019	0.042	-0.004	0.033	-0.001	-0.032	0.006	0.005	0.056	0.068	0.075	-0.079	0.032	-0.058	-0.018	0.039	-0.006	0.011	0.027
29	-0.042	0.001	0.073	0.005	0.001	0.052	-0.033	0.023	0.019	0.003	-0.046	-0.084	-0.012	-0.03	0.027	-0.015	-0.031	0.072	-0.057	-0.083	-0.031	-0.051	0.069	-0.006	-0.119	0.041	0.011	-0.006	0.142	-0.036	0.017
30	0.011	0.005	-0.041	-0.01	-0.013	-0.044	0.129	-0.057	0.034	-0.018	0.048	0.049	0.096	0.013	-0.024	0.16	-0.009	-0.06	0.036	0.109	0.007	0.08	-0.05	-0.015	0.102	-0.046	-0.027	0.011	-0.036	0.061	-0.002
31	-0.005	0.008	-0.016	-0.007	-0.015	0.014	-0.049	-0.018	0.039	0.012	0.003	0.001	0.007	0.027	0.003	0.007	-0.005	-0.007	-0.01	-0.02	0.035	0.038	0.068	-0.058	-0.001	-0.031	-0.01	0.027	0.017	-0.002	0.024
