feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t31	-0.356	-0.015	0.017	-0.468	0.043	-0.096	-0.191	0.954	0.053	-0.114	-0.161	-0.285	0.773	0.076	0.239	-0.115	0.076	0.12	0.381	0.05	0.642	-0.046	-0.171	-0.074	-0.026	-0.084	-0.137	-0.278	-0.575	-0.234
t34	-0.013	0	-0.331	-0.233	-0.165	-0.19	-0.065	1.19	-0.167	-0.187	-0.202	-0.027	0.118	-0.082	0.095	-0.101	0.187	0.061	0.038	-0.073	0.483	-0.03	0.228	-0.07	-0.228	-0.154	-0.076	0.028	0.23	-0.264
t50	0.144	-0.074	0.053	-0.703	-0.332	-0.084	-0.174	0.801	-0.107	-0.256	-0.195	-0.044	0.214	-0.057	0.351	-0.114	0.212	0.125	0.162	0.015	0.421	-0.049	0.119	0.524	-0.537	0.025	-0.071	0.107	-0.288	-0.187
t27	-0.274	0.001	-0.453	-0.424	-0.355	-0.087	0.075	1.157	0.16	-0.175	-0.191	-0.282	0.011	0.137	-0.397	-0.094	0.001	0.007	0.324	0.175	0.595	-0.002	0.21	0.382	-0.334	-0.119	0.08	-0.053	0.043	-0.118
t48	0.117	0.008	-0.303	-0.549	-0.145	-0.019	0.019	0.842	0.056	-0.155	-0.237	-0.137	0.726	-0.289	-0.305	-0.027	0.146	0.109	0.001	0.123	0.641	0.089	-0.139	0.485	-0.494	0.003	-0.095	-0.239	0.002	-0.233
t39	-0.1	-0.094	-0.174	-0.476	-0.264	-0.037	0.004	1.219	0.084	-0.125	-0.14	0.087	0.266	0.078	0.249	-0.134	0.105	0.058	0.109	0.048	0.099	-0.079	-0.019	-0.077	-0.058	-0.256	-0.02	0.079	-0.275	-0.157
t24	-0.451	-0.04	0.1	-0.374	-0.321	-0.031	0.004	0.704	0.058	-0.082	-0.208	-0.298	0.205	0.316	0.353	-0.102	0.143	0.006	0.302	-0.038	0.229	-0.083	0.065	0.151	-0.269	0.147	-0.118	0.1	-0.151	-0.318
t49	0.162	-0.051	-0.066	-0.403	-0.247	-0.124	-0.195	0.945	-0.053	-0.129	-0.255	0.051	0.034	0.079	-0.035	0.053	-0.081	0.062	0.207	-0.011	0.135	-0.048	-0.061	0.361	-0.127	0.23	-0.025	-0.197	0.117	-0.327
t41	0.117	-0.098	-0.143	-0.322	-0.37	-0.04	-0.098	1.024	0.055	-0.098	-0.2	-0.343	0.139	0.044	0.05	-0.109	0.209	0.125	0.06	0.181	0.083	0.066	0.228	-0.009	-0.148	0.24	0.076	-0.241	-0.187	-0.291
t38	0.206	0.033	0.009	-0.107	-0.101	-0.051	-0.067	1.263	-0.096	-0.046	-0.272	-0.332	0.344	0.102	0.196	-0.03	-0.009	0.134	-0.026	-0.098	-0.015	0.033	-0.359	0.189	-0.182	0.03	-0.062	0.024	-0.446	-0.262
t11	-0.048	-0.107	-0.177	-0.532	-0.604	-0.139	0.072	0.967	-0.042	0.031	-0.143	0.014	-0.583	0.339	0.134	-0.084	0.242	0.163	0.338	0.146	0.399	-0.032	0.039	0.417	-0.387	0.347	-0.032	-0.005	-0.451	-0.282
t16	-0.094	-0.07	0.173	-0.414	-0.236	-0.138	0.018	1.143	-0.013	-0.28	-0.193	-0.29	0.126	0.142	-0.01	-0.139	-0.004	0.151	0.213	-0.045	0.575	0.011	0.067	0.08	-0.013	-0.068	-0.057	-0.156	-0.336	-0.141
t8	-0.159	-0.063	-0.197	-0.309	-0.262	-0.166	-0.133	0.881	0.27	-0.118	-0.267	-0.08	0.264	-0.229	-0.09	-0.214	0.11	0.091	0.228	-0.059	0.807	-0.086	-0.03	0.237	0.191	0.041	-0.079	-0.098	-0.188	-0.296
t4	-0.231	-0.045	0.341	-0.739	-0.265	-0.068	-0.019	1.043	-0.002	-0.208	-0.184	-0.043	0.13	-0.054	0.029	-0.019	-0.011	0.065	0.189	-0.026	0.231	0.017	0.06	0.219	-0.257	-0.165	-0.063	0.06	0.317	-0.301
t42	-0.402	-0.006	0.023	-0.247	-0.351	0.038	-0.135	1.096	0.117	-0.126	-0.133	-0.176	-0.036	-0.03	0.208	-0.134	-0.022	0.106	0.297	-0.177	0.3	-0.045	0.014	0.274	-0.402	0.078	-0.044	-0.037	0.033	-0.083
t28	-0.151	0.021	-0.257	-0.258	-0.229	-0.069	-0.08	0.931	0.324	-0.071	-0.044	0.048	-0.403	0.438	-0.12	-0.096	0.125	0.123	0.12	0.13	0.656	0.015	0.034	0.006	-0.219	0.292	0.005	-0.303	-0.742	-0.226
t17	-0.382	-0.036	-0.298	-0.458	-0.285	-0.053	0.066	1.103	0.406	-0.151	-0.212	-0.183	-0.112	-0.059	0.139	-0.143	0.11	0.26	-0.14	0.076	0.705	0.001	0	0.249	-0.287	0.199	0.072	-0.292	-0.03	-0.262
t3	0.329	-0.034	-0.009	-0.154	-0.402	-0.088	-0.244	1.178	0.017	-0.273	-0.115	-0.229	0.385	0.319	0.007	-0.075	0.028	0.028	0.215	0.074	0.226	-0.098	0.165	-0.117	-0.372	-0.052	-0.064	0.12	-0.398	-0.366
t20	-0.296	-0.085	-0.18	-0.364	-0.053	-0.204	-0.184	1.096	-0.073	-0.227	-0.219	0.152	0.204	0.217	-0.161	-0.141	0.015	-0.069	0.33	-0.173	0.454	-0.099	0.26	0.669	-0.176	0.009	-0.039	-0.015	-0.321	-0.325
t30	-0.535	-0.085	-0.467	-0.385	-0.19	-0.09	-0.011	1.187	0.158	-0.204	-0.244	-0.698	0.272	0.05	0.003	-0.038	0.2	-0.066	0.548	-0.055	0.366	0.014	0.081	0.6	-0.384	0.061	-0.064	-0.027	0.403	-0.401
t40	-0.072	-0.048	-0.235	-0.343	-0.263	-0.057	-0.173	0.64	-0.014	-0.041	-0.154	-0.19	0.739	-0.022	-0.607	-0.106	0.163	0.022	-0.036	0.2	0.22	0.078	-0.044	0.561	0.105	0.111	0.008	0.149	-0.394	-0.197
t37	-0.261	-0.104	-0.272	-0.465	-0.318	-0.167	-0.127	0.773	0.156	-0.107	-0.208	0.076	0.682	-0.123	-0.083	-0.163	0.307	0.026	0.133	-0.129	0.116	0.069	0.115	0.685	-0.144	-0.1	0.014	-0.074	-0.092	-0.217
t47	-0.127	-0.048	-0.164	-0.42	-0.139	-0.127	-0.13	0.875	0.102	-0.234	-0.278	-0.106	0.037	0.117	0.067	-0.107	0.065	0.179	0.23	0.226	0.224	-0.012	0.055	0.462	-0.2	-0.023	-0.091	-0.029	-0.183	-0.222
t2	0.239	-0.072	-0.02	-0.441	-0.209	-0.221	-0.119	1.124	-0.003	-0.066	-0.257	0.062	-0.008	0.042	0.414	-0.111	0.036	-0.008	-0.009	0.234	0.371	-0.072	0.217	0.108	-0.367	0.063	-0.102	-0.087	-0.449	-0.289
t13	0.03	-0.089	0.048	-0.499	-0.308	-0.154	-0.23	0.962	0.084	-0.13	-0.24	0.34	0.042	0.058	-0.071	-0.071	0.301	0.029	0.146	0.035	0.621	0.037	0.034	-0.172	-0.175	0.066	-0.071	-0.166	-0.282	-0.176
t45	0.113	-0.004	0.045	-0.358	-0.058	-0.055	0.165	0.67	-0.112	-0.219	-0.435	0.033	0.21	0.256	-0.419	-0.063	0.006	-0.008	0.261	-0.041	0.43	0.013	-0.007	0.16	-0.284	0.057	-0.141	-0.003	-0.087	-0.127
t32	-0.318	-0.011	-0.289	-0.196	-0.25	-0.077	0.077	1.042	-0.068	-0.18	-0.371	-0.04	-0.363	0.437	0.045	-0.158	0.087	-0.031	0.128	0.19	0.205	-0.068	0.147	0.193	-0.057	-0.011	0.003	-0.176	0.278	-0.171
t21	-0.284	-0.063	-0.07	-0.329	-0.258	-0.087	-0.086	0.853	0.179	-0.149	-0.241	-0.31	0.597	0.097	-0.189	-0.085	0.089	0.015	0.456	0.002	0.524	-0.032	-0.194	0.101	-0.174	0.198	0.002	-0.227	-0.1	-0.235
t10	0.063	-0.026	0.069	-0.582	-0.233	-0.093	-0.085	0.989	0.011	-0.157	-0.343	0.12	0.201	0.221	0.14	-0.139	0.179	0.078	-0.081	0.06	-0.079	-0.057	-0.118	0.62	-0.325	0.081	-0.079	-0.005	-0.161	-0.269
t7	-0.108	-0.025	-0.231	-0.212	-0.125	-0.133	-0.003	0.927	-0.074	-0.219	-0.121	-0.493	0.312	-0.095	-0.008	-0.053	0.284	0.197	0.069	0.062	0.078	0.023	-0.006	0.175	-0.129	0.169	-0.008	-0.268	0.286	-0.27
t35	-0.455	-0.02	0.311	-0.205	-0.009	-0.117	0.065	0.904	0.122	-0.122	-0.047	-0.249	0.003	-0.107	0.042	-0.125	0.081	-0.03	-0.041	-0.037	0.085	0.099	0.143	0.633	-0.149	0.08	-0.03	0.056	-0.64	-0.239
t22	-0.234	-0.059	0.034	-0.034	-0.303	-0.116	-0.015	0.91	0.135	-0.232	-0.258	0.301	0.508	-0.154	-0.046	-0.069	0.145	0.063	0.184	-0.008	0.232	-0.035	0.065	-0.111	-0.225	-0.061	-0.007	0.037	-0.518	-0.132
t12	0.025	-0.052	-0.153	-0.344	-0.081	-0.053	-0.263	0.95	0.188	-0.131	-0.288	-0.12	0.473	0.155	-0.418	-0.108	0.145	-0.065	0.257	0.178	0.139	0.056	-0.101	0.219	-0.189	0.044	-0.088	-0.129	0.07	-0.315
t29	-0.211	-0.077	0.026	-0.193	-0.037	-0.119	-0.093	0.773	0.068	-0.196	-0.296	-0.151	0.179	0.215	-0.157	-0.119	0.154	0.078	0.027	0.089	0.204	-0.17	0.187	0.274	-0.504	0.126	-0.053	-0.254	0.511	-0.28
t6	0.337	0.006	-0.055	-0.358	-0.137	-0.017	-0.128	0.695	0.111	-0.35	-0.104	0.172	0.382	-0.19	-0.055	-0.076	0.153	0.15	0.148	0.032	0.348	-0.06	0.021	0.174	-0.129	0.044	0.012	-0.147	-0.76	-0.221
t46	-0.342	0.033	-0.218	-0.715	-0.176	-0.014	-0.097	1.122	0.191	-0.096	-0.121	0.058	0.285	-0.182	0.025	-0.183	0.276	0.119	0.235	0.181	-0.208	-0.039	-0.082	0.507	-0.186	0.074	0.048	-0.105	-0.257	-0.134
t14	-0.269	-0.04	-0.294	-0.373	-0.407	-0.126	-0.054	0.973	0.172	-0.047	-0.314	0.025	0.036	0.544	-0.349	-0.062	0.069	0.09	0.015	0.116	0.396	-0.059	0.137	0.549	-0.257	0.051	-0.081	0.103	-0.294	-0.248
t23	0.077	-0.025	-0.447	-0.28	-0.413	-0.053	-0.133	1.171	0.171	-0.062	-0.153	-0.14	0.294	0.225	-0.303	-0.202	-0.061	-0.044	0.307	0.193	0.419	0.051	0.224	0.305	-0.039	-0.053	-0.196	0.138	-0.863	-0.108
t43	-0.081	-0.069	0.231	-0.502	-0.056	-0.043	-0.113	0.992	0.025	-0.167	-0.176	-0.28	0.024	-0.171	-0.331	-0.031	0.182	0.087	0.135	0.19	0.301	0.038	0.137	-0.166	-0.274	-0.2	0.043	0.092	0.305	-0.122
t5	-0.387	-0.061	-0.107	-0.059	-0.278	-0.068	-0.202	1.037	0.011	-0.182	-0.202	0.151	0.592	-0.093	0.186	-0.232	0.008	0.05	0.199	0.137	0.169	0.052	0.082	0.103	-0.31	0.01	0.028	-0.148	-0.323	-0.163
