feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t3	0.15	0.017	0.022	0.037	0.006	0.017	0.008	0.26	0.02	0.007	0.03	0.006	0.028	0.081	0.032	0.022	0.013	0.017	0.025	0.02	0.007	0.011	0.042	0.009	0.007	0.014	0.02	0.055	0.009	0.006
t20	0.008	0.013	0.009	0.014	0.03	0.009	0.01	0.171	0.012	0.009	0.018	0.033	0.012	0.049	0.014	0.016	0.012	0.01	0.043	0.006	0.018	0.01	0.062	0.307	0.015	0.018	0.021	0.029	0.013	0.007
t30	0.002	0.01	0.002	0.009	0.012	0.012	0.017	0.19	0.026	0.007	0.012	0.001	0.012	0.017	0.022	0.019	0.02	0.008	0.085	0.008	0.009	0.012	0.021	0.168	0.004	0.017	0.014	0.021	0.241	0.004
t40	0.037	0.017	0.008	0.015	0.011	0.018	0.01	0.01	0.02	0.032	0.027	0.019	0.166	0.016	0.001	0.019	0.035	0.017	0.007	0.05	0.011	0.032	0.016	0.18	0.077	0.04	0.029	0.057	0.004	0.017
t37	0.016	0.013	0.007	0.008	0.009	0.011	0.012	0.018	0.041	0.023	0.021	0.059	0.125	0.01	0.014	0.015	0.065	0.016	0.014	0.011	0.007	0.03	0.032	0.304	0.025	0.015	0.029	0.021	0.014	0.015
t47	0.038	0.021	0.018	0.015	0.033	0.018	0.017	0.052	0.032	0.012	0.016	0.014	0.006	0.039	0.043	0.026	0.021	0.045	0.028	0.066	0.005	0.022	0.027	0.234	0.016	0.027	0.023	0.031	0.042	0.015
t2	0.162	0.016	0.023	0.01	0.015	0.009	0.013	0.099	0.022	0.03	0.018	0.065	0.005	0.023	0.143	0.02	0.021	0.015	0.008	0.062	0.024	0.017	0.055	0.022	0.01	0.035	0.019	0.02	0.003	0.012
t13	0.069	0.016	0.033	0.008	0.01	0.013	0.009	0.052	0.035	0.024	0.021	0.232	0.007	0.027	0.018	0.025	0.072	0.019	0.016	0.028	0.077	0.029	0.026	0.007	0.024	0.038	0.022	0.015	0.006	0.021
t45	0.09	0.034	0.068	0.008	0.043	0.036	0.1	0.011	0.012	0.015	0.009	0.047	0.026	0.048	0.005	0.03	0.02	0.025	0.062	0.013	0.056	0.027	0.017	0.039	0.012	0.035	0.015	0.036	0.031	0.032
t32	0.006	0.024	0.006	0.052	0.014	0.021	0.046	0.086	0.018	0.016	0.008	0.03	0.001	0.15	0.02	0.013	0.019	0.014	0.032	0.057	0.02	0.016	0.034	0.029	0.068	0.017	0.027	0.013	0.117	0.026
t21	0.007	0.021	0.017	0.033	0.015	0.023	0.025	0.042	0.059	0.02	0.015	0.011	0.106	0.038	0.008	0.019	0.021	0.019	0.151	0.028	0.088	0.02	0.009	0.022	0.046	0.047	0.03	0.012	0.025	0.022
t10	0.059	0.017	0.039	0.006	0.016	0.015	0.016	0.065	0.015	0.012	0.01	0.025	0.009	0.04	0.05	0.016	0.026	0.022	0.005	0.022	0.001	0.014	0.009	0.372	0.007	0.032	0.018	0.027	0.028	0.009
t7	0.035	0.022	0.013	0.034	0.031	0.016	0.029	0.061	0.013	0.011	0.031	0.002	0.019	0.013	0.032	0.029	0.051	0.045	0.011	0.027	0.002	0.024	0.018	0.067	0.021	0.058	0.03	0.01	0.238	0.011
t35	0.006	0.017	0.105	0.027	0.04	0.013	0.03	0.042	0.023	0.013	0.033	0.005	0.004	0.009	0.031	0.016	0.016	0.013	0.005	0.013	0.002	0.025	0.027	0.374	0.015	0.03	0.021	0.033	0.003	0.01
t22	0.008	0.018	0.043	0.123	0.012	0.019	0.026	0.048	0.038	0.011	0.014	0.189	0.099	0.006	0.015	0.02	0.025	0.022	0.033	0.025	0.013	0.02	0.028	0.004	0.019	0.01	0.03	0.044	0.003	0.035
t12	0.074	0.021	0.019	0.022	0.043	0.025	0.009	0.071	0.048	0.018	0.016	0.013	0.044	0.047	0.005	0.026	0.03	0.016	0.032	0.054	0.003	0.029	0.014	0.082	0.017	0.037	0.023	0.02	0.135	0.01
t29	0.016	0.011	0.024	0.024	0.03	0.011	0.011	0.019	0.017	0.008	0.009	0.007	0.007	0.035	0.009	0.014	0.018	0.017	0.007	0.021	0.003	0.006	0.028	0.06	0.003	0.031	0.016	0.007	0.524	0.007
t6	0.214	0.032	0.039	0.007	0.027	0.039	0.025	0.011	0.028	0.007	0.033	0.078	0.049	0.006	0.023	0.026	0.035	0.045	0.034	0.016	0.034	0.017	0.018	0.038	0.021	0.03	0.027	0.017	0.001	0.019
t46	0.012	0.037	0.02	0.002	0.024	0.04	0.029	0.073	0.04	0.023	0.032	0.049	0.033	0.006	0.034	0.017	0.061	0.041	0.051	0.031	0.003	0.02	0.012	0.164	0.017	0.035	0.033	0.021	0.013	0.029
t14	0.007	0.018	0.004	0.02	0.005	0.015	0.021	0.064	0.046	0.027	0.009	0.038	0.007	0.25	0.003	0.017	0.014	0.02	0.016	0.04	0.036	0.015	0.035	0.146	0.022	0.018	0.015	0.05	0.005	0.017
t23	0.033	0.021	0.002	0.032	0.005	0.022	0.016	0.158	0.049	0.027	0.02	0.02	0.024	0.068	0.003	0.01	0.008	0.012	0.058	0.059	0.042	0.026	0.053	0.055	0.059	0.012	0.01	0.062	0	0.033
t43	0.017	0.019	0.11	0.018	0.037	0.028	0.019	0.075	0.026	0.016	0.023	0.017	0.014	0.006	0.005	0.026	0.032	0.027	0.03	0.064	0.02	0.03	0.042	0.003	0.017	0.006	0.041	0.061	0.129	0.041
t5	0.004	0.019	0.025	0.115	0.014	0.024	0.012	0.087	0.023	0.014	0.019	0.103	0.148	0.008	0.042	0.01	0.014	0.022	0.037	0.048	0.011	0.031	0.032	0.01	0.014	0.015	0.036	0.021	0.008	0.032
