feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t31	-0.107	0.371	-0.146	0.073	-0.48	-0.427	0.839	0.3	-0.382	0.168	0.23	-1.251	0.047	0.127	-0.514	-0.557	0.554	-0.037	0.002	-0.088	0.054	0.065	0.544	-0.164	0.626	0.313	-0.008	-0.179	0.197	-0.169
t37	0.01	0.596	0.078	-0.022	-0.171	-0.348	0.513	0.225	-1.243	0.077	0.246	-0.513	0.059	0.001	-0.496	-0.526	-0.056	0.04	0.05	0.003	0.208	0.123	0.493	-0.022	0.499	0.278	0.164	-0.119	-0.051	-0.096
t18	0.311	0.461	-0.137	0.194	-0.434	-0.108	0.644	0.357	-0.361	0.192	0.461	-0.419	-0.116	0.157	-0.689	-0.598	-0.575	0.055	0.08	-0.146	0.152	0.092	0.548	-0.112	0.622	0.105	-0.25	-0.443	0.068	-0.109
t7	0.571	0.445	-0.077	0.051	-0.731	0.028	0.616	0.224	-0.697	0.086	0.423	-0.434	0.064	0.086	-0.533	-0.74	0.142	0.013	0.03	-0.299	0.016	0.084	0.351	-0.104	0.433	0.319	0.303	-0.571	0.07	-0.167
t49	0.158	0.228	0.051	-0.081	-0.64	-0.032	0.621	0.467	-0.61	-0.004	0.517	-0.947	0.184	0.264	-0.845	-0.402	-0.692	0.051	0.09	-0.064	0.304	0.179	0.452	0.264	0.482	0.362	0.484	-0.365	-0.219	-0.259
t22	0.304	0.695	0.048	-0.156	-0.602	-0.156	0.783	0.202	-0.16	0.15	0.569	-0.555	-0.198	0.066	-0.709	-0.593	0.317	-0.011	-0.022	-0.096	0.078	0.119	0.514	-0.351	0.229	0.049	-0.003	-0.326	-0.097	-0.087
t21	0.182	0.485	-0.048	0.021	-0.7	-0.278	0.315	0.609	-0.956	0.141	0.379	-0.654	0.117	0.213	-0.462	-0.607	0.349	-0.015	0.01	-0.002	0.112	0.105	0.463	-0.266	0.217	0.156	0.214	-0.225	0.408	-0.286
t48	0.265	0.261	-0.215	0.132	0.183	-0.997	0.848	0.329	-0.578	0.309	0.44	-0.156	0.046	0.135	-0.658	-0.733	0.019	0.037	0.051	-0.138	0.194	0.124	0.221	-0.086	0.246	0.246	0.226	-0.258	-0.312	-0.183
t3	0.303	0.134	0.019	-0.002	-0.494	-0.599	1.128	0.183	-0.909	0.062	0.137	-0.298	-0.09	0.278	-0.157	-0.691	0.387	-0.035	0.023	-0.072	0.36	0.155	0.435	-0.036	0.362	0.101	0.045	-0.283	-0.301	-0.145
t28	-0.183	0.157	-0.131	-0.029	-0.166	-0.012	0.868	0.495	-0.787	-0.007	0.366	-0.622	-0.082	0.199	-0.179	-0.662	-0.102	0.026	0.016	-0.033	0.228	-0.027	0.213	-0.037	0.406	0.307	0.234	-0.362	-0.04	-0.054
t34	0.006	0.239	0.04	-0.099	-0.211	-0.633	1.154	0.196	-0.569	0.137	0.146	-0.341	0.237	0.154	-0.495	-0.44	-0.11	0.024	0.011	-0.239	0.053	0.066	0.693	-0.114	0.67	0.001	-0.112	-0.066	-0.16	-0.237
t50	0.152	0.302	-0.151	0.094	0.036	-0.953	0.56	0.073	-0.889	0.278	0.565	-0.142	-0.011	0.043	-0.692	-0.61	0.168	0.015	0.007	-0.171	0.139	0.154	0.784	-0.131	0.529	0.162	0.12	0.037	-0.029	-0.437
t29	0.388	0.252	0.213	0.057	-0.335	-0.545	0.519	0.072	-0.492	-0.028	0.612	-0.181	0.103	0.126	-0.604	-0.518	0.317	-0.006	0.015	-0.124	0.163	0.258	0.133	-0.383	0.38	0.111	0.325	-0.109	-0.449	-0.27
t32	-0.131	0.425	-0.002	0.164	-0.685	-0.172	0.61	0.235	-0.599	0.301	0.678	-0.247	-0.128	0.311	-0.549	-0.778	-0.07	-0.015	0.054	-0.029	0.3	0.131	0.275	-0.008	0.573	0.275	-0.212	-0.411	-0.239	-0.058
t19	0.177	0.182	-0.214	0.104	-0.796	-0.707	0.807	0.39	-0.773	0.022	0.393	-0.337	0.038	0.322	-0.358	-0.642	0.074	0.069	0.048	0.024	-0.035	0.064	0.799	0.156	0.099	0.24	0.31	-0.332	0.041	-0.163
t11	-0.022	0.192	0.238	0.008	-0.461	-0.108	0.868	0.33	-1.08	-0.142	0.664	-0.38	0.098	0.189	-0.61	-0.662	0.147	0.053	0.033	-0.077	0.186	0.171	0.146	0.073	0.345	0.142	0.017	-0.133	0.17	-0.395
t2	0.179	0.378	-0.186	-0.074	-0.51	-0.091	0.403	0.188	-0.55	0.125	0.453	0.048	0.097	0.195	-0.587	-0.557	-0.384	0.017	-0.005	-0.212	0.043	0.101	0.606	0.047	0.705	0.353	-0.135	-0.382	0.052	-0.316
t20	-0.164	0.567	-0.079	-0.117	-0.229	-0.674	0.682	0.407	-0.149	0.159	0.284	0.129	-0.137	0.058	-0.67	-0.672	0.359	-0.021	-0.063	-0.056	-0.175	-0.011	0.837	-0.017	0.3	0.154	-0.131	-0.626	0.388	-0.335
t5	-0.127	0.578	-0.269	0.094	-0.67	-0.437	0.661	0.389	-1.205	0.33	0.458	0.359	0.084	0.179	-0.555	-0.51	0.016	0.078	0.143	0.018	0.51	0.164	0.574	-0.085	-0.152	0.343	-0.015	-0.152	-0.659	-0.141
t44	0.274	0.449	-0.001	0.255	-1.248	-0.817	0.344	0.436	-1.215	0.189	0.682	-0.54	0.097	0.244	-0.309	-0.646	0.452	0.045	0.094	0.075	0.244	0.054	0.567	-0.051	0.695	0.368	0.058	-0.123	-0.468	-0.204
