feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t44	-0.297	-1.024	-0.55	0.106	-0.716	-0.565	0.55	1.448	0.114	-0.685	-0.113	-0.857	0.629	-0.36	0.255	0.154	-0.346	-0.194	0.222	0.167	0.195	0.856	0.006	-0.047	0.485	0.442	0.131	0.009	0.319	-0.336
t31	0.071	-1.055	-0.387	-0.083	-0.914	-0.552	0.709	0.96	0.095	-0.831	-0.207	-0.755	0.502	-0.322	0.725	0.252	-0.175	-0.154	0.068	0.476	0.005	0.507	-0.039	0.072	0.437	0.376	0.203	0.063	0.226	-0.274
t3	-0.208	-0.975	-0.687	-0.101	-0.486	-0.582	0.292	1.712	-0.117	-1.266	-0.087	-0.703	0.499	-0.481	0.421	0.313	-0.175	-0.204	0.058	0.669	0.14	0.636	0.01	0.13	0.492	0.623	0.165	0.042	0.305	-0.434
t19	-0.379	-1.052	-0.507	0.066	-0.769	-0.135	0.349	1.949	0.05	-1.005	-0.114	-1.016	0.42	-0.285	0.73	0.17	0.125	-0.237	-0.026	0.488	0.153	0.603	-0.295	0.005	0.36	0.431	0.052	-0.099	0.24	-0.272
t17	-0.257	-1.058	-0.063	0.028	-0.835	-0.3	0.249	1.267	-0.133	-0.423	-0.182	-0.744	0.534	-0.15	0.472	-0.025	-0.029	-0.126	0.077	0.595	0.033	0.238	0.017	-0.028	0.361	0.408	0.066	0.003	0.362	-0.356
t26	0.063	-0.942	-0.667	-0.14	-0.844	-0.304	0.313	1.579	-0.107	0.099	-0.266	-0.655	0.278	-0.603	0.113	0.238	0.467	-0.106	-0.061	-0.007	0.142	0.677	-0.008	-0.039	0.515	0.46	0.114	-0.1	0.264	-0.47
t39	-0.176	-0.823	-0.288	-0.053	-1.193	-0.664	0.505	1.608	0.141	-0.736	-0.235	-0.81	0.502	-0.433	0.517	-0.131	-0.07	-0.323	0.027	0.55	0.306	0.565	-0.051	0.01	0.862	0.671	0.08	-0.063	0.137	-0.431
t32	-0.431	-0.838	-0.472	0.031	-0.553	-0.732	0.495	1.986	-0.009	-0.956	-0.267	-1.071	0.483	-0.32	-0.268	0.321	0.187	-0.063	0.11	0.393	0.327	0.719	-0.088	0.089	0.232	0.653	0.115	-0.021	0.369	-0.422
t8	0.051	-0.783	-0.445	-0.024	-0.606	-0.409	0.675	1.424	-0.082	-0.754	-0.281	-1.272	0.343	-0.25	0.742	0.321	-0.195	-0.247	-0.068	0.44	-0.225	0.499	-0.08	-0.033	0.629	0.62	0.07	-0.09	0.407	-0.38
t35	-0.122	-0.937	-0.373	0.074	-0.561	-0.267	0.734	1.165	0.031	-0.18	0.01	-1.365	0.456	-0.425	0.173	0.213	-0.122	-0.005	0.093	0.221	0.308	0.59	-0.11	-0.035	0.397	0.027	0.128	-0.042	0.354	-0.429
t40	-0.368	-0.91	-0.405	0.015	-0.241	-0.344	0.478	1.165	-0.09	-0.52	-0.172	-0.811	0.464	-0.13	0.412	0.136	-0.28	-0.371	0.111	0.648	0.216	0.43	-0.023	0.002	0.439	0.378	0.078	-0.056	0.237	-0.491
t7	-0.304	-1.043	-0.228	0.108	-0.919	-0.392	0.384	1.81	0.04	-0.566	-0.291	-1.151	0.626	-0.294	0.542	0.055	0.079	-0.257	-0.076	0.563	0.088	0.536	-0.088	-0.042	0.531	0.222	0.09	-0.013	0.261	-0.266
t24	-0.175	-0.77	-0.334	-0.162	-0.608	-0.822	0.694	1.279	0.076	-0.353	-0.123	-1.115	0.57	-0.377	0.243	0.085	0.059	-0.154	0.19	0.634	0.651	0.445	-0.137	0.012	0.357	0.006	0.126	-0.035	0.215	-0.479
t16	-0.298	-0.944	-0.368	-0.023	-0.016	-0.755	0.806	1.61	-0.11	-0.75	-0.107	-1.1	0.483	-0.122	0.44	0.427	0.045	-0.173	-0.126	0.168	0.285	0.161	-0.037	-0.002	0.507	-0.032	0.155	-0.01	0.259	-0.373
t2	0.062	-1.155	-0.28	0.009	-0.569	-0.263	0.638	1.012	0.017	-0.664	-0.126	-0.775	0.556	-0.253	0.492	0.018	0.142	-0.068	0.074	-0.195	0.334	0.373	-0.019	-0.064	0.313	0.466	0.12	-0.012	0.309	-0.493
t28	-0.105	-1.021	-0.51	-0.053	-0.186	-0.164	0.553	1.225	0.081	-0.497	-0.188	-0.728	0.489	-0.338	0.531	-0.186	0.074	-0.384	-0.097	0.327	0.322	0.542	-0.091	0.053	0.199	0.642	0.031	-0.064	0.132	-0.589
t5	-0.544	-1.152	-0.355	-0.213	-0.494	-0.494	0.482	1.267	0.016	-0.521	0.095	-0.82	0.439	-0.395	0.482	0.452	-0.097	-0.197	0.098	0.232	0.066	0.541	-0.047	0.107	0.43	0.434	0.117	-0.01	0.533	-0.455
t46	-0.118	-0.768	-0.391	-0.195	-0.919	-0.142	0.333	1.576	-0.009	-1.24	-0.135	-1.076	0.348	-0.025	0.289	0.185	0.01	-0.108	-0.063	0.547	0.467	0.613	-0.131	0.017	0.591	0.346	0.093	0.007	0.54	-0.642
t29	-0.1	-0.892	-0.366	0.004	-0.44	-0.347	0.64	1.651	-0.191	-0.804	-0.155	-0.852	0.557	-0.253	0.361	0.032	-0.077	-0.189	0.014	0.497	-0.017	0.495	-0.041	-0.014	0.345	0.477	0.037	-0.052	0.235	-0.555
t27	-0.391	-0.922	-0.54	-0.042	-0.167	0.219	0.701	1.817	0.029	-0.839	-0.04	-0.68	0.238	-0.304	0.621	0.425	0.077	-0.259	-0.003	-0.389	-0.091	0.288	0.007	0.072	0.2	-0.064	0.131	0.002	0.27	-0.363
t42	-0.418	-1.109	-0.554	-0.039	-0.431	-0.57	0.49	1.575	-0.012	-0.626	-0.136	-0.74	0.555	-0.147	-0.383	0.346	-0.067	-0.267	0.13	0.505	0.224	0.433	-0.008	0.05	0.385	0.757	0.085	0.012	0.339	-0.377
t22	-0.219	-1.068	-0.392	-0.008	-0.571	-0.097	0.667	1.25	0.039	-0.826	-0.101	-0.787	0.393	-0.419	0.301	0.205	0.205	-0.161	0.067	-0.121	0.122	0.494	-0.135	0.108	0.245	0.652	0.103	0.046	0.486	-0.48
t1	-0.414	-1.22	-0.312	-0.265	-0.452	-0.543	0.611	1.211	-0.086	-1.293	-0.031	-0.672	0.366	-0.51	0.53	0.335	-0.098	-0.021	0.012	0.845	0.208	0.683	-0.061	0.079	0.426	0.616	0.037	-0.031	0.291	-0.242
