feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t104	-1.187	0.176	-0.271	1.65	1.621	0.942	-0.519	-0.017	0.626	0.15	1.697	1.767	-1.664	3.287	0.012	-0.829	0.367	-2.183	-1.387	-0.995	-2.589	-1.839	0.478	1.113	0.37	2.139	-1.187	-0.743	-0.631	-0.379
t134	-1.356	0.081	-0.966	1.079	1.032	0.277	0.056	-0.455	0.313	-0.095	1.29	1.163	-0.547	3.035	-0.576	-0.067	0.797	-1.612	-1.227	-0.456	-1.841	-1.585	-0.28	1.063	0.606	1.882	-1.336	-0.122	-0.312	0.146
t22	-1.195	0.171	-0.281	1.632	1.6	0.919	-0.505	-0.033	0.614	0.141	1.68	1.742	-1.619	3.277	0.007	-0.808	0.378	-2.166	-1.384	-0.98	-2.565	-1.821	0.45	1.11	0.375	2.129	-1.195	-0.71	-0.623	-0.368
t78	-1.148	0.196	-0.099	1.782	1.756	1.097	-0.657	0.081	0.699	0.206	1.789	1.907	-1.925	3.344	0.172	-1.011	0.264	-2.318	-1.426	-1.124	-2.766	-1.895	0.646	1.123	0.313	2.198	-1.153	-0.869	-0.708	-0.507
t153	-1.355	0.085	-0.946	1.102	1.053	0.296	0.036	-0.434	0.322	-0.086	1.303	1.174	-0.566	3.046	-0.576	-0.088	0.785	-1.628	-1.233	-0.471	-1.862	-1.578	-0.248	1.065	0.598	1.89	-1.335	-0.165	-0.321	0.13
t122	-1.256	0.138	-0.539	1.429	1.39	0.68	-0.297	-0.186	0.502	0.054	1.536	1.524	-1.216	3.188	-0.222	-0.531	0.535	-1.96	-1.326	-0.784	-2.295	-1.73	0.184	1.093	0.461	2.037	-1.248	-0.505	-0.507	-0.175
t48	-1.244	0.144	-0.481	1.473	1.434	0.729	-0.343	-0.151	0.524	0.072	1.566	1.567	-1.293	3.207	-0.181	-0.589	0.502	-2.003	-1.339	-0.825	-2.35	-1.744	0.246	1.096	0.442	2.056	-1.239	-0.553	-0.531	-0.215
t90	-1.228	0.153	-0.41	1.527	1.491	0.794	-0.399	-0.113	0.555	0.095	1.604	1.627	-1.406	3.23	-0.102	-0.666	0.458	-2.059	-1.355	-0.879	-2.426	-1.768	0.308	1.1	0.418	2.081	-1.224	-0.598	-0.564	-0.271
t92	-1.189	0.174	-0.263	1.65	1.619	0.94	-0.522	-0.019	0.624	0.149	1.694	1.763	-1.656	3.285	0.021	-0.831	0.365	-2.184	-1.389	-0.996	-2.588	-1.831	0.475	1.112	0.368	2.137	-1.189	-0.733	-0.633	-0.382
t119	-1.199	0.168	-0.304	1.614	1.582	0.899	-0.486	-0.047	0.605	0.133	1.668	1.725	-1.586	3.269	-0.011	-0.784	0.392	-2.148	-1.379	-0.963	-2.541	-1.815	0.426	1.109	0.383	2.121	-1.198	-0.69	-0.613	-0.35
t75	-1.102	0.222	0.125	1.954	1.929	1.292	-0.834	0.21	0.789	0.277	1.904	2.078	-2.24	3.415	0.364	-1.242	0.133	-2.489	-1.477	-1.286	-2.988	-1.951	0.867	1.136	0.239	2.271	-1.114	-1.04	-0.806	-0.671
t3	-1.25	0.141	-0.499	1.455	1.415	0.708	-0.325	-0.169	0.515	0.064	1.551	1.548	-1.259	3.198	-0.18	-0.567	0.514	-1.985	-1.334	-0.809	-2.329	-1.732	0.211	1.094	0.449	2.047	-1.244	-0.52	-0.523	-0.204
t83	-1.315	0.105	-0.776	1.231	1.186	0.449	-0.099	-0.339	0.393	-0.032	1.394	1.314	-0.827	3.1	-0.416	-0.269	0.683	-1.762	-1.271	-0.598	-2.037	-1.638	-0.083	1.074	0.542	1.948	-1.301	-0.285	-0.398	0.003
t71	-1.478	0.016	-1.46	0.687	0.624	-0.189	0.455	-0.749	0.092	-0.265	1.008	0.733	0.249	2.863	-1.029	0.47	1.1	-1.212	-1.116	-0.077	-1.316	-1.397	-0.79	1.028	0.77	1.702	-1.444	0.269	-0.088	0.517
t174	-1.212	0.162	-0.358	1.575	1.542	0.853	-0.446	-0.077	0.584	0.117	1.64	1.684	-1.51	3.253	-0.053	-0.73	0.422	-2.107	-1.367	-0.925	-2.491	-1.797	0.37	1.105	0.4	2.104	-1.209	-0.653	-0.59	-0.314
t137	-1.229	0.153	-0.431	1.518	1.482	0.784	-0.387	-0.118	0.551	0.092	1.6	1.62	-1.392	3.228	-0.131	-0.65	0.468	-2.049	-1.351	-0.868	-2.412	-1.77	0.303	1.101	0.424	2.078	-1.224	-0.603	-0.556	-0.257
t9	-1.153	0.194	-0.104	1.777	1.748	1.086	-0.651	0.078	0.692	0.202	1.782	1.892	-1.896	3.34	0.154	-1	0.27	-2.31	-1.425	-1.115	-2.753	-1.88	0.642	1.122	0.315	2.193	-1.158	-0.867	-0.704	-0.501
t87	-1.134	0.205	-0.026	1.838	1.812	1.16	-0.715	0.123	0.728	0.229	1.826	1.961	-2.024	3.367	0.233	-1.086	0.221	-2.373	-1.443	-1.176	-2.837	-1.91	0.718	1.127	0.289	2.222	-1.141	-0.926	-0.74	-0.561
t4	-1.279	0.125	-0.648	1.342	1.303	0.583	-0.209	-0.253	0.457	0.018	1.478	1.441	-1.062	3.152	-0.307	-0.418	0.599	-1.875	-1.301	-0.705	-2.186	-1.703	0.07	1.086	0.497	2	-1.267	-0.411	-0.459	-0.095
t84	-1.204	0.166	-0.316	1.604	1.569	0.884	-0.476	-0.054	0.597	0.128	1.659	1.71	-1.557	3.264	-0.026	-0.768	0.401	-2.136	-1.376	-0.951	-2.525	-1.804	0.412	1.107	0.387	2.115	-1.203	-0.68	-0.606	-0.34
t168	-1.37	0.073	-1.008	1.042	0.991	0.23	0.091	-0.484	0.29	-0.113	1.26	1.117	-0.462	3.017	-0.615	-0.017	0.825	-1.574	-1.218	-0.421	-1.79	-1.559	-0.331	1.058	0.62	1.863	-1.349	-0.082	-0.292	0.178
t96	-1.22	0.157	-0.385	1.549	1.514	0.821	-0.42	-0.097	0.568	0.105	1.62	1.652	-1.452	3.24	-0.08	-0.695	0.442	-2.081	-1.361	-0.9	-2.455	-1.78	0.337	1.102	0.41	2.091	-1.217	-0.622	-0.576	-0.291
t120	-1.291	0.119	-0.697	1.306	1.265	0.538	-0.171	-0.277	0.436	0.002	1.452	1.398	-0.982	3.136	-0.366	-0.364	0.629	-1.836	-1.29	-0.667	-2.133	-1.683	0.029	1.083	0.513	1.983	-1.278	-0.385	-0.436	-0.057
t81	-1.229	0.152	-0.413	1.523	1.486	0.789	-0.395	-0.117	0.552	0.093	1.6	1.621	-1.395	3.228	-0.107	-0.66	0.462	-2.055	-1.354	-0.875	-2.419	-1.764	0.302	1.099	0.42	2.078	-1.226	-0.592	-0.562	-0.268
t43	-1.2	0.168	-0.301	1.616	1.583	0.899	-0.488	-0.046	0.605	0.134	1.668	1.724	-1.585	3.269	-0.009	-0.785	0.391	-2.149	-1.379	-0.964	-2.543	-1.812	0.427	1.108	0.382	2.121	-1.199	-0.691	-0.614	-0.352
t123	-1.193	0.172	-0.264	1.642	1.609	0.93	-0.517	-0.028	0.619	0.144	1.685	1.751	-1.636	3.28	0.029	-0.823	0.37	-2.176	-1.388	-0.99	-2.579	-1.821	0.457	1.11	0.37	2.132	-1.193	-0.711	-0.63	-0.38
t117	-1.32	0.103	-0.809	1.213	1.168	0.429	-0.078	-0.351	0.384	-0.038	1.384	1.298	-0.796	3.094	-0.454	-0.241	0.699	-1.743	-1.264	-0.579	-2.012	-1.637	-0.1	1.074	0.551	1.941	-1.304	-0.28	-0.385	0.026
t127	-1.313	0.106	-0.775	1.239	1.194	0.456	-0.104	-0.329	0.396	-0.028	1.401	1.32	-0.837	3.105	-0.434	-0.273	0.68	-1.768	-1.272	-0.602	-2.043	-1.643	-0.063	1.076	0.54	1.951	-1.299	-0.31	-0.399	0.003
t67	-1.152	0.196	-0.09	1.789	1.759	1.097	-0.663	0.087	0.697	0.207	1.789	1.901	-1.911	3.345	0.166	-1.014	0.262	-2.32	-1.428	-1.125	-2.767	-1.878	0.655	1.123	0.31	2.197	-1.157	-0.881	-0.71	-0.512
t139	-1.271	0.129	-0.597	1.379	1.338	0.622	-0.248	-0.224	0.474	0.032	1.5	1.471	-1.117	3.166	-0.272	-0.465	0.572	-1.91	-1.312	-0.738	-2.23	-1.707	0.119	1.088	0.481	2.014	-1.262	-0.448	-0.48	-0.13
t40	-1.211	0.162	-0.318	1.594	1.556	0.868	-0.469	-0.064	0.588	0.121	1.646	1.691	-1.523	3.256	-0.024	-0.756	0.407	-2.126	-1.376	-0.942	-2.51	-1.785	0.392	1.104	0.389	2.108	-1.21	-0.657	-0.603	-0.336
t197	-1.153	0.195	-0.107	1.775	1.748	1.086	-0.649	0.077	0.693	0.202	1.782	1.894	-1.898	3.34	0.155	-0.999	0.271	-2.309	-1.424	-1.115	-2.753	-1.883	0.639	1.122	0.316	2.193	-1.157	-0.866	-0.703	-0.499
t74	-1.217	0.16	-0.358	1.569	1.532	0.839	-0.441	-0.081	0.576	0.112	1.631	1.666	-1.476	3.247	-0.065	-0.719	0.429	-2.099	-1.367	-0.916	-2.476	-1.778	0.364	1.104	0.401	2.098	-1.215	-0.644	-0.586	-0.308
t145	-1.104	0.221	0.091	1.934	1.912	1.273	-0.811	0.197	0.781	0.271	1.896	2.066	-2.217	3.409	0.331	-1.215	0.149	-2.47	-1.469	-1.267	-2.964	-1.958	0.848	1.136	0.25	2.265	-1.114	-1.029	-0.793	-0.648
t182	-1.281	0.123	-0.649	1.337	1.297	0.576	-0.206	-0.257	0.453	0.015	1.473	1.433	-1.048	3.148	-0.311	-0.412	0.602	-1.87	-1.3	-0.7	-2.178	-1.697	0.063	1.085	0.498	1.997	-1.27	-0.401	-0.457	-0.092
t129	-1.267	0.13	-0.599	1.377	1.34	0.627	-0.247	-0.229	0.478	0.033	1.503	1.481	-1.137	3.167	-0.253	-0.469	0.57	-1.912	-1.312	-0.741	-2.236	-1.719	0.111	1.088	0.482	2.017	-1.257	-0.439	-0.481	-0.133
t133	-1.133	0.205	-0.022	1.843	1.816	1.162	-0.718	0.13	0.728	0.231	1.829	1.962	-2.024	3.369	0.219	-1.088	0.22	-2.376	-1.444	-1.178	-2.839	-1.91	0.732	1.128	0.287	2.222	-1.141	-0.94	-0.741	-0.56
t14	-1.338	0.092	-0.871	1.157	1.109	0.361	-0.023	-0.394	0.352	-0.064	1.341	1.234	-0.679	3.068	-0.506	-0.167	0.74	-1.687	-1.25	-0.526	-1.938	-1.605	-0.178	1.068	0.573	1.914	-1.321	-0.213	-0.355	0.075
t196	-1.197	0.17	-0.303	1.623	1.591	0.907	-0.493	-0.035	0.609	0.138	1.676	1.732	-1.599	3.274	-0.03	-0.79	0.389	-2.155	-1.38	-0.967	-2.549	-1.82	0.448	1.11	0.38	2.125	-1.197	-0.72	-0.615	-0.352
t143	-1.322	0.099	-0.813	1.199	1.154	0.415	-0.068	-0.365	0.378	-0.045	1.372	1.286	-0.776	3.086	-0.44	-0.229	0.705	-1.732	-1.262	-0.571	-1.998	-1.632	-0.127	1.072	0.555	1.935	-1.307	-0.242	-0.381	0.032
t199	-1.179	0.181	-0.222	1.689	1.659	0.983	-0.56	0.013	0.645	0.166	1.722	1.8	-1.725	3.303	0.05	-0.879	0.339	-2.22	-1.399	-1.03	-2.637	-1.844	0.527	1.115	0.353	2.154	-1.18	-0.786	-0.652	-0.416
t49	-1.321	0.102	-0.818	1.206	1.162	0.422	-0.071	-0.354	0.381	-0.041	1.38	1.291	-0.785	3.092	-0.466	-0.231	0.704	-1.736	-1.262	-0.573	-2.003	-1.637	-0.106	1.074	0.554	1.938	-1.305	-0.275	-0.381	0.034
t151	-1.111	0.218	0.079	1.921	1.897	1.254	-0.799	0.185	0.772	0.264	1.883	2.046	-2.18	3.403	0.328	-1.197	0.159	-2.455	-1.466	-1.254	-2.946	-1.94	0.821	1.134	0.254	2.258	-1.121	-1.009	-0.786	-0.64
t163	-1.246	0.142	-0.51	1.45	1.414	0.711	-0.32	-0.173	0.518	0.064	1.554	1.558	-1.277	3.198	-0.179	-0.565	0.516	-1.984	-1.332	-0.809	-2.33	-1.751	0.207	1.095	0.452	2.049	-1.238	-0.516	-0.521	-0.199
t147	-1.134	0.204	-0.029	1.836	1.81	1.157	-0.712	0.123	0.726	0.228	1.825	1.959	-2.019	3.366	0.222	-1.082	0.224	-2.371	-1.442	-1.174	-2.833	-1.912	0.721	1.127	0.29	2.22	-1.141	-0.926	-0.738	-0.556
t186	-1.19	0.175	-0.263	1.653	1.62	0.94	-0.524	-0.015	0.624	0.15	1.695	1.76	-1.65	3.286	0.012	-0.83	0.366	-2.184	-1.389	-0.995	-2.588	-1.825	0.481	1.112	0.367	2.137	-1.191	-0.745	-0.632	-0.382
t157	-1.202	0.168	-0.285	1.627	1.589	0.904	-0.499	-0.036	0.606	0.136	1.67	1.722	-1.58	3.272	-0.009	-0.794	0.386	-2.156	-1.383	-0.969	-2.549	-1.798	0.441	1.108	0.377	2.122	-1.202	-0.707	-0.618	-0.361
t76	-0.992	0.27	0.656	2.388	2.38	1.806	-1.331	0.538	1.015	0.448	2.209	2.545	-3.189	3.591	0.805	-1.893	-0.247	-2.985	-1.636	-1.755	-3.628	-2.198	1.459	1.148	0.018	2.452	-1.02	-1.58	-1.095	-1.126
t188	-1.072	0.24	0.242	2.052	2.03	1.404	-0.928	0.288	0.842	0.32	1.975	2.179	-2.421	3.46	0.453	-1.366	0.064	-2.583	-1.502	-1.373	-3.109	-1.99	1.001	1.146	0.201	2.316	-1.088	-1.149	-0.857	-0.755
t1	-1.255	0.139	-0.547	1.429	1.392	0.68	-0.295	-0.183	0.502	0.055	1.539	1.526	-1.218	3.19	-0.241	-0.528	0.537	-1.959	-1.325	-0.782	-2.294	-1.734	0.192	1.094	0.462	2.038	-1.247	-0.521	-0.505	-0.171
t65	-1.167	0.186	-0.184	1.718	1.69	1.021	-0.59	0.034	0.663	0.179	1.745	1.838	-1.796	3.316	0.088	-0.922	0.314	-2.252	-1.407	-1.061	-2.679	-1.867	0.567	1.118	0.341	2.169	-1.17	-0.811	-0.67	-0.443
t61	-1.18	0.179	-0.235	1.673	1.645	0.971	-0.546	-0.001	0.639	0.16	1.713	1.793	-1.712	3.296	0.049	-0.864	0.347	-2.209	-1.395	-1.02	-2.622	-1.849	0.507	1.114	0.359	2.149	-1.181	-0.758	-0.646	-0.404
t167	-1.183	0.178	-0.228	1.675	1.644	0.968	-0.549	-0.001	0.637	0.159	1.71	1.787	-1.7	3.295	0.056	-0.865	0.346	-2.208	-1.396	-1.02	-2.621	-1.836	0.504	1.113	0.357	2.148	-1.184	-0.754	-0.647	-0.408
t34	-1.302	0.112	-0.739	1.267	1.224	0.493	-0.132	-0.308	0.414	-0.015	1.424	1.357	-0.904	3.118	-0.4	-0.313	0.658	-1.798	-1.279	-0.631	-2.082	-1.665	-0.024	1.08	0.529	1.966	-1.289	-0.336	-0.415	-0.022
t73	-1.167	0.185	-0.183	1.711	1.684	1.017	-0.586	0.026	0.662	0.176	1.74	1.836	-1.794	3.312	0.104	-0.92	0.316	-2.249	-1.406	-1.059	-2.675	-1.869	0.553	1.117	0.342	2.167	-1.17	-0.788	-0.67	-0.443
t148	-1.216	0.159	-0.359	1.563	1.528	0.838	-0.437	-0.089	0.576	0.11	1.629	1.669	-1.484	3.245	-0.048	-0.718	0.429	-2.098	-1.366	-0.917	-2.476	-1.787	0.35	1.103	0.403	2.097	-1.213	-0.623	-0.586	-0.308
t62	-1.201	0.168	-0.306	1.614	1.581	0.897	-0.486	-0.047	0.604	0.133	1.667	1.722	-1.581	3.269	-0.011	-0.782	0.393	-2.147	-1.379	-0.962	-2.541	-1.81	0.423	1.108	0.383	2.12	-1.2	-0.692	-0.613	-0.351
t68	-1.09	0.229	0.156	1.987	1.965	1.332	-0.864	0.238	0.808	0.293	1.932	2.117	-2.312	3.432	0.383	-1.283	0.11	-2.522	-1.484	-1.316	-3.031	-1.975	0.917	1.14	0.227	2.288	-1.103	-1.087	-0.822	-0.696
t195	-1.186	0.176	-0.241	1.666	1.633	0.955	-0.538	-0.007	0.631	0.155	1.703	1.774	-1.676	3.291	0.037	-0.85	0.355	-2.198	-1.393	-1.009	-2.606	-1.83	0.494	1.113	0.361	2.143	-1.188	-0.749	-0.641	-0.397
t79	-1.232	0.152	-0.418	1.521	1.482	0.783	-0.392	-0.117	0.549	0.091	1.597	1.614	-1.381	3.227	-0.118	-0.654	0.465	-2.051	-1.353	-0.87	-2.413	-1.756	0.3	1.099	0.421	2.076	-1.228	-0.595	-0.559	-0.264
t159	-1.283	0.122	-0.661	1.33	1.289	0.567	-0.197	-0.261	0.449	0.012	1.468	1.425	-1.031	3.146	-0.329	-0.4	0.609	-1.862	-1.298	-0.692	-2.167	-1.695	0.058	1.085	0.502	1.994	-1.272	-0.401	-0.451	-0.082
t115	-1.199	0.168	-0.29	1.621	1.587	0.905	-0.495	-0.043	0.607	0.135	1.67	1.729	-1.594	3.27	0.006	-0.794	0.386	-2.155	-1.382	-0.97	-2.551	-1.812	0.43	1.108	0.379	2.123	-1.199	-0.69	-0.618	-0.36
t101	-1.325	0.1	-0.832	1.193	1.148	0.407	-0.058	-0.367	0.374	-0.047	1.37	1.278	-0.761	3.086	-0.468	-0.216	0.713	-1.724	-1.259	-0.561	-1.988	-1.629	-0.129	1.072	0.559	1.932	-1.308	-0.255	-0.375	0.042
t158	-1.069	0.24	0.257	2.065	2.045	1.422	-0.947	0.296	0.85	0.325	1.985	2.196	-2.463	3.465	0.471	-1.392	0.048	-2.603	-1.509	-1.393	-3.136	-2.005	1.017	1.145	0.192	2.321	-1.085	-1.169	-0.869	-0.774
t175	-1.236	0.148	-0.459	1.49	1.454	0.754	-0.359	-0.14	0.537	0.08	1.581	1.593	-1.34	3.215	-0.151	-0.615	0.488	-2.022	-1.343	-0.843	-2.376	-1.761	0.266	1.099	0.436	2.066	-1.231	-0.563	-0.542	-0.232
t35	-1.141	0.2	-0.049	1.816	1.789	1.133	-0.694	0.104	0.715	0.219	1.808	1.937	-1.98	3.356	0.222	-1.059	0.237	-2.352	-1.437	-1.157	-2.81	-1.897	0.683	1.124	0.297	2.211	-1.148	-0.894	-0.729	-0.544
t111	-1.263	0.134	-0.585	1.397	1.36	0.646	-0.264	-0.208	0.487	0.042	1.518	1.497	-1.165	3.177	-0.265	-0.488	0.559	-1.929	-1.316	-0.754	-2.256	-1.725	0.147	1.091	0.475	2.025	-1.254	-0.482	-0.488	-0.143
t198	-1.124	0.211	0.01	1.872	1.847	1.198	-0.747	0.151	0.746	0.244	1.851	1.997	-2.089	3.382	0.257	-1.128	0.198	-2.406	-1.451	-1.206	-2.88	-1.927	0.766	1.131	0.276	2.237	-1.132	-0.97	-0.757	-0.589
t125	-1.25	0.141	-0.51	1.448	1.409	0.703	-0.318	-0.173	0.513	0.062	1.549	1.546	-1.256	3.196	-0.193	-0.559	0.519	-1.98	-1.332	-0.804	-2.321	-1.739	0.208	1.094	0.452	2.046	-1.243	-0.517	-0.519	-0.195
t106	-1.256	0.138	-0.548	1.422	1.385	0.676	-0.291	-0.193	0.501	0.052	1.533	1.524	-1.214	3.187	-0.219	-0.525	0.538	-1.955	-1.324	-0.78	-2.291	-1.732	0.172	1.092	0.463	2.036	-1.248	-0.495	-0.504	-0.172
t161	-1.322	0.101	-0.812	1.205	1.16	0.42	-0.072	-0.358	0.38	-0.042	1.377	1.289	-0.78	3.09	-0.45	-0.233	0.703	-1.736	-1.263	-0.573	-2.003	-1.63	-0.115	1.073	0.553	1.937	-1.307	-0.262	-0.382	0.029
t102	-1.415	0.05	-1.192	0.899	0.843	0.06	0.239	-0.59	0.21	-0.174	1.158	0.959	-0.171	2.955	-0.786	0.181	0.937	-1.427	-1.177	-0.281	-1.597	-1.491	-0.516	1.046	0.681	1.798	-1.388	0.056	-0.209	0.316
t116	-1.274	0.126	-0.612	1.363	1.321	0.604	-0.233	-0.238	0.465	0.025	1.488	1.456	-1.089	3.158	-0.283	-0.446	0.583	-1.896	-1.308	-0.724	-2.21	-1.702	0.097	1.086	0.487	2.007	-1.266	-0.424	-0.472	-0.116
t103	-1.296	0.114	-0.703	1.289	1.246	0.519	-0.158	-0.296	0.426	-0.007	1.436	1.38	-0.95	3.126	-0.353	-0.348	0.638	-1.822	-1.288	-0.655	-2.115	-1.672	-0.004	1.08	0.518	1.975	-1.284	-0.343	-0.431	-0.05
t185	-1.214	0.162	-0.373	1.57	1.535	0.843	-0.437	-0.075	0.578	0.115	1.638	1.672	-1.488	3.252	-0.096	-0.715	0.431	-2.099	-1.364	-0.914	-2.477	-1.793	0.379	1.106	0.403	2.1	-1.212	-0.671	-0.583	-0.3
t171	-1.193	0.171	-0.259	1.645	1.611	0.93	-0.52	-0.024	0.619	0.145	1.686	1.75	-1.633	3.28	0.026	-0.825	0.369	-2.178	-1.389	-0.992	-2.579	-1.817	0.464	1.11	0.369	2.132	-1.194	-0.717	-0.631	-0.381
t126	-1.195	0.173	-0.274	1.644	1.61	0.926	-0.515	-0.02	0.617	0.145	1.687	1.745	-1.622	3.282	-0.009	-0.815	0.374	-2.173	-1.387	-0.985	-2.573	-1.815	0.472	1.111	0.371	2.132	-1.195	-0.741	-0.626	-0.373
t113	-1.268	0.131	-0.6	1.383	1.344	0.629	-0.25	-0.22	0.478	0.035	1.507	1.481	-1.135	3.17	-0.277	-0.469	0.57	-1.915	-1.312	-0.741	-2.236	-1.718	0.128	1.09	0.48	2.018	-1.258	-0.463	-0.481	-0.13
t156	-1.369	0.074	-1.015	1.042	0.993	0.231	0.093	-0.482	0.291	-0.112	1.262	1.12	-0.467	3.019	-0.623	-0.015	0.826	-1.573	-1.217	-0.42	-1.791	-1.564	-0.329	1.059	0.621	1.864	-1.348	-0.091	-0.291	0.181
t42	-1.308	0.107	-0.743	1.253	1.208	0.476	-0.123	-0.325	0.406	-0.023	1.408	1.339	-0.874	3.109	-0.38	-0.302	0.664	-1.786	-1.279	-0.622	-2.068	-1.648	-0.058	1.076	0.532	1.957	-1.295	-0.298	-0.412	-0.02
t131	-1.183	0.179	-0.261	1.655	1.625	0.948	-0.518	-0.013	0.631	0.154	1.701	1.772	-1.662	3.291	0.024	-0.828	0.369	-2.181	-1.384	-0.994	-2.587	-1.834	0.482	1.117	0.373	2.143	-1.183	-0.734	-0.629	-0.378
t98	-1.221	0.16	-0.417	1.533	1.498	0.802	-0.392	-0.105	0.562	0.102	1.613	1.637	-1.412	3.238	-0.118	-0.659	0.464	-2.055	-1.349	-0.874	-2.422	-1.774	0.322	1.106	0.424	2.087	-1.216	-0.613	-0.558	-0.262
t89	-1.318	0.103	-0.787	1.221	1.175	0.438	-0.09	-0.349	0.388	-0.036	1.386	1.306	-0.812	3.096	-0.42	-0.257	0.689	-1.753	-1.269	-0.59	-2.026	-1.636	-0.098	1.073	0.546	1.943	-1.303	-0.268	-0.393	0.012
t149	-1.328	0.098	-0.856	1.179	1.135	0.391	-0.042	-0.374	0.367	-0.052	1.363	1.265	-0.736	3.081	-0.502	-0.194	0.725	-1.709	-1.254	-0.546	-1.968	-1.63	-0.138	1.072	0.566	1.927	-1.311	-0.254	-0.365	0.061
