feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t15	0.021	0.013	0.029	0.058	0.023	0.036	0.004	0.011	0.015	0.028	0.014	0.01	0.014	0.062	0.028	0.022	0.135	0.004	0.012	0.057	0.045	0.012	0.023	0.019	0.022	0.024	0.129	0.072	0.053	0.005
t34	0.012	0.02	0.031	0.036	0.051	0.014	0.001	0.018	0.049	0.057	0.024	0.022	0.007	0.095	0.019	0.017	0.282	0.006	0.005	0.026	0.01	0.063	0.047	0.006	0.005	0.014	0.019	0.007	0.021	0.016
t37	0.009	0.019	0.01	0.012	0.004	0.011	0.034	0.016	0.016	0.049	0.021	0.014	0.019	0.419	0.022	0.014	0.005	0.009	0.07	0.012	0.005	0.03	0.055	0.015	0.017	0.019	0.002	0.01	0.05	0.011
t26	0.027	0.097	0.192	0.039	0.022	0.006	0.005	0.005	0.007	0.018	0.021	0.002	0.008	0.002	0.017	0.1	0.019	0.009	0.056	0.016	0.03	0.006	0.021	0.015	0.01	0.02	0.006	0.079	0.06	0.084
t49	0.007	0.031	0.043	0.003	0.02	0.024	0.007	0.022	0.011	0.009	0.015	0.026	0.051	0.502	0.012	0.015	0.006	0.013	0.013	0.014	0.025	0.024	0.021	0.012	0.011	0.012	0.009	0.034	0.001	0.006
t9	0.011	0.054	0.053	0.017	0.008	0.016	0.032	0.012	0.01	0.014	0.012	0.008	0.02	0.18	0.018	0.004	0.003	0.008	0.29	0.009	0.021	0.03	0.026	0.009	0.007	0.016	0.029	0.065	0.011	0.006
t3	0.016	0.017	0.022	0.017	0.006	0.014	0	0.026	0.012	0.03	0.04	0.008	0.015	0.28	0.014	0.007	0.084	0.005	0.008	0.039	0.013	0.034	0.032	0.02	0.037	0.022	0.127	0.009	0.038	0.007
t19	0.014	0.047	0.015	0.045	0.061	0.022	0.007	0.032	0.065	0.05	0.019	0.021	0.019	0.003	0.028	0.075	0.006	0.011	0.033	0.03	0.087	0.038	0.057	0.022	0.029	0.025	0.098	0.017	0.018	0.005
t30	0.027	0.037	0.067	0.05	0.115	0.01	0.01	0.024	0.01	0.032	0.1	0.009	0.008	0.007	0.03	0.047	0.04	0.023	0.003	0.045	0.008	0.025	0.033	0.013	0.029	0.03	0.022	0.051	0.042	0.051
t35	0.023	0.012	0.011	0.013	0.017	0.02	0.083	0.027	0.007	0.015	0.01	0.008	0.002	0.032	0.021	0.005	0.335	0.018	0.003	0.028	0.006	0.097	0.015	0.01	0.005	0.015	0.004	0.028	0.071	0.059
t33	0.017	0.014	0.018	0.079	0.005	0.018	0.37	0.016	0.03	0.026	0.017	0.016	0.006	0.003	0.021	0.082	0.002	0.039	0.004	0.025	0.057	0.008	0.017	0.012	0.031	0.02	0.003	0.027	0.006	0.011
t39	0.013	0.1	0.008	0.061	0.007	0.009	0.058	0.014	0.05	0.011	0.022	0.038	0.008	0.002	0.026	0.04	0.082	0.008	0.011	0.038	0.035	0.051	0.029	0.014	0.106	0.023	0.012	0.056	0.04	0.026
t29	0.046	0.022	0.013	0.02	0.01	0.037	0.024	0.022	0.032	0.086	0.059	0.038	0.035	0.007	0.031	0.046	0.002	0.059	0.021	0.036	0.024	0.15	0.054	0.029	0.019	0.031	0.013	0.015	0.013	0.008
t6	0.026	0.165	0.052	0.036	0.061	0.009	0.024	0.022	0.009	0.014	0.043	0.04	0.006	0.002	0.022	0.154	0.027	0.033	0.003	0.022	0.051	0.017	0.011	0.012	0.024	0.023	0.005	0.006	0.05	0.032
t44	0.053	0.143	0.006	0.026	0.009	0.01	0.077	0.008	0.001	0.017	0.007	0.015	0.031	0.002	0.018	0.006	0.016	0.007	0.037	0.013	0.031	0.003	0.02	0.022	0.318	0.017	0.071	0.008	0.009	0.003
t13	0.029	0.175	0.033	0.055	0.007	0.009	0.028	0.063	0.061	0.025	0.011	0.018	0.015	0.068	0.017	0.012	0.082	0.004	0.03	0.013	0.026	0.011	0.007	0.023	0.022	0.023	0.007	0.008	0.051	0.067
t5	0.039	0.063	0.002	0.024	0.005	0.025	0.001	0.021	0.024	0.017	0.013	0.016	0.014	0.017	0.02	0.031	0.039	0.015	0.01	0.008	0.044	0.034	0.049	0.035	0.005	0.023	0.346	0.009	0.013	0.037
t47	0.024	0.052	0.053	0.054	0.01	0.077	0.055	0.02	0.047	0.024	0.013	0.018	0.019	0.008	0.025	0.005	0.247	0.007	0.02	0.013	0.011	0.004	0.01	0.025	0.087	0.022	0.005	0.004	0.027	0.013
t11	0.026	0.063	0.019	0.041	0.061	0.031	0.017	0.019	0.008	0.044	0.01	0.034	0.019	0.009	0.027	0.052	0.166	0.004	0.022	0.009	0.029	0.033	0.012	0.014	0.038	0.026	0.046	0.053	0.06	0.008
t10	0.029	0.094	0.015	0.039	0.046	0.072	0.003	0.053	0.018	0.019	0.011	0.047	0.03	0.008	0.03	0.073	0.145	0.005	0.009	0.017	0.012	0.017	0.024	0.028	0.029	0.026	0.006	0.021	0.067	0.008
t2	0.015	0.012	0.006	0.007	0.034	0.011	0.003	0.01	0.011	0.02	0.015	0.007	0.017	0.077	0.018	0.035	0.002	0.033	0.006	0.049	0.018	0.076	0.043	0.016	0.005	0.019	0.103	0.289	0.021	0.023
t36	0.015	0.035	0.054	0.015	0.036	0.024	0.001	0.007	0.015	0.052	0.019	0.027	0.126	0.003	0.02	0.003	0.001	0.053	0.035	0.032	0.066	0.029	0.027	0.019	0.012	0.024	0.032	0.146	0.01	0.064
t32	0.012	0.033	0.016	0.004	0.047	0.023	0.224	0.039	0.003	0.031	0.014	0.03	0.062	0.022	0.024	0.008	0.001	0.041	0.047	0.016	0.015	0.042	0.066	0.021	0.004	0.027	0.002	0.047	0.064	0.013
t45	0.005	0.01	0.01	0.004	0.016	0.015	0.237	0.023	0.002	0.011	0.041	0.014	0.023	0.332	0.016	0.017	0.005	0.013	0.018	0.007	0.007	0.033	0.033	0.02	0.004	0.014	0.008	0.024	0.029	0.007
t41	0.033	0.039	0.035	0.063	0.007	0.087	0.008	0.064	0.054	0.038	0.009	0.048	0.02	0.017	0.038	0.086	0.069	0.015	0.016	0.014	0.018	0.021	0.019	0.034	0.017	0.025	0.007	0.01	0.076	0.016
t50	0.021	0.018	0.034	0.025	0.003	0.111	0.013	0.031	0.003	0.016	0.014	0.017	0.022	0.079	0.023	0.037	0.24	0.006	0.006	0.014	0.008	0.13	0.008	0.015	0.011	0.022	0.002	0.005	0.059	0.008
