feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t14	0.053	0.094	0.02	0.026	0.067	0.016	0.012	0.052	0.013	0.029	0.014	0.091	0.018	0.031	0.062	0.018	0.001	0.034	0.011	0.032	0.032	0.025	0.024	0.015	0.007	0.028	0.024	0.063	0.053	0.033
t27	0.022	0.03	0.015	0.048	0.012	0.032	0.011	0.075	0.014	0.014	0.03	0.032	0.027	0.024	0.041	0.021	0.029	0.032	0.019	0.029	0.018	0.007	0.07	0.018	0.006	0.024	0.033	0.218	0.018	0.031
t35	0.006	0.037	0.014	0.008	0.109	0.022	0.023	0.054	0.023	0.017	0.018	0.021	0.031	0.024	0.052	0.015	0.002	0.015	0.048	0.024	0.018	0.017	0.142	0.013	0.01	0.013	0.026	0.143	0.033	0.02
t12	0.018	0.001	0.005	0.007	0.006	0.01	0.06	0.006	0.001	0.011	0.006	0.016	0.008	0.012	0.018	0.016	0.002	0.011	0.042	0.011	0.02	0.027	0.001	0.011	0.039	0.009	0.01	0.591	0.011	0.014
t13	0.018	0.004	0.019	0.039	0.146	0.009	0.05	0.019	0.022	0.019	0.007	0.044	0.015	0.024	0.027	0.036	0.002	0.028	0.106	0.023	0.034	0.031	0.009	0.077	0.027	0.023	0.029	0.037	0.03	0.044
t48	0.024	0.037	0.026	0.021	0.033	0.014	0.006	0.028	0.016	0.028	0.061	0.062	0.023	0.032	0.139	0.03	0.006	0.026	0.048	0.027	0.032	0.018	0.017	0.037	0.016	0.037	0.025	0.073	0.035	0.023
t40	0.009	0.012	0.022	0.355	0.02	0.013	0.038	0.077	0.005	0.015	0.072	0.028	0.02	0.018	0.052	0.036	0	0.008	0.009	0.019	0.015	0.031	0.004	0.014	0.013	0.026	0.029	0.001	0.025	0.014
t38	0.015	0.005	0.004	0.403	0.035	0.012	0.016	0.043	0.112	0.018	0.018	0.026	0.015	0.019	0.037	0.005	0.001	0.016	0.035	0.018	0.011	0.008	0.002	0.018	0.01	0.017	0.024	0.026	0.015	0.017
t17	0.027	0.012	0.015	0.25	0.061	0.011	0.024	0.013	0.008	0.016	0.03	0.04	0.015	0.026	0.006	0.01	0.005	0.031	0.135	0.024	0.027	0.026	0.007	0.038	0.009	0.024	0.033	0.043	0.009	0.022
t2	0.024	0.013	0.006	0.435	0.009	0.007	0.008	0.014	0.008	0.022	0.026	0.041	0.016	0.018	0.051	0.013	0	0.037	0.026	0.015	0.011	0.042	0.017	0.018	0.005	0.017	0.036	0.03	0.018	0.015
t1	0.068	0.01	0.022	0.029	0.007	0.044	0.011	0.043	0.047	0.029	0.031	0.025	0.018	0.045	0.019	0.052	0	0.026	0.025	0.036	0.026	0.093	0.03	0.049	0.013	0.04	0.074	0.053	0.015	0.022
t3	0.009	0.005	0.01	0.168	0.001	0.034	0.013	0.072	0.022	0.02	0.076	0.035	0.011	0.025	0.206	0.022	0.005	0.012	0.042	0.024	0.021	0.024	0.017	0.019	0.003	0.027	0.039	0.022	0.008	0.011
t46	0.02	0.008	0.027	0.001	0.322	0.043	0.007	0.067	0.164	0.014	0.024	0.024	0.014	0.014	0.022	0.021	0.012	0.014	0.002	0.012	0.02	0.037	0.018	0.014	0.012	0.011	0.013	0.02	0.009	0.016
t11	0.021	0.002	0.051	0.025	0.015	0.022	0.006	0.15	0.035	0.022	0.017	0.044	0.015	0.02	0.095	0.027	0.003	0.018	0.01	0.017	0.027	0.04	0.01	0.016	0.151	0.017	0.015	0.042	0.035	0.03
t49	0.147	0.021	0.012	0.076	0.009	0.025	0.011	0.024	0.019	0.02	0.072	0.071	0.017	0.03	0.009	0.015	0.001	0.02	0.037	0.029	0.039	0.016	0.043	0.063	0.006	0.036	0.049	0.04	0.017	0.025
t15	0.04	0.049	0.027	0.092	0.017	0.031	0.022	0.039	0.084	0.029	0.019	0.08	0.011	0.036	0.041	0.017	0.001	0.019	0.072	0.035	0.036	0.015	0.014	0.031	0.028	0.038	0.025	0.006	0.023	0.022
t50	0.013	0.033	0.015	0.11	0.004	0.021	0.012	0.026	0.022	0.016	0.02	0.04	0.018	0.035	0.02	0.019	0	0.013	0.003	0.035	0.018	0.037	0.016	0.02	0.091	0.04	0.048	0.216	0.016	0.024
t28	0.011	0.01	0.032	0.04	0.161	0.011	0.054	0.042	0.083	0.018	0.038	0.021	0.044	0.027	0.048	0.013	0	0.021	0.012	0.026	0.011	0.011	0.004	0.035	0.113	0.025	0.028	0.024	0.019	0.017
t5	0.015	0.004	0.005	0.026	0.016	0.022	0.006	0.008	0.001	0.005	0.007	0.02	0.008	0.012	0.02	0.006	0	0.005	0.007	0.012	0.007	0.023	0.005	0.008	0.024	0.009	0.011	0.695	0.008	0.005
t10	0.04	0.009	0.043	0.067	0.025	0.042	0.026	0.044	0.013	0.025	0.039	0.024	0.012	0.039	0.128	0.025	0.002	0.02	0.086	0.024	0.031	0.029	0.031	0.03	0.008	0.039	0.042	0.022	0.018	0.018
t7	0.037	0.008	0.015	0.237	0.047	0.021	0.02	0.028	0.013	0.014	0.023	0.025	0.013	0.027	0.057	0.022	0.009	0.013	0.003	0.025	0.023	0.026	0.049	0.02	0.007	0.03	0.037	0.115	0.018	0.02
t30	0.017	0.006	0.022	0.002	0.105	0.021	0.02	0.017	0.029	0.012	0.01	0.024	0.012	0.023	0.021	0.018	0.007	0.048	0.057	0.024	0.015	0.066	0.013	0.011	0.136	0.017	0.01	0.2	0.016	0.022
t39	0.015	0.006	0.021	0.012	0.517	0.007	0.012	0.009	0.015	0.016	0.023	0.011	0.019	0.014	0.028	0.014	0.002	0.02	0.025	0.011	0.014	0.036	0.002	0.015	0.035	0.013	0.007	0.057	0.017	0.009
