feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t18	-0.187	-0.374	-0.458	0.087	0.426	-0.1	0.201	0.285	-0.337	0.074	0.297	0.326	-0.301	0.163	0.403	-0.059	-2.344	-0.022	-0.057	0.024	0.174	0.32	-0.392	0.141	0.308	0.088	0.248	0.927	0.104	0.036
t21	-0.273	-0.56	-0.209	-0.363	0.14	0.213	0.225	0.025	-0.102	-0.022	0.289	0.243	-0.19	0.191	0.341	0.008	-2.142	0.209	-0.18	0.091	0.161	0.115	-0.189	0.092	0.585	0.132	0.315	0.542	0.159	0.155
t41	-0.025	-0.533	-0.326	-0.673	1.234	0.25	0.255	0.056	-0.07	-0.027	-0.138	0.308	-0.145	0.129	0.347	-0.129	-2.116	0.034	-0.581	0.008	0.046	0.523	-0.367	0.191	0.512	0.138	0.266	0.901	-0.018	-0.051
t23	-0.379	-0.63	-0.054	0.213	0.18	0.113	0.123	0.152	-0.307	-0.036	0.335	0.205	-0.118	0.155	0.793	0.096	-1.514	0.123	0.027	0.059	0.088	0.26	-0.676	-0.071	0.154	0.12	0.25	0.46	-0.115	-0.006
t19	-0.159	-0.648	-0.361	-0.024	0.585	0.244	0.218	-0.373	-0.36	0.033	0.239	0.37	-0.153	0.205	0.224	0.043	-2.342	0.127	-0.334	0.085	0.213	0.204	-0.251	0.129	0.842	0.148	0.197	0.904	-0.105	0.101
t47	0.129	-0.455	-0.471	-0.375	0.333	0.111	0.24	0.02	-0.185	-0.081	-0.044	0.292	-0.06	0.164	0.543	0.016	-2.028	-0.009	-0.12	0.119	0.169	0.161	-0.164	0.248	0.08	0.144	0.168	0.877	0.08	0.098
t34	-0.068	-0.213	-0.496	-0.03	0.95	0.146	0.458	0.013	0.162	-0.069	0.002	0.251	-0.152	0.095	0.226	-0.188	-2.246	0.043	-0.078	0.074	0.162	0.079	-0.567	-0.071	0.391	0.038	0.063	0.981	-0.004	0.046
t36	-0.145	-0.243	-0.374	-0.356	1.195	-0.035	0.271	-0.121	-0.156	0.061	0.278	0.12	-0.341	0.088	0.662	-0.211	-2.084	0.015	-0.361	-0.031	-0.025	0.007	-0.408	0.132	0.585	0.154	0.036	1.189	0.08	0.018
t6	-0.007	-0.416	-0.122	-0.331	0.608	-0.005	0.137	0.006	-0.204	-0.006	0.056	0.11	-0.022	0.171	0.301	-0.08	-1.986	0.02	-0.106	0.003	0.11	0.666	-0.302	0.129	0.396	0.03	0.175	0.565	0.046	0.058
t42	0.173	-0.043	-0.263	0.225	0.373	0.266	0.17	-0.148	-0.201	-0.013	0.044	0.288	-0.214	0.148	0.584	-0.132	-2.431	0.236	0.01	-0.003	0.14	0.094	-0.505	0.076	0.16	0.019	0.175	0.727	-0.028	0.074
t31	-0.27	-0.562	-0.521	-0.315	1.001	0.106	0.229	0.233	0.113	0.095	0.373	0.269	-0.1	0.152	0.476	-0.13	-2.306	0.125	-0.368	0.063	-0.011	-0.033	-0.366	0.003	0.493	0.026	0.278	0.91	0.067	-0.03
t16	-0.338	-0.207	-0.472	-0.196	0.153	0.131	0.309	0.106	-0.267	0.109	0.475	0.284	-0.016	0.152	-0.028	-0.113	-1.779	-0.075	0.264	-0.012	0.157	0.213	-0.409	-0.074	0.654	0.084	0.128	0.704	0.134	-0.069
t26	-0.275	-0.507	-0.247	-0.096	0.961	0.011	-0.02	0.015	0.005	0.112	0.471	-0.035	-0.167	0.134	0.493	0.038	-1.619	0.075	-0.363	0.019	0.139	-0.107	-0.452	0.122	0.154	0.052	0.178	0.782	0.079	0.047
t44	-0.285	-0.638	-0.157	0.26	0.382	0.03	0.325	0.185	-0.56	0.061	0.235	0.19	-0.302	0.111	0.696	-0.092	-2.503	0.093	-0.016	0.046	0.131	0.096	-0.444	0.338	0.191	0.055	0.067	1.245	0.232	0.027
t14	0.077	-0.053	-0.245	-0.074	0.674	-0.095	-0.077	0.227	-0.19	0.025	0.01	0.519	-0.193	0.161	0.588	-0.088	-2.257	0.071	-0.329	0.09	0.146	0.277	-0.459	-0.083	0.002	0.105	0.115	0.768	0.198	0.09
t27	-0.115	-0.347	-0.311	0.103	0.257	0.084	-0.076	0.311	-0.219	-0.138	0.215	0.274	-0.104	0.103	0.496	-0.042	-1.563	0.078	-0.183	0.07	0.02	-0.055	-0.208	-0.003	-0.046	0.088	0.199	1.081	-0.049	0.081
t35	-0.416	-0.267	-0.301	-0.332	0.842	0.001	0.141	0.25	-0.063	-0.06	0.108	0.187	-0.044	0.127	0.579	-0.11	-2.19	-0.094	0.076	0.047	0.043	0.206	-0.001	-0.08	0.121	-0.049	0.165	0.994	0.133	-0.015
t12	0.103	-0.817	-0.395	0.021	0.158	0.04	0.434	0.048	-0.703	0.006	0.079	0.36	-0.221	0.15	0.601	0.023	-2.231	0.029	0.162	0.087	0.212	0.283	-0.767	0.013	0.466	0.053	0.13	1.601	0.034	0.042
t13	-0.113	-0.654	-0.274	0.254	0.778	-0.196	0.175	0.131	-0.022	-0.065	-0.068	0.411	-0.25	0.119	0.495	0.023	-2.457	0.059	0.189	0.055	0.138	0.109	-0.49	0.297	0.158	0.099	0.205	0.669	0.095	0.13
t48	-0.154	-0.28	-0.185	-0.275	0.647	-0.103	-0.257	0.068	-0.233	-0.015	0.272	0.37	-0.178	0.131	0.715	-0.055	-1.835	0.07	0.039	0.007	0.12	0.023	-0.441	0.094	0.241	0.084	0.064	0.988	0.087	-0.01
t40	-0.269	-0.434	-0.079	0.604	0.667	0.027	0.365	0.479	-0.408	-0.034	0.461	0.306	-0.06	0.128	0.607	0.145	-2.892	-0.093	-0.245	0.067	0.075	0.314	-0.662	-0.015	0.344	0.134	0.246	0.062	0.151	0.008
t38	-0.16	-0.556	-0.497	0.542	0.664	-0.035	0.121	0.362	0.357	0.043	0.175	0.299	-0.141	0.127	0.649	-0.289	-2.284	0.03	0.039	0.041	0.018	-0.025	-0.763	0.018	0.215	0.043	0.181	0.696	0.088	0.043
t17	-0.087	-0.434	-0.245	0.34	0.735	-0.124	0.155	-0.017	-0.393	-0.067	0.238	0.341	-0.213	0.133	0.11	-0.193	-1.746	0.13	0.314	0.048	0.175	0.194	-0.567	0.144	0.109	0.068	0.181	0.749	-0.116	0.04
t2	-0.091	-0.346	-0.415	0.63	0.329	-0.202	-0.053	0.067	-0.328	0.068	0.28	0.41	-0.136	0.095	0.702	-0.092	-2.272	0.231	0.008	-0.01	0.016	0.318	-0.348	0.001	0.029	0.025	0.243	0.722	0.114	0.005
t1	0.085	-0.501	-0.188	-0.181	0.17	0.178	-0.05	0.261	0.035	0.033	0.225	0.185	-0.203	0.238	0.342	0.161	-2.67	0.038	-0.104	0.118	0.127	0.423	-0.297	0.164	0.174	0.151	0.333	0.769	-0.026	0.006
t3	-0.37	-0.614	-0.362	0.322	-0.265	0.142	0.034	0.465	-0.065	0.023	0.476	0.357	-0.211	0.163	0.96	0.008	-1.846	-0.049	0.084	0.084	0.108	0.226	-0.418	0.011	-0.072	0.107	0.265	0.651	-0.114	-0.1
t46	-0.026	-0.386	-0.141	-0.704	1.027	0.26	-0.094	0.44	0.408	-0.052	0.283	0.326	-0.164	0.088	0.486	-0.008	-1.881	-0.027	-0.666	-0.011	0.125	0.278	-0.252	0.007	0.035	0.011	0.123	0.632	-0.099	-0.019
t11	-0.077	-0.774	-0.048	0.213	0.156	0.015	-0.216	0.576	-0.07	0.006	0.119	0.414	-0.219	0.107	0.795	-0.014	-2.329	-0.021	-0.249	0.008	0.123	0.229	-0.492	-0.025	0.623	0.048	0.098	0.752	0.182	0.073
t49	0.256	-0.324	-0.352	0.091	0.331	0.008	-0.06	0.15	-0.196	-0.037	0.415	0.443	-0.165	0.139	0.16	-0.152	-2.263	0.009	-0.032	0.057	0.194	0.083	-0.236	0.238	0.01	0.114	0.268	0.779	0.023	0.048
t15	-0.107	-0.125	-0.163	0.118	0.473	0.037	0.095	0.256	0.172	0.038	0.037	0.455	-0.306	0.164	0.535	-0.142	-2.309	-0.026	0.119	0.087	0.15	0.039	-0.545	0.033	0.409	0.11	0.069	0.256	0.08	-0.008
t50	-0.218	-0.128	-0.214	0.233	0.102	0.074	0.031	0.202	-0.067	-0.006	0.185	0.39	-0.138	0.255	0.437	0.014	-3.499	-0.03	-0.526	0.182	0.127	0.318	-0.316	0.033	0.665	0.239	0.328	1.142	0.063	0.122
t28	-0.3	-0.488	-0.062	-0.07	1.019	-0.134	0.383	0.29	0.248	-0.01	0.318	0.183	0.061	0.154	0.622	-0.135	-2.849	0.062	-0.215	0.068	-0.036	-0.03	-0.731	0.143	0.684	0.08	0.152	0.52	0.08	-0.006
t5	-0.011	-0.513	-0.344	0.025	0.626	0.251	0.002	0.053	-0.719	-0.162	0.085	0.376	-0.167	0.146	0.609	-0.101	-2.12	-0.082	-0.146	0.069	0.039	0.369	-0.472	-0.04	0.479	0.033	0.122	1.624	0.073	-0.104
t10	-0.075	-0.515	-0.066	-0.018	0.574	0.108	0.132	0.243	-0.291	-0.006	0.21	0.165	-0.282	0.182	0.742	-0.057	-2.154	-0.006	0.19	-0.01	0.123	0.189	-0.362	0.043	0.12	0.112	0.19	0.552	0.022	-0.055
t7	-0.052	-0.507	-0.3	0.362	0.785	-0.037	0.108	0.159	-0.262	-0.109	0.107	0.217	-0.221	0.122	0.566	-0.047	-1.758	-0.071	-0.679	0.038	0.084	0.203	-0.198	-0.025	0.107	0.087	0.199	1.042	0.064	0.016
t30	-0.113	-0.541	-0.237	-0.408	0.606	0.062	0.082	0.111	-0.045	-0.146	0.005	0.302	-0.262	0.157	0.437	-0.096	-2.071	0.214	0.113	0.103	0.002	0.361	-0.346	-0.107	0.59	0.052	0.036	1.116	-0.003	0.026
t39	-0.065	-0.442	-0.155	0.122	1.127	-0.156	0.02	0.023	-0.144	0.041	0.32	0.179	-0.054	0.103	0.607	-0.066	-2.372	0.071	-0.024	-0.013	0.069	0.288	-0.785	0.063	0.313	0.074	0.002	0.868	0.097	-0.11
