V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
16	-0.073	-0.263	0.016	-0.224	-0.064	-0.011	-0.053	0.038	0.143	0.225	0.231	0.182	0.194	0.098	0.03	0.341	-0.001	0.069	-0.196	-0.174	-0.042	0.047	0.087	-0.001	0.015	0.192	0.032	-0.077	0.071	-0.068	0.012
17	0.037	-0.005	-0.019	0.024	0.029	-0.009	0.015	-0.022	0.044	-0.072	0.002	-0.026	0	0.034	0.048	-0.001	0.017	-0.041	-0.021	0.015	-0.031	-0.053	-0.006	0.006	-0.02	-0.031	0.031	0.015	-0.046	0.028	-0.03
18	-0.109	-0.04	0.05	-0.101	-0.097	0.02	-0.047	0.062	-0.079	0.223	0.039	0.093	0.04	-0.074	-0.114	0.069	-0.041	0.116	0.014	-0.069	0.065	0.139	0.034	-0.016	0.051	0.119	-0.072	-0.051	0.128	-0.086	0.081
19	-0.007	0.159	0.015	0.1	-0.007	0.018	0.012	0.007	-0.14	-0.035	-0.137	-0.075	-0.112	-0.106	-0.081	-0.196	-0.021	0.014	0.142	0.082	0.064	0.041	-0.041	-0.008	0.017	-0.068	-0.06	0.026	0.019	0.001	0.035
20	0.066	0.13	-0.024	0.136	0.051	-0.002	0.04	-0.038	-0.037	-0.175	-0.116	-0.117	-0.098	-0.027	0.025	-0.174	0.015	-0.069	0.082	0.103	-0.005	-0.069	-0.049	0.006	-0.024	-0.123	0.009	0.052	-0.075	0.056	-0.03
21	-0.057	0.043	0.032	-0.014	-0.047	0.018	-0.02	0.035	-0.097	0.102	-0.034	0.022	-0.025	-0.076	-0.091	-0.042	-0.031	0.065	0.064	-0.005	0.06	0.089	0.001	-0.012	0.034	0.033	-0.061	-0.017	0.074	-0.042	0.054
22	-0.127	-0.019	0.061	-0.104	-0.108	0.027	-0.053	0.074	-0.118	0.257	0.023	0.101	0.026	-0.1	-0.148	0.047	-0.053	0.139	0.041	-0.069	0.089	0.172	0.032	-0.021	0.064	0.126	-0.095	-0.056	0.154	-0.099	0.099
23	-0.034	-0.065	0.012	-0.065	-0.032	0.001	-0.019	0.018	0.019	0.086	0.058	0.054	0.05	0.008	-0.012	0.087	-0.006	0.034	-0.041	-0.049	0.001	0.032	0.025	-0.003	0.011	0.062	-0.004	-0.025	0.036	-0.03	0.016
24	0.015	-0.002	-0.007	0.009	0.013	-0.004	0.006	-0.009	0.017	-0.028	0.001	-0.009	0	0.015	0.019	-0.001	0.006	-0.016	-0.008	0.006	-0.012	-0.021	-0.003	0.003	-0.008	-0.013	0.012	0.006	-0.018	0.012	-0.012
25	-0.047	-0.005	0.023	-0.037	-0.04	0.01	-0.02	0.028	-0.045	0.094	0.007	0.036	0.008	-0.038	-0.056	0.015	-0.02	0.051	0.017	-0.024	0.034	0.064	0.011	-0.008	0.024	0.046	-0.036	-0.02	0.057	-0.037	0.037
26	-0.116	-0.138	0.046	-0.168	-0.108	0.012	-0.058	0.064	-0.003	0.264	0.124	0.143	0.11	-0.023	-0.077	0.192	-0.031	0.119	-0.068	-0.123	0.033	0.126	0.062	-0.013	0.046	0.172	-0.043	-0.07	0.128	-0.097	0.069
27	0.065	-0.036	-0.034	0.021	0.059	-0.019	0.023	-0.038	0.097	-0.115	0.028	-0.026	0.018	0.082	0.095	0.032	0.031	-0.072	-0.06	0.009	-0.061	-0.095	-0.004	0.012	-0.036	-0.043	0.064	0.02	-0.08	0.049	-0.059
28	0.048	0.055	-0.02	0.071	0.04	-0.005	0.025	-0.027	0.005	-0.112	-0.05	-0.062	-0.043	0.007	0.035	-0.077	0.015	-0.051	0.026	0.052	-0.017	-0.056	-0.025	0.006	-0.02	-0.07	0.02	0.03	-0.055	0.039	-0.029
29	-0.119	-0.04	0.055	-0.109	-0.104	0.023	-0.051	0.068	-0.09	0.244	0.04	0.102	0.04	-0.082	-0.127	0.071	-0.046	0.128	0.019	-0.075	0.074	0.154	0.036	-0.018	0.057	0.128	-0.08	-0.055	0.141	-0.094	0.089
30	0.082	0.043	-0.036	0.082	0.079	-0.014	0.036	-0.046	0.047	-0.169	-0.041	-0.072	-0.04	0.052	0.079	-0.068	0.028	-0.086	0.001	0.056	-0.042	-0.099	-0.03	0.012	-0.037	-0.097	0.049	0.039	-0.094	0.067	-0.059
31	-0.076	0.001	0.036	-0.048	-0.073	0.017	-0.029	0.043	-0.077	0.143	0.002	0.046	0.007	-0.074	-0.091	0.012	-0.03	0.081	0.035	-0.03	0.054	0.099	0.016	-0.012	0.037	0.069	-0.059	-0.029	0.089	-0.059	0.062
