V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t171	0.004	0.035	0.014	0.008	0.013	0.028	0.055	0.098	0.008	0.016	0.047	0.045	0.014	0.002	0.01	0.002	0.097	0.074	0.026	0.038	0.044	0.003	0.024	0.002	0.001	0.005	0.243	0.035	0.003	0.006
t48	0.016	0.019	0.011	0.015	0.011	0.09	0.034	0.082	0.04	0.008	0.032	0.065	0.013	0.008	0.014	0.007	0.112	0.057	0.073	0.037	0.012	0.006	0.016	0.004	0.004	0.003	0.162	0.024	0.009	0.017
t130	0.002	0.04	0.021	0.005	0.01	0.035	0.074	0.147	0.008	0.01	0.03	0.011	0.015	0.003	0.01	0.005	0.095	0.087	0.078	0.047	0.026	0.001	0.021	0.002	0.014	0.005	0.152	0.036	0.004	0.006
t16	0.002	0.045	0.021	0.005	0.012	0.03	0.082	0.134	0.007	0.012	0.036	0.015	0.016	0.002	0.01	0.004	0.098	0.087	0.051	0.047	0.039	0.002	0.023	0.002	0.006	0.005	0.157	0.041	0.004	0.006
t54	0.002	0.044	0.019	0.006	0.013	0.026	0.075	0.114	0.006	0.015	0.043	0.024	0.015	0.002	0.009	0.003	0.097	0.083	0.031	0.043	0.051	0.002	0.025	0.002	0.002	0.006	0.19	0.043	0.003	0.005
t25	0.02	0.016	0.01	0.016	0.012	0.118	0.034	0.069	0.061	0.007	0.029	0.074	0.013	0.01	0.015	0.009	0.114	0.049	0.076	0.036	0.011	0.007	0.013	0.005	0.005	0.003	0.112	0.022	0.012	0.022
t3	0.004	0.037	0.02	0.008	0.016	0.055	0.079	0.1	0.017	0.011	0.04	0.031	0.018	0.004	0.013	0.006	0.118	0.074	0.047	0.049	0.038	0.003	0.021	0.003	0.005	0.005	0.117	0.042	0.006	0.011
t36	0	0.071	0.028	0.002	0.014	0.01	0.142	0.113	0.001	0.015	0.039	0.006	0.015	0.001	0.006	0.002	0.072	0.084	0.016	0.044	0.123	0	0.025	0.001	0.002	0.007	0.099	0.057	0.001	0.002
t97	0.028	0.012	0.008	0.019	0.012	0.145	0.027	0.052	0.088	0.006	0.026	0.09	0.012	0.012	0.015	0.01	0.109	0.039	0.068	0.032	0.009	0.009	0.011	0.006	0.005	0.002	0.087	0.019	0.014	0.028
t86	0.054	0.005	0.004	0.018	0.008	0.208	0.013	0.021	0.203	0.002	0.014	0.111	0.007	0.017	0.012	0.012	0.076	0.017	0.052	0.018	0.003	0.01	0.005	0.008	0.004	0.001	0.03	0.009	0.018	0.04
t197	0.053	0.005	0.004	0.02	0.007	0.19	0.013	0.032	0.157	0.003	0.015	0.095	0.008	0.018	0.013	0.012	0.081	0.023	0.082	0.02	0.003	0.01	0.006	0.006	0.006	0.001	0.056	0.01	0.018	0.034
t131	0.001	0.052	0.023	0.004	0.023	0.026	0.13	0.073	0.007	0.017	0.053	0.027	0.019	0.001	0.009	0.002	0.102	0.067	0.013	0.047	0.126	0.001	0.023	0.003	0.001	0.007	0.076	0.057	0.003	0.006
t139	0.012	0.022	0.013	0.013	0.016	0.107	0.051	0.073	0.05	0.008	0.034	0.061	0.016	0.008	0.016	0.009	0.124	0.055	0.061	0.043	0.019	0.005	0.015	0.006	0.006	0.003	0.092	0.029	0.011	0.022
t125	0.014	0.02	0.012	0.014	0.015	0.111	0.047	0.069	0.053	0.008	0.034	0.068	0.015	0.009	0.016	0.009	0.123	0.053	0.06	0.041	0.017	0.006	0.015	0.006	0.005	0.003	0.096	0.029	0.011	0.022
t61	0.002	0.04	0.021	0.007	0.014	0.047	0.086	0.118	0.013	0.011	0.036	0.02	0.017	0.004	0.012	0.006	0.111	0.08	0.057	0.051	0.036	0.002	0.021	0.003	0.009	0.005	0.116	0.041	0.005	0.009
t199	0.027	0.012	0.008	0.018	0.01	0.149	0.026	0.055	0.09	0.005	0.024	0.077	0.012	0.013	0.015	0.011	0.106	0.039	0.083	0.031	0.007	0.008	0.01	0.006	0.007	0.002	0.088	0.018	0.015	0.028
t70	0.063	0.003	0.003	0.019	0.006	0.213	0.009	0.021	0.212	0.002	0.011	0.092	0.006	0.02	0.011	0.013	0.066	0.016	0.072	0.016	0.002	0.011	0.004	0.006	0.006	0.001	0.033	0.007	0.019	0.038
t117	0.131	0.001	0.001	0.016	0.002	0.204	0.002	0.006	0.333	0	0.003	0.084	0.002	0.023	0.006	0.01	0.028	0.005	0.053	0.005	0	0.011	0.001	0.004	0.003	0	0.013	0.002	0.017	0.034
t153	0.147	0.001	0.001	0.016	0.002	0.196	0.001	0.006	0.341	0	0.003	0.086	0.002	0.023	0.005	0.009	0.025	0.004	0.05	0.004	0	0.011	0.001	0.004	0.003	0	0.012	0.001	0.016	0.032
t111	0.002	0.04	0.019	0.007	0.012	0.032	0.069	0.121	0.008	0.013	0.038	0.021	0.015	0.003	0.01	0.004	0.1	0.083	0.045	0.044	0.038	0.002	0.023	0.002	0.004	0.005	0.188	0.041	0.004	0.006
t177	0.027	0.01	0.007	0.017	0.009	0.168	0.023	0.052	0.106	0.004	0.019	0.061	0.01	0.016	0.015	0.014	0.098	0.035	0.108	0.029	0.005	0.008	0.009	0.006	0.012	0.002	0.07	0.015	0.017	0.03
t4	0.005	0.027	0.016	0.01	0.01	0.064	0.049	0.118	0.02	0.008	0.028	0.022	0.014	0.006	0.013	0.008	0.105	0.073	0.099	0.043	0.015	0.003	0.017	0.003	0.013	0.004	0.156	0.031	0.007	0.011
t6	0.007	0.027	0.016	0.011	0.013	0.075	0.055	0.099	0.027	0.009	0.034	0.037	0.016	0.006	0.014	0.008	0.117	0.068	0.071	0.044	0.021	0.004	0.018	0.004	0.007	0.004	0.134	0.033	0.008	0.014
t81	0	0.073	0.026	0.002	0.011	0.006	0.119	0.124	0.001	0.017	0.037	0.005	0.013	0	0.005	0.001	0.06	0.088	0.013	0.038	0.125	0	0.026	0.001	0.001	0.008	0.146	0.053	0.001	0.001
t101	0	0.078	0.029	0.001	0.011	0.006	0.141	0.123	0.001	0.016	0.035	0.004	0.013	0	0.005	0.001	0.06	0.087	0.013	0.04	0.133	0	0.025	0.001	0.002	0.008	0.11	0.055	0.001	0.001
t53	0.045	0.006	0.004	0.017	0.009	0.209	0.016	0.025	0.187	0.003	0.015	0.096	0.008	0.017	0.013	0.013	0.082	0.02	0.059	0.021	0.004	0.01	0.005	0.008	0.005	0.001	0.033	0.011	0.019	0.041
t90	0.118	0	0	0.011	0.001	0.206	0.001	0.003	0.436	0	0.001	0.052	0.001	0.022	0.004	0.01	0.017	0.002	0.04	0.003	0	0.008	0	0.004	0.004	0	0.004	0.001	0.016	0.033
t123	0.02	0.016	0.01	0.016	0.013	0.132	0.037	0.061	0.072	0.007	0.029	0.075	0.014	0.011	0.016	0.01	0.117	0.046	0.068	0.037	0.012	0.007	0.013	0.006	0.006	0.003	0.087	0.023	0.013	0.026
t26	0.034	0.009	0.006	0.019	0.007	0.158	0.018	0.054	0.101	0.004	0.018	0.068	0.009	0.016	0.014	0.013	0.093	0.035	0.114	0.026	0.004	0.009	0.008	0.005	0.009	0.002	0.092	0.013	0.016	0.027
t58	0.003	0.041	0.022	0.007	0.017	0.052	0.094	0.104	0.015	0.011	0.039	0.024	0.018	0.004	0.013	0.006	0.117	0.076	0.048	0.052	0.042	0.002	0.021	0.003	0.007	0.005	0.097	0.044	0.006	0.011
t146	0.1	0.002	0.002	0.021	0.003	0.199	0.004	0.018	0.223	0.001	0.007	0.095	0.004	0.023	0.009	0.011	0.05	0.012	0.087	0.011	0.001	0.012	0.003	0.004	0.005	0	0.039	0.004	0.018	0.032
t9	0.001	0.059	0.026	0.003	0.013	0.017	0.107	0.124	0.003	0.015	0.039	0.01	0.015	0.001	0.008	0.002	0.085	0.088	0.026	0.046	0.077	0.001	0.025	0.001	0.003	0.007	0.141	0.053	0.002	0.004
t200	0.011	0.022	0.014	0.013	0.016	0.109	0.055	0.07	0.051	0.008	0.035	0.059	0.016	0.008	0.016	0.009	0.126	0.054	0.059	0.043	0.02	0.005	0.015	0.006	0.006	0.003	0.084	0.031	0.011	0.022
t138	0.012	0.02	0.012	0.014	0.011	0.095	0.038	0.092	0.04	0.007	0.028	0.043	0.014	0.009	0.014	0.009	0.111	0.06	0.098	0.039	0.011	0.005	0.015	0.004	0.009	0.003	0.137	0.025	0.01	0.017
t126	0.012	0.017	0.011	0.014	0.009	0.101	0.033	0.095	0.042	0.006	0.023	0.034	0.012	0.01	0.014	0.011	0.104	0.057	0.13	0.037	0.008	0.005	0.013	0.003	0.016	0.003	0.133	0.021	0.011	0.017
t88	0.033	0.011	0.007	0.018	0.011	0.142	0.024	0.051	0.091	0.005	0.025	0.103	0.011	0.013	0.015	0.01	0.105	0.038	0.069	0.03	0.007	0.009	0.011	0.006	0.004	0.002	0.091	0.016	0.014	0.027
t122	0.037	0.009	0.006	0.019	0.009	0.149	0.019	0.051	0.099	0.005	0.021	0.092	0.01	0.015	0.014	0.011	0.097	0.035	0.087	0.027	0.005	0.009	0.009	0.005	0.005	0.002	0.095	0.014	0.015	0.027
t91	0.003	0.029	0.015	0.007	0.007	0.038	0.044	0.151	0.009	0.008	0.024	0.012	0.012	0.004	0.01	0.006	0.085	0.08	0.114	0.039	0.013	0.002	0.018	0.001	0.016	0.004	0.213	0.026	0.005	0.006
t190	0.044	0.006	0.005	0.016	0.01	0.2	0.017	0.025	0.182	0.003	0.017	0.114	0.009	0.016	0.013	0.012	0.085	0.02	0.052	0.022	0.004	0.01	0.006	0.008	0.004	0.001	0.032	0.011	0.018	0.039
t43	0.028	0.012	0.008	0.017	0.012	0.15	0.028	0.051	0.094	0.005	0.025	0.089	0.012	0.013	0.015	0.011	0.108	0.038	0.071	0.032	0.008	0.008	0.01	0.006	0.005	0.002	0.078	0.018	0.014	0.029
t174	0.033	0.01	0.007	0.019	0.011	0.169	0.024	0.041	0.116	0.005	0.023	0.095	0.011	0.014	0.015	0.011	0.103	0.032	0.064	0.028	0.007	0.009	0.009	0.007	0.005	0.002	0.064	0.017	0.016	0.033
t159	0.027	0.011	0.008	0.018	0.011	0.158	0.026	0.051	0.098	0.005	0.023	0.074	0.012	0.014	0.015	0.012	0.105	0.037	0.082	0.031	0.007	0.008	0.01	0.006	0.007	0.002	0.078	0.018	0.015	0.03
t189	0.022	0.01	0.008	0.015	0.009	0.182	0.026	0.049	0.116	0.003	0.017	0.051	0.011	0.016	0.015	0.017	0.098	0.033	0.11	0.03	0.005	0.007	0.008	0.006	0.019	0.002	0.05	0.015	0.018	0.032
t12	0.034	0.006	0.005	0.015	0.009	0.225	0.018	0.025	0.198	0.002	0.013	0.071	0.008	0.018	0.013	0.017	0.08	0.019	0.07	0.021	0.003	0.008	0.005	0.009	0.011	0.001	0.024	0.01	0.02	0.042
t65	0.037	0.006	0.005	0.016	0.008	0.212	0.017	0.029	0.178	0.002	0.014	0.076	0.009	0.018	0.013	0.016	0.083	0.022	0.078	0.022	0.003	0.009	0.005	0.008	0.01	0.001	0.033	0.011	0.019	0.039
t156	0	0.071	0.025	0.002	0.01	0.006	0.111	0.134	0.001	0.017	0.036	0.005	0.013	0	0.005	0.001	0.061	0.091	0.015	0.039	0.105	0	0.027	0.001	0.002	0.007	0.164	0.05	0.001	0.001
t99	0.001	0.047	0.021	0.005	0.012	0.023	0.082	0.129	0.005	0.014	0.039	0.016	0.015	0.002	0.009	0.003	0.092	0.088	0.037	0.045	0.049	0.001	0.024	0.001	0.003	0.006	0.179	0.043	0.003	0.005
t188	0.001	0.053	0.023	0.004	0.015	0.022	0.099	0.115	0.004	0.015	0.043	0.016	0.016	0.001	0.009	0.003	0.094	0.085	0.026	0.046	0.072	0.001	0.025	0.002	0.002	0.007	0.144	0.05	0.002	0.005
t113	0.003	0.039	0.018	0.008	0.016	0.038	0.073	0.096	0.011	0.015	0.047	0.037	0.017	0.003	0.011	0.003	0.11	0.075	0.03	0.045	0.051	0.003	0.023	0.003	0.002	0.006	0.162	0.044	0.004	0.008
t64	0.037	0.01	0.007	0.019	0.011	0.15	0.023	0.043	0.105	0.005	0.025	0.119	0.011	0.013	0.015	0.009	0.103	0.034	0.058	0.028	0.007	0.01	0.01	0.006	0.003	0.002	0.077	0.016	0.014	0.03
t100	0.044	0.009	0.006	0.021	0.01	0.144	0.019	0.041	0.102	0.005	0.024	0.132	0.01	0.013	0.014	0.008	0.099	0.032	0.056	0.026	0.006	0.011	0.009	0.006	0.002	0.002	0.091	0.015	0.013	0.028
t192	0.032	0.011	0.006	0.02	0.007	0.1	0.017	0.071	0.053	0.006	0.023	0.079	0.009	0.011	0.013	0.007	0.092	0.045	0.096	0.026	0.005	0.008	0.012	0.003	0.004	0.002	0.201	0.014	0.01	0.017
t104	0.134	0.001	0.001	0.021	0.003	0.186	0.003	0.014	0.235	0.001	0.006	0.112	0.003	0.023	0.008	0.009	0.041	0.009	0.072	0.008	0	0.013	0.002	0.004	0.003	0	0.038	0.003	0.016	0.03
t71	0.029	0.011	0.008	0.018	0.011	0.151	0.027	0.05	0.096	0.005	0.025	0.091	0.012	0.013	0.015	0.011	0.108	0.037	0.069	0.031	0.008	0.009	0.01	0.006	0.005	0.002	0.08	0.018	0.014	0.029
t42	0.001	0.052	0.022	0.004	0.019	0.023	0.109	0.091	0.006	0.017	0.051	0.026	0.018	0.001	0.009	0.002	0.1	0.076	0.017	0.046	0.096	0.001	0.025	0.002	0.001	0.007	0.117	0.052	0.003	0.005
t51	0.002	0.046	0.023	0.006	0.015	0.036	0.097	0.116	0.009	0.012	0.039	0.018	0.017	0.003	0.011	0.005	0.106	0.082	0.042	0.051	0.049	0.002	0.023	0.002	0.006	0.006	0.118	0.047	0.004	0.007
t63	0.048	0.005	0.004	0.02	0.005	0.189	0.01	0.038	0.147	0.002	0.011	0.061	0.007	0.021	0.012	0.015	0.073	0.023	0.135	0.019	0.002	0.009	0.005	0.004	0.014	0.001	0.063	0.008	0.018	0.031
t21	0.007	0.029	0.016	0.011	0.018	0.08	0.068	0.08	0.032	0.01	0.041	0.054	0.018	0.006	0.015	0.007	0.127	0.063	0.046	0.047	0.031	0.004	0.018	0.005	0.004	0.004	0.098	0.037	0.008	0.017
t20	0.002	0.047	0.021	0.005	0.014	0.026	0.084	0.115	0.006	0.015	0.043	0.021	0.016	0.002	0.009	0.003	0.098	0.084	0.031	0.045	0.057	0.002	0.025	0.002	0.002	0.006	0.168	0.045	0.003	0.005
t141	0.002	0.043	0.021	0.007	0.015	0.038	0.085	0.113	0.01	0.012	0.04	0.021	0.017	0.003	0.011	0.004	0.108	0.081	0.043	0.048	0.045	0.002	0.022	0.002	0.005	0.006	0.137	0.045	0.004	0.008
t55	0.033	0.008	0.007	0.017	0.01	0.187	0.023	0.038	0.136	0.004	0.019	0.081	0.01	0.015	0.015	0.014	0.097	0.029	0.074	0.027	0.005	0.009	0.008	0.007	0.008	0.002	0.05	0.015	0.017	0.036
t167	0.019	0.012	0.009	0.016	0.008	0.141	0.025	0.07	0.075	0.004	0.019	0.043	0.011	0.014	0.015	0.014	0.099	0.043	0.137	0.032	0.005	0.006	0.01	0.004	0.018	0.002	0.094	0.017	0.015	0.024
t110	0.023	0.012	0.009	0.014	0.017	0.17	0.039	0.036	0.119	0.005	0.027	0.102	0.014	0.011	0.016	0.011	0.113	0.031	0.041	0.033	0.013	0.008	0.009	0.01	0.004	0.002	0.038	0.021	0.015	0.037
t84	0.023	0.013	0.009	0.015	0.016	0.165	0.038	0.04	0.111	0.005	0.027	0.095	0.014	0.011	0.016	0.011	0.114	0.034	0.048	0.034	0.012	0.007	0.01	0.009	0.005	0.002	0.045	0.021	0.015	0.035
t85	0.001	0.05	0.025	0.005	0.016	0.033	0.111	0.116	0.008	0.012	0.039	0.015	0.018	0.002	0.011	0.004	0.104	0.083	0.04	0.052	0.056	0.001	0.023	0.002	0.006	0.006	0.102	0.048	0.004	0.007
t176	0	0.073	0.027	0.002	0.011	0.007	0.125	0.123	0.001	0.017	0.038	0.005	0.013	0	0.005	0.001	0.062	0.087	0.013	0.04	0.125	0	0.026	0.001	0.001	0.008	0.134	0.054	0.001	0.001
t196	0	0.061	0.028	0.003	0.013	0.017	0.121	0.134	0.003	0.013	0.036	0.007	0.016	0.001	0.008	0.003	0.084	0.09	0.032	0.049	0.071	0.001	0.024	0.001	0.006	0.007	0.115	0.051	0.002	0.004
t49	0.026	0.011	0.008	0.017	0.012	0.175	0.028	0.045	0.116	0.004	0.022	0.074	0.012	0.014	0.015	0.014	0.105	0.034	0.076	0.031	0.007	0.008	0.009	0.007	0.008	0.002	0.055	0.018	0.017	0.034
t118	0.02	0.016	0.01	0.015	0.015	0.139	0.04	0.053	0.08	0.007	0.031	0.085	0.014	0.01	0.016	0.01	0.12	0.042	0.055	0.037	0.014	0.007	0.012	0.007	0.005	0.003	0.07	0.024	0.013	0.029
t44	0.114	0	0	0.009	0.001	0.201	0.001	0.002	0.461	0	0.001	0.051	0.001	0.021	0.004	0.01	0.015	0.002	0.035	0.002	0	0.007	0	0.004	0.004	0	0.003	0.001	0.016	0.033
t5	0.021	0.013	0.009	0.018	0.009	0.118	0.025	0.075	0.059	0.006	0.024	0.058	0.011	0.012	0.014	0.01	0.104	0.048	0.106	0.032	0.007	0.007	0.012	0.004	0.008	0.002	0.136	0.019	0.012	0.021
t116	0.042	0.008	0.006	0.019	0.011	0.164	0.021	0.036	0.125	0.004	0.023	0.127	0.01	0.014	0.014	0.01	0.098	0.029	0.054	0.026	0.006	0.01	0.008	0.007	0.003	0.002	0.063	0.014	0.015	0.032
t93	0.052	0.006	0.004	0.02	0.008	0.192	0.014	0.029	0.162	0.003	0.016	0.106	0.008	0.017	0.013	0.012	0.084	0.022	0.065	0.021	0.003	0.011	0.006	0.007	0.004	0.001	0.049	0.011	0.017	0.036
t59	0.032	0.01	0.007	0.018	0.01	0.164	0.023	0.047	0.109	0.004	0.022	0.085	0.011	0.014	0.015	0.012	0.102	0.034	0.079	0.029	0.006	0.009	0.009	0.006	0.006	0.002	0.072	0.016	0.016	0.031
t69	0.059	0.004	0.003	0.02	0.006	0.201	0.011	0.026	0.184	0.002	0.012	0.095	0.007	0.019	0.012	0.013	0.073	0.019	0.079	0.018	0.002	0.011	0.005	0.006	0.006	0.001	0.044	0.008	0.018	0.036
t109	0.021	0.014	0.009	0.016	0.012	0.141	0.032	0.06	0.079	0.006	0.026	0.071	0.013	0.012	0.016	0.011	0.112	0.044	0.08	0.035	0.009	0.007	0.012	0.006	0.007	0.002	0.085	0.021	0.014	0.027
t67	0.006	0.032	0.018	0.01	0.018	0.075	0.075	0.085	0.028	0.01	0.04	0.043	0.018	0.005	0.014	0.007	0.126	0.066	0.048	0.049	0.034	0.004	0.019	0.005	0.005	0.005	0.095	0.039	0.008	0.016
t30	0.017	0.014	0.01	0.015	0.013	0.154	0.037	0.058	0.086	0.005	0.024	0.057	0.013	0.012	0.016	0.014	0.113	0.042	0.085	0.036	0.009	0.006	0.011	0.007	0.012	0.002	0.063	0.022	0.015	0.029
t180	0	0.069	0.026	0.002	0.018	0.009	0.16	0.079	0.001	0.017	0.044	0.008	0.015	0	0.006	0.001	0.07	0.069	0.008	0.041	0.191	0	0.024	0.001	0.001	0.008	0.068	0.059	0.001	0.002
t142	0.005	0.027	0.016	0.01	0.011	0.07	0.052	0.114	0.023	0.008	0.029	0.024	0.015	0.006	0.013	0.009	0.109	0.071	0.098	0.044	0.016	0.003	0.017	0.003	0.014	0.004	0.139	0.031	0.008	0.013
t98	0.008	0.021	0.014	0.012	0.011	0.107	0.047	0.091	0.044	0.006	0.025	0.031	0.014	0.009	0.015	0.013	0.112	0.058	0.114	0.042	0.011	0.004	0.014	0.004	0.021	0.003	0.092	0.026	0.011	0.019
t163	0.009	0.021	0.014	0.012	0.012	0.104	0.047	0.092	0.043	0.006	0.026	0.033	0.014	0.009	0.015	0.012	0.113	0.059	0.108	0.042	0.012	0.004	0.014	0.004	0.018	0.003	0.097	0.026	0.011	0.019
t103	0.002	0.033	0.017	0.007	0.008	0.034	0.051	0.152	0.008	0.009	0.026	0.012	0.012	0.003	0.01	0.005	0.087	0.084	0.094	0.041	0.017	0.002	0.019	0.001	0.013	0.004	0.211	0.03	0.004	0.006
t191	0.008	0.021	0.012	0.012	0.008	0.063	0.033	0.115	0.021	0.007	0.025	0.028	0.012	0.007	0.012	0.007	0.096	0.068	0.11	0.036	0.01	0.004	0.016	0.002	0.009	0.003	0.213	0.023	0.007	0.011
t73	0.049	0.006	0.004	0.021	0.006	0.183	0.012	0.039	0.14	0.003	0.014	0.073	0.007	0.019	0.013	0.014	0.079	0.025	0.112	0.02	0.002	0.01	0.006	0.005	0.009	0.001	0.069	0.01	0.018	0.031
t18	0.016	0.014	0.009	0.015	0.008	0.118	0.028	0.083	0.056	0.005	0.021	0.042	0.011	0.012	0.014	0.012	0.102	0.05	0.133	0.034	0.006	0.006	0.012	0.004	0.015	0.002	0.119	0.018	0.012	0.02
t33	0.03	0.008	0.006	0.018	0.007	0.164	0.018	0.055	0.105	0.003	0.016	0.055	0.009	0.017	0.014	0.015	0.089	0.034	0.136	0.026	0.003	0.008	0.008	0.004	0.015	0.001	0.079	0.012	0.017	0.027
t96	0.003	0.031	0.017	0.007	0.008	0.043	0.053	0.147	0.011	0.008	0.025	0.013	0.013	0.004	0.011	0.007	0.092	0.081	0.109	0.043	0.015	0.002	0.018	0.002	0.019	0.004	0.173	0.029	0.005	0.007
t19	0.009	0.025	0.015	0.011	0.018	0.1	0.065	0.072	0.044	0.009	0.038	0.057	0.018	0.007	0.016	0.009	0.128	0.057	0.051	0.046	0.026	0.005	0.016	0.006	0.005	0.004	0.077	0.034	0.01	0.021
t82	0.004	0.034	0.017	0.009	0.014	0.051	0.066	0.11	0.016	0.011	0.038	0.032	0.016	0.004	0.012	0.005	0.112	0.076	0.055	0.046	0.03	0.003	0.021	0.003	0.005	0.005	0.152	0.037	0.006	0.01
t37	0.005	0.033	0.019	0.009	0.017	0.071	0.078	0.095	0.025	0.01	0.038	0.034	0.018	0.005	0.014	0.008	0.123	0.069	0.056	0.05	0.031	0.003	0.019	0.004	0.008	0.005	0.095	0.039	0.008	0.014
t198	0.019	0.014	0.009	0.017	0.008	0.119	0.026	0.078	0.058	0.005	0.022	0.048	0.011	0.012	0.014	0.011	0.102	0.049	0.121	0.033	0.006	0.006	0.012	0.004	0.011	0.002	0.129	0.019	0.012	0.02
t2	0.047	0.005	0.004	0.019	0.007	0.201	0.013	0.032	0.165	0.002	0.013	0.076	0.008	0.019	0.013	0.015	0.079	0.022	0.094	0.02	0.002	0.01	0.005	0.006	0.009	0.001	0.048	0.01	0.019	0.036
t128	0.009	0.025	0.015	0.011	0.017	0.098	0.064	0.075	0.043	0.009	0.037	0.054	0.017	0.007	0.016	0.009	0.127	0.058	0.055	0.046	0.024	0.005	0.017	0.006	0.006	0.004	0.083	0.033	0.01	0.02
