feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t34	0.151	0.028	0.016	0.011	0.031	0.003	0.074	0.007	0.013	0.027	0.015	0	0.021	0.06	0.019	0.02	0.036	0.004	0.006	0.048	0.133	0.006	0.017	0.117	0.05	0.012	0.014	0.017	0.03	0.014
t42	0.005	0.012	0.027	0.019	0.031	0.006	0.004	0.039	0.041	0.027	0.026	0.001	0.029	0.132	0.028	0.028	0.045	0.045	0.015	0.014	0.009	0.051	0.071	0.003	0.06	0.017	0.004	0.024	0.125	0.064
t8	0.009	0.01	0.029	0.018	0.028	0.003	0.001	0.099	0.028	0.044	0.02	0.012	0.035	0.011	0.024	0.03	0.03	0.082	0.007	0.018	0.021	0.097	0.023	0.023	0.084	0.02	0.014	0.029	0.133	0.02
t38	0.006	0.045	0.02	0.027	0.018	0.007	0	0.132	0.018	0.011	0.023	0.033	0.01	0.016	0.018	0.023	0.016	0.129	0.007	0.049	0.03	0.037	0.022	0.107	0.027	0.024	0.109	0.011	0.019	0.007
t35	0.001	0.073	0.019	0.027	0.029	0.033	0.002	0.004	0.025	0.029	0.022	0.087	0.027	0.016	0.025	0.023	0.02	0.032	0.031	0.025	0.123	0.029	0.017	0.019	0.153	0.028	0.03	0.013	0.024	0.015
t29	0.007	0.02	0.01	0.008	0.012	0	0.011	0.02	0.013	0.017	0.024	0.03	0.019	0.01	0.012	0.011	0.013	0.004	0.009	0.003	0.002	0.002	0.022	0.541	0.118	0.012	0.014	0.011	0.014	0.011
t25	0.012	0.005	0.007	0.007	0.011	0.131	0.082	0.155	0.008	0.013	0.022	0.005	0.023	0.006	0.008	0.008	0.008	0.003	0.007	0.005	0.012	0.016	0.037	0.212	0.063	0.01	0.081	0.009	0.01	0.024
t20	0.265	0.028	0.021	0.033	0.02	0.029	0.012	0.016	0.049	0.043	0.046	0.008	0.007	0.071	0.024	0.022	0.014	0.042	0.01	0.012	0.014	0.005	0.067	0.011	0.039	0.017	0.016	0.025	0.017	0.018
t16	0.001	0.07	0.017	0.022	0.016	0.002	0.004	0.001	0.018	0.064	0.009	0.008	0.019	0.009	0.018	0.019	0.03	0.073	0.012	0.023	0.024	0.014	0.009	0.03	0.007	0.027	0.009	0.021	0.38	0.041
t7	0.001	0.018	0.029	0.033	0.026	0.001	0.026	0.071	0.021	0.052	0.011	0.032	0.018	0.033	0.035	0.034	0.033	0.014	0.006	0.098	0.057	0.037	0.025	0.049	0.019	0.045	0.009	0.045	0.084	0.039
t21	0.277	0.027	0.011	0.013	0.011	0.002	0.004	0.09	0.019	0.01	0.012	0.005	0.006	0.029	0.011	0.012	0.019	0.028	0.008	0.014	0.011	0.004	0.018	0.006	0.215	0.006	0.008	0.012	0.094	0.019
t13	0.002	0.005	0.005	0.005	0.01	0.003	0.006	0.031	0.007	0.015	0.007	0.011	0.004	0.018	0.006	0.007	0.005	0.005	0.002	0.006	0.004	0.004	0.004	0.683	0.097	0.004	0.024	0.008	0.011	0.001
t37	0.003	0.067	0.03	0.025	0.023	0.172	0.079	0.034	0.023	0.035	0.02	0.037	0.043	0.035	0.03	0.028	0.028	0.029	0.011	0.019	0.024	0.021	0.012	0.013	0.017	0.026	0.024	0.037	0.032	0.021
t18	0.009	0.034	0.034	0.031	0.019	0	0.041	0.002	0.02	0.17	0.036	0.002	0.027	0.055	0.031	0.034	0.029	0.006	0.032	0.078	0.022	0.036	0.028	0.048	0.031	0.042	0.013	0.023	0.037	0.031
t11	0.055	0.034	0.021	0.031	0.035	0.203	0.002	0.005	0.023	0.04	0.016	0.001	0.021	0.024	0.02	0.02	0.023	0.014	0.048	0.015	0.039	0.006	0.025	0.085	0.01	0.02	0.014	0.016	0.124	0.014
t36	0.061	0.019	0.022	0.039	0.023	0.12	0.006	0.001	0.014	0.041	0.071	0.008	0.053	0.022	0.025	0.025	0.036	0.13	0.051	0.008	0.01	0.007	0.026	0.021	0.006	0.032	0.054	0.022	0.016	0.029
t9	0.014	0.021	0.029	0.048	0.025	0.021	0.003	0.02	0.021	0.047	0.044	0.008	0.008	0.044	0.025	0.026	0.035	0.111	0.061	0.082	0.03	0.003	0.011	0.092	0.068	0.031	0.006	0.024	0.005	0.04
t48	0.028	0.072	0.022	0.026	0.029	0.025	0.028	0.151	0.024	0.056	0.027	0.002	0.015	0.04	0.021	0.021	0.03	0.009	0.052	0.033	0.014	0.005	0.028	0.008	0.119	0.039	0.005	0.028	0.004	0.04
t5	0.033	0.028	0.027	0.039	0.026	0.025	0.044	0.027	0.044	0.061	0.038	0.009	0.007	0.016	0.025	0.02	0.015	0.129	0.005	0.018	0.094	0.002	0.023	0.001	0.026	0.024	0.005	0.013	0.135	0.043
t1	0.137	0.196	0.02	0.028	0.023	0.018	0.006	0.035	0.016	0.047	0.054	0.018	0.004	0.017	0.028	0.018	0.013	0.026	0.003	0.024	0.082	0.001	0.01	0.002	0.016	0.025	0.003	0.015	0.095	0.02
t47	0.163	0.067	0.015	0.015	0.018	0.061	0.002	0.204	0.02	0.038	0.026	0.005	0.009	0.029	0.018	0.016	0.027	0.016	0.015	0.081	0.003	0.007	0.011	0.007	0.018	0.018	0.006	0.012	0.057	0.015
t43	0.124	0.004	0.012	0.009	0.016	0.491	0	0.035	0.023	0.012	0.036	0.037	0.005	0.014	0.015	0.009	0.016	0.016	0.002	0.014	0.008	0.007	0.038	0	0.008	0.009	0.003	0.012	0.008	0.016
t3	0.001	0.004	0.007	0.006	0.015	0.025	0.003	0.135	0.016	0.01	0.008	0.183	0.009	0.019	0.01	0.009	0.006	0.033	0.012	0.006	0.014	0.004	0.01	0.131	0.204	0.01	0.049	0.007	0.034	0.021
t45	0.002	0.035	0.011	0.02	0.012	0.013	0.008	0.004	0.008	0.015	0.014	0.024	0.012	0.014	0.013	0.013	0.009	0.009	0.009	0.011	0.02	0.008	0.014	0.569	0.06	0.011	0.028	0.007	0.011	0.017
t44	0	0.004	0.002	0.002	0.002	0.002	0	0	0.001	0.003	0.005	0.003	0.003	0.004	0.002	0.002	0.002	0.008	0.001	0.007	0.002	0.004	0.002	0.92	0.002	0.002	0.001	0.002	0.008	0.003
t27	0.039	0.012	0.021	0.018	0.019	0.026	0	0.01	0.012	0.036	0.029	0.002	0.015	0.028	0.023	0.02	0.015	0.138	0.009	0.02	0.04	0.024	0.02	0.287	0.032	0.028	0.005	0.022	0.024	0.028
t26	0.001	0.021	0.025	0.033	0.029	0.02	0.013	0.097	0.025	0.032	0.027	0.001	0.025	0.042	0.031	0.029	0.031	0.058	0.013	0.016	0.022	0.041	0.014	0.08	0.025	0.015	0.007	0.033	0.168	0.026
t31	0.001	0.076	0.029	0.028	0.031	0.006	0.087	0.083	0.025	0.089	0.034	0.006	0.031	0.057	0.028	0.034	0.033	0.011	0.006	0.04	0.011	0.034	0.018	0.017	0.01	0.033	0.028	0.039	0.059	0.015
t10	0.001	0.002	0.004	0.003	0.004	0.88	0.002	0.013	0.002	0.004	0.003	0.003	0.002	0.006	0.004	0.003	0.002	0.001	0.001	0.013	0.001	0.01	0.007	0.002	0.008	0.01	0.001	0.005	0.001	0.003
t33	0.027	0.01	0.009	0.01	0.009	0.573	0.001	0.014	0.008	0.018	0.012	0.004	0.016	0.033	0.012	0.008	0.016	0.05	0.008	0.026	0.004	0.054	0.007	0.008	0.032	0.011	0.003	0.006	0.004	0.007
