feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t8	-0.813	0.092	0.064	-0.038	0.15	-0.256	-1.424	0.339	0.135	0.375	0.154	-0.491	-0.076	-0.003	0.048	0.085	0.07	0.187	-0.582	0.08	-0.019	0.091	0.107	0.386	0.759	-0.015	-0.309	-0.026	0.9	0.031
t38	-0.85	0.438	0.017	0.079	0.058	-0.106	-1.57	0.441	0.06	0.098	0.199	-0.427	-0.346	0.177	0.025	0.054	-0.029	0.395	-0.605	0.364	0.01	-0.046	0.179	0.587	0.436	0.053	0.105	-0.2	0.542	-0.136
t35	-1.393	0.54	-0.028	0.056	0.163	0.292	-1.206	-0.513	0.12	0.326	0.165	-0.193	-0.11	0.162	0.088	0.037	0.006	0	-0.231	0.171	0.36	-0.136	0.095	0.111	0.873	0.067	-0.254	-0.186	0.577	0.044
t29	-0.687	0.46	-0.002	-0.06	0.12	-0.713	-0.78	0.025	0.146	0.333	0.363	-0.304	-0.045	0.213	0.091	0.049	0.09	-0.259	-0.374	-0.11	-0.436	-0.607	0.315	0.958	0.89	0.035	-0.328	-0.068	0.584	0.101
t25	-0.631	0.008	-0.151	-0.146	0.017	0.752	-0.32	0.497	-0.06	0.182	0.269	-0.862	-0.069	-0.011	-0.112	-0.133	-0.106	-0.423	-0.525	-0.095	-0.071	-0.125	0.375	0.634	0.647	-0.085	0.068	-0.195	0.438	0.235
t20	-0.385	0.251	-0.016	0.066	0.067	0.115	-0.872	-0.082	0.301	0.33	0.319	-0.601	-0.353	0.493	0.052	0.03	-0.107	0.047	-0.517	-0.041	-0.218	-0.354	0.456	0.315	0.625	-0.093	-0.228	-0.043	0.421	0.023
t16	-1.356	0.642	0.011	0.077	0.108	-0.127	-1.145	-0.564	0.2	0.496	0.079	-0.577	-0.122	0.074	0.056	0.055	0.151	0.434	-0.33	0.138	-0.022	-0.251	0.065	0.417	0.369	0.103	-0.326	-0.063	1.082	0.328
t7	-1.297	0.164	0.04	0.069	0.115	-0.378	-0.759	0.392	0.126	0.325	0.004	-0.324	-0.257	0.298	0.117	0.092	0.055	-0.131	-0.653	0.404	0.09	-0.104	0.227	0.43	0.503	0.122	-0.451	0.019	0.563	0.199
t21	-0.259	0.356	-0.063	-0.071	0.026	-0.553	-1.042	0.498	0.16	0.06	0.073	-0.63	-0.285	0.372	-0.028	-0.013	0.095	0.053	-0.487	0.102	-0.164	-0.348	0.22	0.255	1.191	-0.229	-0.305	-0.127	0.984	0.159
t13	-0.959	0.179	-0.045	-0.056	0.168	-0.034	-0.809	0.266	0.102	0.422	0.159	-0.481	-0.367	0.458	-0.006	0.027	-0.038	-0.122	-0.606	0.153	-0.183	-0.311	-0.026	1.119	0.943	-0.146	-0.071	-0.034	0.64	-0.34
t37	-1.143	0.483	0.015	-0.017	0.057	0.893	-0.559	0.169	0.117	0.19	0.121	-0.23	-0.067	0.254	0.053	0.011	-0.01	0.074	-0.517	-0.044	-0.143	-0.283	0.006	0.059	0.435	-0.034	-0.238	-0.05	0.358	0.04
t18	-0.772	0.354	0.1	0.09	0.056	-0.802	-0.684	-0.495	0.141	0.664	0.328	-0.944	-0.145	0.423	0.112	0.12	0.052	-0.31	-0.186	0.389	-0.116	-0.09	0.292	0.464	0.64	0.141	-0.337	-0.129	0.451	0.192
t11	-0.712	0.364	0.019	0.071	0.233	0.546	-1.282	-0.233	0.161	0.334	0.068	-1.13	-0.126	0.246	0.03	0.031	0.033	-0.208	-0.177	0.049	0.125	-0.341	0.222	0.784	0.365	-0.035	-0.296	-0.142	1.011	-0.01
t36	-0.71	0.183	-0.001	0.105	0.085	0.376	-0.994	-0.676	-0.004	0.316	0.447	-0.556	0.104	0.197	0.066	0.067	0.127	0.373	-0.185	-0.148	-0.273	-0.344	0.207	0.374	0.225	0.064	0.047	-0.078	0.434	0.173
t9	-1.08	0.181	0.058	0.159	0.11	-0.011	-1.238	-0.031	0.093	0.335	0.31	-0.584	-0.369	0.356	0.068	0.066	0.11	0.333	-0.142	0.419	0.019	-0.592	-0.026	0.801	0.753	0.039	-0.464	-0.08	0.186	0.223
t48	-0.891	0.524	-0.012	-0.008	0.157	0.041	-0.621	0.525	0.124	0.387	0.183	-0.927	-0.196	0.329	0.016	0.016	0.07	-0.342	-0.183	0.172	-0.193	-0.385	0.244	0.152	0.906	0.109	-0.507	-0.03	0.118	0.223
t5	-0.93	0.26	0.069	0.125	0.147	0.09	-0.507	0.077	0.289	0.434	0.285	-0.559	-0.358	0.118	0.083	0.02	-0.058	0.36	-0.708	0.07	0.301	-0.647	0.191	-0.254	0.538	0.017	-0.494	-0.209	0.974	0.274
t1	-0.494	0.838	0.034	0.081	0.168	0.054	-0.999	0.194	0.061	0.407	0.426	-0.338	-0.45	0.189	0.155	0.039	-0.06	-0.025	-0.82	0.199	0.31	-0.776	0.008	-0.08	0.449	0.076	-0.569	-0.118	0.926	0.114
t47	-0.434	0.591	-0.04	-0.05	0.075	0.024	-1.166	0.569	0.133	0.379	0.226	-0.763	-0.295	0.292	0.029	0.014	0.103	-0.073	-0.342	0.414	-0.398	-0.43	0.012	0.28	0.51	-0.035	-0.408	-0.179	0.91	0.053
t43	-0.374	-0.021	0.025	-0.038	0.193	0.73	-1.411	0.226	0.3	0.193	0.445	-0.09	-0.287	0.225	0.104	-0.009	0.09	0.055	-0.747	0.073	-0.028	-0.297	0.48	-0.367	0.43	-0.085	-0.472	-0.061	0.513	0.206
t3	-1.288	0.001	-0.127	-0.166	0.119	0.334	-1.16	0.508	0.155	0.145	0.027	0.102	-0.285	0.312	-0.02	-0.075	-0.156	0.212	-0.354	-0.002	-0.033	-0.478	0.087	0.503	0.976	-0.059	-0.049	-0.24	0.775	0.235
t45	-1.113	0.578	0.001	0.161	0.077	0.17	-0.885	-0.44	-0.026	0.258	0.191	-0.444	-0.202	0.235	0.07	0.039	-0.034	-0.138	-0.43	0.147	0.075	-0.271	0.179	0.913	0.648	-0.022	-0.196	-0.202	0.47	0.192
t44	-1.128	0.387	-0.071	-0.062	0.034	0.246	-1.169	-0.678	0.029	0.174	0.372	-0.343	-0.136	0.326	0.003	-0.059	-0.057	0.236	-0.467	0.312	-0.215	-0.138	0.195	1.652	0.501	-0.1	-0.382	-0.182	0.608	0.116
t27	-0.397	0.138	0.032	0.005	0.103	0.417	-1.689	-0.004	0.047	0.326	0.279	-1.051	-0.241	0.31	0.086	0.03	-0.05	0.486	-0.474	0.055	0.081	-0.176	0.221	0.778	0.686	0.08	-0.531	-0.087	0.355	0.185
t26	-1.263	0.208	0.014	0.093	0.156	0.356	-1.009	0.442	0.184	0.207	0.232	-1.13	-0.168	0.335	0.098	0.058	0.06	0.289	-0.42	-0.04	-0.119	-0.072	0.088	0.582	0.58	-0.137	-0.543	-0.051	0.828	0.14
t31	-1.478	0.554	0.045	0.043	0.157	-0.009	-0.495	0.391	0.176	0.478	0.287	-0.645	-0.121	0.409	0.068	0.097	0.06	-0.182	-0.639	0.199	-0.333	-0.132	0.161	0.146	0.331	0.068	-0.146	-0.01	0.531	-0.01
t10	-1.22	0.121	0.034	-0.047	0.146	1.145	-0.764	0.294	-0.016	0.229	0.093	-0.48	-0.315	0.291	0.062	-0.016	-0.129	-0.304	-0.675	0.37	-0.245	0.064	0.324	0.283	0.729	0.232	-0.533	0.006	0.201	0.12
t33	-0.738	0.212	-0.059	-0.026	0.034	0.694	-1.247	-0.01	0.018	0.298	0.148	-0.691	-0.009	0.44	0.036	-0.049	0.094	0.362	-0.392	0.217	-0.254	0.191	0.013	0.422	0.766	-0.059	-0.497	-0.253	0.366	-0.026
