V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t104	0	0.002	0.01	0.016	0.026	0.01	0.023	0.005	0.006	0.002	0.01	0.006	0.015	0.003	0.008	0.009	0.012	0.008	0.002	0.013	0.003	0.006	0.008	0.058	0.42	0.219	0.008	0.005	0.06	0.026
t188	0.006	0.001	0.019	0.02	0.043	0.094	0.05	0.003	0.021	0.006	0.02	0.013	0.088	0.004	0.018	0.004	0.013	0.002	0.008	0.045	0.064	0.005	0.015	0.008	0.165	0.114	0.004	0.095	0.047	0.003
t141	0.007	0.001	0.017	0.022	0.043	0.113	0.035	0.003	0.021	0.01	0.022	0.015	0.127	0.005	0.017	0.004	0.012	0.002	0.008	0.041	0.054	0.008	0.015	0.003	0.137	0.126	0.004	0.075	0.052	0.003
t175	0.005	0	0.01	0.016	0.022	0.045	0.12	0.001	0.014	0.002	0.008	0.004	0.092	0.001	0.049	0.002	0	0.003	0.006	0.035	0.005	0.003	0.01	0.043	0.431	0.015	0.004	0.024	0.027	0.003
t1	0	0.019	0.004	0.01	0.01	0.005	0.008	0.006	0.001	0	0.004	0.001	0.006	0.004	0.003	0.012	0.007	0.012	0.001	0.006	0.002	0.005	0.003	0.099	0.317	0.33	0.008	0.001	0.066	0.049
t36	0.017	0	0.016	0.018	0.033	0.115	0.05	0.001	0.021	0.009	0.015	0.011	0.189	0.002	0.037	0.002	0.003	0.001	0.01	0.051	0.034	0.008	0.014	0.004	0.172	0.059	0.004	0.068	0.034	0.001
t60	0.002	0.002	0.018	0.027	0.048	0.052	0.053	0.006	0.015	0.004	0.022	0.013	0.067	0.005	0.02	0.009	0.011	0.006	0.007	0.035	0.014	0.01	0.016	0.027	0.246	0.153	0.006	0.022	0.071	0.012
t146	0.008	0.001	0.012	0.019	0.039	0.065	0.074	0.001	0.018	0.008	0.013	0.012	0.087	0.002	0.022	0.003	0.004	0.003	0.009	0.04	0.017	0.004	0.013	0.009	0.285	0.093	0.001	0.089	0.044	0.003
t182	0.001	0.002	0.008	0.014	0.029	0.009	0.027	0.005	0.006	0.002	0.01	0.006	0.014	0.004	0.005	0.01	0.029	0.006	0.003	0.011	0.006	0.01	0.007	0.065	0.267	0.34	0.009	0.007	0.064	0.023
t131	0.011	0	0.016	0.015	0.045	0.078	0.127	0.001	0.026	0.004	0.015	0.009	0.069	0.002	0.019	0.002	0.008	0.002	0.012	0.039	0.041	0.003	0.013	0.011	0.139	0.045	0.007	0.211	0.03	0.001
t12	0.002	0.002	0.009	0.017	0.025	0.022	0.022	0.004	0.007	0.005	0.01	0.006	0.056	0.005	0.017	0.005	0.006	0.004	0.003	0.017	0.008	0.037	0.008	0.018	0.373	0.239	0.005	0.004	0.048	0.014
t100	0.003	0.01	0.009	0.02	0.036	0.041	0.03	0.004	0.009	0.005	0.017	0.019	0.065	0.006	0.008	0.006	0.019	0.004	0.01	0.029	0.028	0.005	0.011	0.007	0.134	0.34	0	0.034	0.079	0.011
t102	0.021	0.001	0.014	0.019	0.049	0.084	0.042	0.003	0.021	0.012	0.024	0.03	0.094	0.006	0.01	0.003	0.024	0.001	0.014	0.04	0.069	0.006	0.015	0.003	0.073	0.118	0	0.155	0.046	0.003
t85	0.009	0	0.017	0.024	0.048	0.077	0.047	0.005	0.019	0.009	0.023	0.012	0.134	0.006	0.019	0.004	0.015	0.003	0.011	0.036	0.027	0.025	0.014	0.007	0.161	0.13	0.017	0.031	0.066	0.005
t8	0.005	0.002	0.014	0.024	0.049	0.049	0.044	0.007	0.013	0.006	0.022	0.014	0.066	0.01	0.009	0.008	0.028	0.005	0.006	0.024	0.022	0.024	0.013	0.029	0.2	0.189	0.013	0.016	0.075	0.014
t179	0	0.009	0.004	0.011	0.013	0.01	0.005	0.006	0.002	0.001	0.006	0.004	0.014	0.008	0.004	0.006	0.012	0.006	0.001	0.007	0.003	0.015	0.004	0.031	0.331	0.393	0.009	0.001	0.049	0.036
t21	0.016	0	0.013	0.012	0.034	0.08	0.122	0.001	0.029	0.006	0.013	0.008	0.1	0.001	0.017	0.001	0.003	0.001	0.011	0.037	0.037	0.002	0.011	0.004	0.071	0.012	0.003	0.337	0.019	0.001
t161	0	0.02	0.005	0.013	0.018	0.009	0.007	0.009	0.002	0.001	0.008	0.006	0.009	0.011	0.003	0.011	0.02	0.007	0.001	0.006	0.002	0.016	0.005	0.051	0.204	0.439	0.005	0.001	0.059	0.054
t189	0.003	0.003	0.01	0.016	0.031	0.031	0.02	0.003	0.01	0.004	0.011	0.008	0.027	0.005	0.006	0.005	0.025	0.003	0.005	0.024	0.018	0.009	0.009	0.005	0.192	0.415	0.003	0.035	0.057	0.004
t112	0.006	0.001	0.015	0.02	0.036	0.068	0.066	0.001	0.02	0.011	0.014	0.009	0.109	0.002	0.023	0.002	0.004	0.003	0.009	0.047	0.019	0.003	0.014	0.006	0.285	0.058	0.002	0.099	0.046	0.003
t28	0	0.003	0.007	0.016	0.017	0.012	0.023	0.003	0.005	0.002	0.007	0.002	0.033	0.002	0.013	0.006	0.002	0.008	0.002	0.014	0.002	0.013	0.007	0.033	0.443	0.226	0.016	0.003	0.065	0.016
t9	0.001	0	0.016	0.018	0.035	0.037	0.082	0.002	0.018	0.003	0.011	0.005	0.049	0.001	0.028	0.005	0.003	0.005	0.007	0.035	0.009	0.002	0.012	0.02	0.432	0.056	0.005	0.059	0.04	0.004
t137	0.002	0	0.015	0.02	0.041	0.023	0.073	0.002	0.017	0.004	0.013	0.007	0.045	0.001	0.018	0.006	0.006	0.005	0.009	0.032	0.009	0.005	0.013	0.022	0.343	0.138	0.005	0.062	0.058	0.006
t27	0.003	0.002	0.013	0.021	0.041	0.035	0.028	0.008	0.011	0.003	0.019	0.01	0.033	0.01	0.007	0.011	0.037	0.006	0.004	0.019	0.017	0.02	0.011	0.04	0.196	0.268	0.029	0.01	0.073	0.015
t191	0.006	0.001	0.019	0.027	0.05	0.054	0.057	0.005	0.02	0.009	0.024	0.01	0.096	0.005	0.015	0.006	0.015	0.004	0.008	0.036	0.021	0.022	0.016	0.017	0.195	0.119	0.028	0.033	0.074	0.006
t105	0.003	0.003	0.014	0.021	0.033	0.032	0.035	0.003	0.014	0.003	0.013	0.008	0.033	0.003	0.012	0.006	0.007	0.005	0.003	0.029	0.009	0.007	0.013	0.036	0.381	0.178	0.012	0.025	0.053	0.008
t98	0.007	0.001	0.017	0.022	0.044	0.064	0.055	0.002	0.025	0.006	0.016	0.017	0.058	0.002	0.021	0.004	0.005	0.003	0.006	0.044	0.013	0.004	0.016	0.012	0.317	0.085	0.003	0.089	0.039	0.003
t29	0.001	0.004	0.006	0.012	0.018	0.012	0.007	0.007	0.003	0.004	0.009	0.005	0.026	0.011	0.005	0.006	0.025	0.004	0.002	0.01	0.008	0.041	0.005	0.011	0.207	0.472	0.005	0.002	0.055	0.018
t99	0.001	0.01	0.002	0.006	0.01	0.005	0.002	0.005	0.001	0.001	0.004	0.004	0.005	0.01	0.001	0.005	0.044	0.002	0.001	0.003	0.004	0.019	0.002	0.007	0.081	0.716	0.002	0.001	0.033	0.015
t162	0.002	0.003	0.012	0.021	0.029	0.047	0.039	0.003	0.012	0.005	0.012	0.006	0.06	0.003	0.013	0.005	0.006	0.006	0.004	0.032	0.011	0.004	0.011	0.013	0.426	0.108	0.004	0.026	0.067	0.008
t164	0.003	0.001	0.012	0.02	0.023	0.052	0.059	0.001	0.014	0.006	0.01	0.005	0.119	0.001	0.03	0.002	0.001	0.004	0.007	0.046	0.008	0.002	0.012	0.01	0.398	0.047	0.003	0.05	0.053	0.003
t95	0	0.017	0.002	0.007	0.009	0.003	0.002	0.008	0.001	0	0.004	0.002	0.003	0.01	0.001	0.011	0.026	0.007	0	0.003	0.001	0.012	0.002	0.033	0.163	0.566	0.008	0	0.044	0.054
t128	0.003	0.001	0.012	0.017	0.022	0.057	0.042	0.001	0.012	0.003	0.009	0.004	0.099	0.001	0.04	0.002	0.001	0.004	0.005	0.034	0.011	0.005	0.01	0.011	0.454	0.063	0.011	0.021	0.043	0.004
t155	0.005	0.001	0.014	0.023	0.039	0.055	0.039	0.003	0.016	0.009	0.019	0.015	0.088	0.003	0.014	0.004	0.013	0.004	0.011	0.044	0.027	0.004	0.014	0.006	0.214	0.157	0.002	0.077	0.077	0.005
t66	0.005	0.001	0.017	0.022	0.044	0.057	0.03	0.004	0.017	0.009	0.022	0.018	0.066	0.005	0.011	0.005	0.024	0.003	0.009	0.038	0.037	0.006	0.014	0.006	0.182	0.202	0.003	0.07	0.068	0.005
t136	0.008	0.001	0.016	0.019	0.044	0.107	0.044	0.003	0.02	0.01	0.021	0.016	0.101	0.004	0.015	0.003	0.017	0.002	0.012	0.045	0.066	0.004	0.014	0.003	0.107	0.115	0.001	0.136	0.046	0.002
t118	0.002	0.004	0.01	0.017	0.03	0.024	0.022	0.003	0.01	0.003	0.011	0.007	0.027	0.003	0.007	0.007	0.016	0.004	0.005	0.022	0.013	0.006	0.009	0.01	0.233	0.394	0.003	0.026	0.063	0.007
t69	0.005	0	0.015	0.019	0.029	0.078	0.124	0.001	0.02	0.002	0.012	0.007	0.101	0.001	0.057	0.002	0.001	0.003	0.006	0.048	0.01	0.002	0.014	0.034	0.289	0.019	0.007	0.063	0.029	0.002
t123	0.005	0.001	0.019	0.015	0.06	0.092	0.059	0.004	0.025	0.004	0.026	0.023	0.026	0.008	0.006	0.006	0.092	0.001	0.006	0.031	0.098	0.003	0.014	0.013	0.068	0.083	0.003	0.179	0.029	0.002
t59	0.006	0.001	0.021	0.019	0.063	0.07	0.094	0.004	0.025	0.005	0.022	0.017	0.036	0.006	0.011	0.007	0.04	0.003	0.008	0.036	0.046	0.006	0.016	0.036	0.192	0.077	0.006	0.087	0.037	0.004
t75	0.001	0.008	0.01	0.022	0.026	0.033	0.028	0.004	0.008	0.002	0.013	0.007	0.045	0.003	0.015	0.007	0.004	0.007	0.004	0.024	0.008	0.006	0.011	0.021	0.274	0.296	0.004	0.013	0.082	0.016
t44	0.002	0.005	0.01	0.024	0.03	0.046	0.032	0.005	0.008	0.004	0.017	0.011	0.097	0.004	0.017	0.005	0.006	0.006	0.007	0.029	0.015	0.008	0.012	0.013	0.204	0.253	0.002	0.016	0.095	0.015
t173	0	0.028	0.005	0.013	0.02	0.021	0.006	0.008	0.003	0.001	0.011	0.009	0.013	0.012	0.002	0.009	0.043	0.005	0.002	0.009	0.012	0.006	0.006	0.01	0.102	0.549	0.001	0.003	0.066	0.025
t163	0.007	0.002	0.013	0.023	0.039	0.078	0.053	0.003	0.014	0.003	0.018	0.01	0.104	0.005	0.019	0.005	0.008	0.004	0.009	0.034	0.03	0.01	0.013	0.012	0.204	0.161	0.006	0.034	0.07	0.007
t190	0.003	0.004	0.013	0.02	0.034	0.06	0.026	0.004	0.013	0.007	0.017	0.011	0.064	0.005	0.011	0.005	0.019	0.003	0.006	0.034	0.037	0.006	0.012	0.007	0.179	0.277	0.003	0.047	0.068	0.006
t2	0.001	0.011	0.011	0.018	0.033	0.046	0.013	0.007	0.008	0.006	0.017	0.011	0.036	0.011	0.005	0.008	0.049	0.004	0.004	0.022	0.033	0.008	0.01	0.004	0.128	0.393	0.001	0.022	0.07	0.01
t67	0.001	0.01	0.01	0.02	0.028	0.023	0.019	0.007	0.006	0.002	0.013	0.008	0.03	0.007	0.009	0.009	0.011	0.007	0.003	0.016	0.006	0.014	0.009	0.025	0.242	0.364	0.004	0.005	0.07	0.023
t39	0.002	0.002	0.012	0.02	0.047	0.031	0.025	0.007	0.01	0.007	0.019	0.02	0.035	0.009	0.009	0.008	0.035	0.005	0.005	0.018	0.011	0.016	0.011	0.009	0.211	0.324	0.002	0.014	0.06	0.016
t133	0.005	0.004	0.01	0.02	0.04	0.045	0.032	0.006	0.01	0.003	0.017	0.01	0.042	0.011	0.006	0.009	0.04	0.004	0.006	0.019	0.031	0.018	0.01	0.018	0.148	0.324	0.008	0.017	0.076	0.012
t86	0.011	0.001	0.014	0.019	0.033	0.08	0.034	0.002	0.016	0.012	0.015	0.014	0.147	0.004	0.034	0.002	0.004	0.002	0.006	0.035	0.02	0.019	0.012	0.005	0.273	0.118	0.006	0.025	0.036	0.003
t24	0.001	0.007	0.009	0.017	0.035	0.023	0.013	0.008	0.007	0.004	0.015	0.015	0.018	0.011	0.005	0.009	0.034	0.005	0.002	0.012	0.007	0.014	0.009	0.01	0.206	0.416	0.002	0.006	0.056	0.023
t181	0.001	0.006	0.007	0.013	0.026	0.012	0.009	0.007	0.004	0.002	0.01	0.01	0.01	0.01	0.003	0.01	0.038	0.005	0.002	0.008	0.005	0.015	0.006	0.013	0.207	0.482	0.003	0.003	0.049	0.025
t110	0	0.021	0.004	0.011	0.01	0.007	0.009	0.004	0.002	0	0.004	0.002	0.012	0.002	0.006	0.008	0.002	0.012	0.001	0.007	0.002	0.004	0.004	0.063	0.351	0.336	0.004	0.001	0.068	0.043
t11	0.002	0.003	0.008	0.017	0.03	0.027	0.021	0.006	0.007	0.002	0.012	0.007	0.034	0.008	0.008	0.007	0.017	0.005	0.004	0.014	0.01	0.025	0.008	0.019	0.242	0.354	0.012	0.005	0.066	0.016
t187	0.007	0.002	0.011	0.018	0.031	0.046	0.019	0.004	0.01	0.009	0.014	0.012	0.076	0.008	0.017	0.003	0.009	0.003	0.004	0.022	0.014	0.036	0.01	0.007	0.308	0.233	0.006	0.008	0.044	0.008
t40	0.012	0	0.013	0.017	0.026	0.056	0.042	0.001	0.016	0.011	0.01	0.006	0.153	0.002	0.041	0.002	0.002	0.002	0.005	0.036	0.015	0.016	0.011	0.008	0.378	0.056	0.009	0.022	0.03	0.002
t62	0.002	0.001	0.007	0.013	0.016	0.018	0.014	0.002	0.005	0.004	0.006	0.003	0.057	0.003	0.022	0.003	0.003	0.004	0.004	0.018	0.004	0.021	0.006	0.01	0.517	0.18	0.005	0.002	0.043	0.007
t91	0.006	0	0.011	0.016	0.024	0.039	0.027	0.002	0.01	0.006	0.009	0.006	0.09	0.002	0.035	0.002	0.003	0.003	0.007	0.03	0.01	0.017	0.009	0.007	0.459	0.112	0.005	0.011	0.037	0.003
t149	0.007	0	0.016	0.015	0.031	0.047	0.087	0.001	0.029	0.006	0.012	0.007	0.088	0	0.022	0.002	0.002	0.001	0.01	0.051	0.019	0.002	0.012	0.007	0.168	0.028	0.006	0.292	0.029	0.001
t97	0.007	0.001	0.012	0.02	0.033	0.043	0.039	0.003	0.014	0.006	0.014	0.008	0.117	0.003	0.02	0.004	0.006	0.004	0.009	0.035	0.026	0.009	0.012	0.013	0.328	0.122	0.003	0.025	0.059	0.007
t147	0.002	0.005	0.013	0.022	0.035	0.054	0.025	0.005	0.011	0.004	0.018	0.012	0.051	0.005	0.01	0.006	0.016	0.005	0.005	0.028	0.022	0.007	0.012	0.009	0.155	0.339	0.005	0.03	0.082	0.009
t135	0.001	0.008	0.012	0.023	0.033	0.042	0.027	0.006	0.009	0.003	0.017	0.009	0.047	0.005	0.011	0.008	0.011	0.006	0.005	0.025	0.017	0.008	0.012	0.013	0.171	0.352	0.004	0.02	0.083	0.013
t72	0.002	0	0.013	0.018	0.032	0.023	0.071	0.001	0.015	0.005	0.011	0.007	0.056	0.001	0.02	0.003	0.004	0.004	0.007	0.035	0.007	0.004	0.012	0.026	0.398	0.103	0.006	0.057	0.054	0.004
t38	0.001	0.001	0.01	0.018	0.028	0.016	0.039	0.002	0.009	0.003	0.01	0.006	0.033	0.002	0.012	0.005	0.007	0.006	0.004	0.023	0.006	0.006	0.01	0.041	0.411	0.19	0.007	0.018	0.064	0.01
t32	0.005	0.005	0.01	0.014	0.036	0.042	0.012	0.005	0.01	0.004	0.016	0.016	0.02	0.01	0.003	0.005	0.065	0.002	0.004	0.018	0.024	0.013	0.009	0.003	0.064	0.503	0.002	0.032	0.044	0.003
t126	0	0.02	0.006	0.014	0.017	0.01	0.011	0.007	0.003	0.001	0.008	0.005	0.015	0.005	0.006	0.009	0.007	0.008	0.001	0.009	0.002	0.012	0.006	0.034	0.24	0.437	0.003	0.001	0.062	0.04
t35	0.008	0.001	0.016	0.021	0.039	0.067	0.085	0.001	0.024	0.004	0.015	0.01	0.075	0.002	0.024	0.003	0.003	0.003	0.005	0.041	0.017	0.004	0.015	0.026	0.317	0.05	0.007	0.075	0.038	0.004
t174	0.011	0	0.015	0.018	0.034	0.076	0.116	0.001	0.026	0.004	0.013	0.008	0.11	0.001	0.037	0.002	0.001	0.002	0.009	0.049	0.017	0.002	0.014	0.015	0.23	0.025	0.005	0.13	0.028	0.001
t54	0.001	0.015	0.006	0.014	0.017	0.019	0.007	0.007	0.003	0.003	0.009	0.006	0.03	0.009	0.005	0.007	0.013	0.005	0.001	0.011	0.007	0.016	0.006	0.014	0.239	0.439	0.004	0.002	0.06	0.025
t159	0.002	0.001	0.013	0.021	0.038	0.037	0.04	0.004	0.012	0.003	0.014	0.008	0.054	0.004	0.019	0.006	0.008	0.006	0.008	0.026	0.009	0.016	0.011	0.017	0.317	0.21	0.01	0.014	0.064	0.009
t47	0.005	0.001	0.015	0.022	0.047	0.059	0.053	0.004	0.016	0.005	0.019	0.014	0.075	0.004	0.021	0.005	0.01	0.004	0.01	0.033	0.014	0.012	0.014	0.013	0.267	0.157	0.006	0.03	0.06	0.006
t14	0.002	0.005	0.01	0.014	0.032	0.028	0.013	0.004	0.009	0.003	0.012	0.01	0.017	0.006	0.004	0.006	0.037	0.003	0.004	0.018	0.017	0.008	0.009	0.004	0.114	0.523	0.003	0.03	0.05	0.005
t130	0.001	0.013	0.006	0.011	0.025	0.017	0.008	0.005	0.006	0.002	0.009	0.008	0.007	0.009	0.001	0.009	0.07	0.003	0.002	0.01	0.012	0.006	0.006	0.007	0.107	0.574	0.001	0.014	0.044	0.008
t58	0	0.009	0.002	0.006	0.006	0.003	0.004	0.003	0.001	0	0.002	0.001	0.007	0.003	0.003	0.003	0.003	0.005	0	0.003	0.001	0.02	0.002	0.037	0.295	0.491	0.016	0	0.043	0.027
t63	0.002	0.009	0.006	0.015	0.024	0.015	0.013	0.006	0.005	0.004	0.01	0.007	0.023	0.009	0.004	0.007	0.023	0.005	0.002	0.011	0.007	0.023	0.007	0.013	0.177	0.48	0.003	0.004	0.067	0.019
t107	0.005	0.003	0.009	0.021	0.035	0.028	0.032	0.004	0.009	0.008	0.014	0.011	0.06	0.006	0.01	0.005	0.012	0.004	0.005	0.021	0.008	0.022	0.011	0.014	0.237	0.306	0.003	0.014	0.073	0.012
t26	0.022	0	0.013	0.013	0.032	0.091	0.115	0.001	0.026	0.004	0.011	0.006	0.103	0.001	0.02	0.001	0.003	0.001	0.011	0.042	0.044	0.002	0.011	0.007	0.129	0.021	0.008	0.237	0.025	0.001
t195	0.019	0	0.014	0.015	0.034	0.091	0.129	0.001	0.028	0.004	0.012	0.006	0.108	0.001	0.026	0.001	0.002	0.001	0.01	0.043	0.029	0.003	0.012	0.009	0.148	0.02	0.011	0.198	0.025	0.001
t134	0.001	0	0.008	0.013	0.013	0.027	0.028	0.001	0.006	0.002	0.005	0.002	0.08	0.001	0.04	0.001	0	0.004	0.003	0.023	0.003	0.005	0.006	0.015	0.595	0.05	0.02	0.007	0.037	0.004
t92	0.002	0	0.008	0.012	0.012	0.039	0.04	0.001	0.008	0.003	0.005	0.002	0.123	0	0.069	0.001	0	0.003	0.004	0.029	0.003	0.003	0.007	0.009	0.544	0.022	0.012	0.012	0.026	0.002
t87	0.005	0	0.012	0.017	0.025	0.05	0.044	0.001	0.012	0.003	0.009	0.004	0.08	0.002	0.036	0.002	0.002	0.004	0.006	0.033	0.01	0.007	0.01	0.011	0.452	0.084	0.011	0.022	0.043	0.003
t84	0.008	0.003	0.012	0.021	0.032	0.057	0.04	0.002	0.014	0.003	0.014	0.009	0.082	0.004	0.018	0.005	0.005	0.004	0.005	0.034	0.027	0.007	0.012	0.028	0.317	0.146	0.005	0.022	0.057	0.008
t117	0.012	0.002	0.01	0.021	0.029	0.047	0.045	0.002	0.012	0.003	0.013	0.009	0.097	0.003	0.02	0.004	0.003	0.004	0.006	0.032	0.018	0.009	0.012	0.035	0.331	0.127	0.006	0.018	0.059	0.008
t82	0	0.03	0.005	0.013	0.016	0.011	0.008	0.007	0.002	0.001	0.007	0.005	0.011	0.007	0.005	0.009	0.008	0.007	0.001	0.007	0.002	0.012	0.005	0.032	0.202	0.489	0.003	0.001	0.054	0.038
t7	0.005	0	0.017	0.021	0.046	0.033	0.075	0.002	0.023	0.005	0.017	0.011	0.051	0.002	0.014	0.005	0.011	0.004	0.008	0.039	0.017	0.004	0.014	0.027	0.273	0.1	0.009	0.107	0.056	0.004
t124	0.008	0	0.017	0.018	0.046	0.046	0.105	0.001	0.029	0.006	0.016	0.011	0.074	0.001	0.019	0.003	0.006	0.002	0.013	0.044	0.022	0.003	0.014	0.012	0.174	0.056	0.004	0.209	0.038	0.002
t168	0.002	0.003	0.008	0.017	0.022	0.022	0.024	0.004	0.006	0.003	0.009	0.004	0.07	0.004	0.012	0.006	0.006	0.005	0.004	0.02	0.014	0.013	0.008	0.032	0.383	0.203	0.005	0.005	0.068	0.018
t116	0.003	0.002	0.009	0.018	0.025	0.025	0.025	0.003	0.008	0.005	0.011	0.007	0.077	0.004	0.012	0.005	0.008	0.005	0.005	0.023	0.016	0.011	0.009	0.023	0.345	0.222	0.004	0.01	0.069	0.014
t183	0	0.002	0.008	0.014	0.026	0.009	0.026	0.005	0.005	0.002	0.009	0.004	0.013	0.005	0.005	0.011	0.023	0.006	0.002	0.011	0.007	0.008	0.007	0.086	0.365	0.245	0.008	0.005	0.055	0.027
