feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t114	-0.177	1.69	-0.649	-0.099	-0.704	0.16	0.325	-0.683	-0.161	1.69	1.563	-0.881	0.879	0.651	-0.138	0.124	-1.263	-0.511	0.032	-2.478	0.986	1.332	-0.136	1.294	-0.406	-1.225	-1.281	1.554	-1.267	-0.229
t107	-1.567	1.093	-0.577	1.024	-0.15	1.13	0.459	-1.063	0.947	0.246	0.895	-1.392	1.342	0.875	-0.923	-0.95	-1.635	-0.163	0.874	-1.636	1.578	1.042	-0.539	1.213	-1.035	-0.684	-0.321	1.099	-1.639	0.441
t124	0.224	1.805	-0.677	-1.011	-1.583	0.481	-0.462	-1.024	-0.738	1.782	2.012	-0.404	0.848	0.527	0.273	0.28	0.361	-0.742	0.311	-1.018	0.002	0.846	-0.03	0.55	-0.294	-0.764	-2.332	1.624	-0.624	-0.238
t116	-1.109	1.426	-0.6	0.181	-0.575	0.608	0.252	-0.745	0.144	1.096	1.312	-0.918	1.059	0.741	-0.404	-0.02	-1.165	-0.387	0.397	-1.996	1.09	1.141	-0.276	1.127	-0.646	-0.897	-1.061	1.384	-1.221	0.053
t126	-0.221	0.648	-0.596	0.878	-0.051	-0.222	0.552	-0.187	0.77	0.134	0.53	-0.946	1.025	0.856	-1.28	0.556	-1.937	-0.286	0.684	-2.286	1.716	1.365	-0.429	0.947	-0.856	-0.825	-0.037	0.942	-1.561	0.107
t55	-0.197	1.365	-0.636	-0.137	-0.817	0.235	0.056	-0.62	-0.057	1.144	1.364	-0.691	0.931	0.675	-0.384	0.413	-0.845	-0.513	0.396	-1.796	0.838	1.119	-0.207	0.86	-0.545	-0.879	-1.274	1.361	-1.076	-0.09
t158	-0.457	1.598	-0.643	-0.287	-0.957	0.587	-0.035	-0.87	-0.163	1.376	1.594	-0.744	0.973	0.643	-0.149	0.098	-0.64	-0.529	0.367	-1.626	0.667	1.022	-0.188	0.922	-0.525	-0.89	-1.544	1.471	-1.015	-0.067
t113	-0.722	1.395	-0.612	0.351	-0.489	0.431	0.396	-0.786	0.248	1.085	1.268	-1.04	1.05	0.752	-0.473	-0.235	-1.364	-0.379	0.367	-2.152	1.229	1.238	-0.284	1.216	-0.634	-0.973	-0.886	1.359	-1.394	0.025
t156	-0.318	1.588	-0.642	-0.109	-0.895	0.536	0.089	-0.972	-0.072	1.348	1.57	-0.88	0.999	0.667	-0.18	-0.244	-0.741	-0.505	0.36	-1.689	0.783	1.08	-0.203	1.012	-0.523	-0.907	-1.412	1.466	-1.165	-0.051
t199	-0.32	1.609	-0.638	-0.119	-0.748	0.241	0.235	-0.675	-0.151	1.525	1.512	-0.822	0.908	0.663	-0.188	0.186	-1.101	-0.505	0.138	-2.256	0.929	1.253	-0.155	1.169	-0.447	-1.099	-1.306	1.511	-1.192	-0.171
t75	-0.124	1.907	-0.675	-0.509	-1.229	0.778	-0.132	-1.254	-0.355	1.773	1.951	-0.832	0.971	0.579	0.189	-0.452	-0.29	-0.606	0.279	-1.396	0.403	0.956	-0.129	0.979	-0.416	-0.95	-1.923	1.627	-1.005	-0.125
t57	-0.615	1.538	-0.621	0.076	-0.616	0.312	0.327	-0.683	-0.01	1.385	1.412	-0.905	0.962	0.704	-0.287	0.053	-1.249	-0.446	0.19	-2.304	1.076	1.269	-0.201	1.228	-0.512	-1.067	-1.13	1.468	-1.269	-0.099
t104	-0.746	1.54	-0.619	-0.003	-0.85	0.669	0.115	-1.026	-0.012	1.244	1.532	-0.912	1.06	0.704	-0.21	-0.391	-0.696	-0.462	0.431	-1.597	0.832	1.047	-0.235	1.01	-0.57	-0.814	-1.361	1.446	-1.158	0.03
t106	0.19	0.812	-0.616	0.061	-0.617	-0.331	0.076	-0.081	0.151	0.472	0.847	-0.47	0.872	0.739	-0.913	1.257	-1.052	-0.486	0.6	-1.832	1.061	1.185	-0.262	0.543	-0.645	-0.705	-0.812	1.08	-1.063	-0.071
t4	-0.125	1.741	-0.658	-0.448	-1.157	0.52	-0.078	-1.05	-0.351	1.635	1.804	-0.743	0.938	0.609	0.059	-0.171	-0.346	-0.599	0.282	-1.511	0.494	1.021	-0.125	0.912	-0.407	-0.906	-1.789	1.568	-0.988	-0.144
t155	-0.439	1.126	-0.621	0.348	-0.494	0.374	0.225	-0.626	0.397	0.659	1.052	-0.906	1.05	0.754	-0.742	0.174	-1.285	-0.383	0.612	-1.81	1.19	1.129	-0.346	0.928	-0.755	-0.817	-0.768	1.182	-1.31	0.088
t125	0.296	0.757	-0.626	0.149	-0.491	-0.322	0.102	0.022	0.297	0.345	0.728	-0.505	0.872	0.738	-1.05	1.425	-1.33	-0.457	0.633	-1.952	1.17	1.201	-0.3	0.578	-0.717	-0.769	-0.643	1.019	-1.132	-0.054
t166	-0.379	0.601	-0.61	0.761	-0.252	0.44	0.162	-0.47	0.936	-0.272	0.538	-0.929	1.163	0.833	-1.347	0.384	-1.482	-0.275	1.095	-1.362	1.428	0.998	-0.533	0.629	-1.068	-0.536	-0.223	0.827	-1.401	0.328
t73	0.3	0.39	-0.608	0.65	-0.09	-0.66	0.381	0.289	0.682	-0.094	0.317	-0.61	0.89	0.826	-1.494	1.574	-1.912	-0.354	0.729	-2.298	1.63	1.368	-0.401	0.639	-0.847	-0.782	-0.015	0.816	-1.369	0.005
t52	-0.028	0.959	-0.616	0.316	-0.32	-0.35	0.387	-0.039	0.278	0.71	0.835	-0.698	0.87	0.756	-0.9	1.077	-1.697	-0.415	0.368	-2.517	1.385	1.389	-0.271	0.961	-0.636	-1	-0.549	1.156	-1.311	-0.115
t91	-0.505	1.166	-0.611	0.097	-0.68	0.258	0.118	-0.575	0.13	0.823	1.169	-0.726	0.996	0.736	-0.586	0.373	-0.926	-0.446	0.542	-1.715	0.995	1.107	-0.273	0.809	-0.645	-0.751	-1.036	1.252	-1.124	0.019
t30	-0.413	0.877	-0.617	0.34	-0.539	0.445	0.03	-0.552	0.524	0.226	0.875	-0.777	1.087	0.768	-0.964	0.445	-1.07	-0.377	0.894	-1.339	1.11	0.973	-0.411	0.619	-0.884	-0.589	-0.716	1.02	-1.189	0.195
t118	-1.013	1.051	-0.603	0.255	-0.657	0.973	-0.104	-0.804	0.48	0.271	1.026	-0.838	1.189	0.765	-0.785	0.088	-0.804	-0.351	0.955	-1.025	0.955	0.808	-0.427	0.643	-0.928	-0.487	-0.945	1.1	-1.105	0.311
t163	-0.578	1.393	-0.629	0.197	-0.701	0.693	0.143	-0.978	0.245	0.954	1.347	-0.992	1.094	0.722	-0.442	-0.361	-0.95	-0.415	0.564	-1.571	0.982	1.039	-0.311	0.994	-0.693	-0.809	-1.095	1.323	-1.272	0.099
t198	-0.515	2.003	-0.657	-0.563	-1.2	0.808	-0.079	-1.186	-0.468	1.938	2.001	-0.804	0.961	0.584	0.295	-0.361	-0.349	-0.595	0.152	-1.625	0.42	1	-0.093	1.086	-0.366	-1.004	-1.987	1.707	-0.962	-0.151
t28	-0.323	1.678	-0.651	-0.412	-1.099	0.569	-0.091	-0.987	-0.289	1.535	1.736	-0.717	0.954	0.62	-0.015	-0.038	-0.402	-0.575	0.337	-1.496	0.531	1	-0.152	0.882	-0.459	-0.877	-1.726	1.526	-0.96	-0.107
t49	-0.297	1.631	-0.643	-0.077	-0.638	0.211	0.302	-0.57	-0.099	1.553	1.461	-0.851	0.889	0.659	-0.229	0.333	-1.373	-0.486	0.073	-2.506	1.028	1.311	-0.159	1.272	-0.46	-1.209	-1.203	1.512	-1.251	-0.196
t179	0.307	0.987	-0.635	0.022	-0.632	-0.228	0.103	-0.196	0.127	0.685	0.975	-0.563	0.866	0.708	-0.789	1.068	-1.148	-0.497	0.505	-1.947	1.042	1.205	-0.245	0.684	-0.615	-0.835	-0.885	1.157	-1.126	-0.107
t60	-0.867	1.155	-0.598	0.577	-0.248	0.392	0.447	-0.523	0.501	0.683	0.952	-1.035	1.076	0.797	-0.79	0.122	-1.721	-0.302	0.488	-2.272	1.458	1.256	-0.363	1.188	-0.774	-0.938	-0.528	1.21	-1.458	0.107
t69	0.147	2.009	-0.684	-1.123	-1.701	0.605	-0.467	-1.234	-0.874	2.083	2.237	-0.456	0.851	0.501	0.503	-0.039	0.521	-0.773	0.216	-0.992	-0.115	0.835	0.01	0.64	-0.219	-0.818	-2.551	1.74	-0.606	-0.273
t27	-0.354	1.148	-0.628	-0.048	-0.868	0.595	-0.159	-0.742	0.177	0.598	1.199	-0.683	1.055	0.706	-0.603	0.313	-0.576	-0.469	0.781	-1.112	0.757	0.878	-0.314	0.571	-0.743	-0.575	-1.21	1.19	-1.009	0.121
t61	-0.91	0.958	-0.595	0.595	-0.361	0.667	0.211	-0.655	0.659	0.232	0.847	-0.989	1.17	0.813	-0.955	0.038	-1.351	-0.289	0.839	-1.571	1.318	1.026	-0.448	0.874	-0.928	-0.645	-0.543	1.062	-1.357	0.275
t108	0.264	1.001	-0.638	0.003	-0.624	-0.239	0.106	-0.187	0.117	0.746	1	-0.551	0.855	0.702	-0.774	1.111	-1.167	-0.502	0.486	-1.984	1.039	1.215	-0.243	0.698	-0.611	-0.866	-0.9	1.164	-1.109	-0.123
t66	-0.38	0.917	-0.617	0.287	-0.637	0.501	-0.02	-0.657	0.464	0.258	0.946	-0.781	1.1	0.763	-0.89	0.28	-0.881	-0.395	0.908	-1.185	1.022	0.932	-0.398	0.583	-0.859	-0.537	-0.824	1.048	-1.164	0.203
t59	-0.347	1.149	-0.623	0.074	-0.676	0.337	0.05	-0.547	0.196	0.719	1.122	-0.722	1	0.72	-0.649	0.485	-0.985	-0.445	0.603	-1.643	0.974	1.059	-0.294	0.767	-0.697	-0.753	-1.013	1.214	-1.125	0.039
t164	-0.063	1.51	-0.647	-0.455	-1.013	0.199	-0.075	-0.596	-0.322	1.402	1.538	-0.546	0.862	0.622	-0.181	0.631	-0.597	-0.59	0.283	-1.769	0.61	1.09	-0.126	0.801	-0.435	-0.912	-1.587	1.46	-0.917	-0.187
t84	-0.448	1.394	-0.617	-0.024	-0.778	0.35	0.129	-0.702	-0.027	1.108	1.353	-0.784	0.983	0.706	-0.362	0.143	-0.87	-0.474	0.388	-1.823	0.906	1.125	-0.215	0.944	-0.552	-0.843	-1.227	1.387	-1.144	-0.036
t177	-0.664	1.205	-0.623	0.146	-0.732	0.791	-0.044	-0.858	0.324	0.607	1.194	-0.854	1.119	0.729	-0.615	-0.01	-0.798	-0.408	0.776	-1.227	0.903	0.901	-0.36	0.748	-0.802	-0.634	-1.075	1.201	-1.137	0.185
t168	-0.534	1.732	-0.637	-0.334	-0.967	0.543	0.044	-0.878	-0.288	1.607	1.691	-0.768	0.948	0.637	-0.006	0.019	-0.683	-0.538	0.207	-1.86	0.673	1.094	-0.137	1.056	-0.438	-0.98	-1.622	1.571	-1.036	-0.127
t139	-0.453	2.202	-0.66	-0.65	-1.206	0.642	0.051	-1.158	-0.662	2.335	2.152	-0.829	0.891	0.561	0.499	-0.394	-0.47	-0.625	-0.122	-2.05	0.438	1.142	-0.01	1.297	-0.219	-1.195	-2.09	1.853	-1.006	-0.284
t17	0.44	0.718	-0.636	0.321	-0.404	-0.279	0.163	-0.062	0.471	0.239	0.672	-0.631	0.908	0.75	-1.147	1.199	-1.483	-0.427	0.698	-1.933	1.277	1.211	-0.348	0.63	-0.78	-0.79	-0.482	0.968	-1.26	-0.011
t12	0.137	0.768	-0.61	0.287	-0.423	-0.462	0.273	-0.023	0.279	0.466	0.754	-0.581	0.874	0.771	-1.008	1.173	-1.39	-0.439	0.537	-2.153	1.291	1.311	-0.284	0.703	-0.658	-0.803	-0.567	1.061	-1.216	-0.078
t196	-0.499	1.601	-0.648	-0.282	-1.083	0.916	-0.181	-1.142	-0.078	1.215	1.648	-0.808	1.063	0.643	-0.137	-0.289	-0.342	-0.523	0.568	-1.116	0.532	0.852	-0.238	0.798	-0.607	-0.728	-1.643	1.436	-0.991	0.052
t200	-0.15	1.556	-0.655	-0.317	-0.997	0.51	-0.081	-0.85	-0.154	1.316	1.569	-0.719	0.953	0.631	-0.19	0.161	-0.599	-0.551	0.401	-1.546	0.631	1.009	-0.188	0.852	-0.525	-0.877	-1.542	1.441	-1.016	-0.083
t182	-0.542	1.736	-0.635	-0.409	-1.083	0.568	-0.028	-0.972	-0.361	1.629	1.763	-0.729	0.955	0.633	0.057	-0.086	-0.425	-0.564	0.249	-1.643	0.56	1.041	-0.126	0.966	-0.415	-0.897	-1.75	1.583	-0.967	-0.12
t180	-1.55	1.933	-0.624	0.217	-0.68	1.507	0.235	-1.462	0.219	1.465	1.72	-1.331	1.232	0.703	-0.018	-1.251	-1.092	-0.343	0.38	-1.737	0.967	0.982	-0.315	1.471	-0.699	-1	-1.333	1.58	-1.382	0.187
t128	-1.326	0.88	-0.581	0.841	-0.282	1.051	0.206	-0.879	0.919	-0.07	0.764	-1.151	1.311	0.86	-1.076	-0.414	-1.338	-0.207	1.067	-1.237	1.4	0.906	-0.551	0.86	-1.088	-0.494	-0.395	0.978	-1.437	0.464
t184	-1	1.086	-0.599	0.56	-0.344	0.716	0.261	-0.687	0.609	0.427	0.937	-1.029	1.16	0.799	-0.851	-0.018	-1.451	-0.29	0.734	-1.746	1.326	1.064	-0.426	0.998	-0.893	-0.749	-0.596	1.131	-1.377	0.239
t185	-0.334	1.639	-0.648	-0.442	-1.112	0.53	-0.117	-0.938	-0.308	1.5	1.714	-0.667	0.944	0.621	-0.035	0.075	-0.358	-0.582	0.352	-1.466	0.511	0.991	-0.149	0.831	-0.458	-0.849	-1.737	1.511	-0.919	-0.11
t31	-0.716	0.64	-0.586	0.802	-0.247	0.432	0.241	-0.497	0.854	-0.181	0.577	-0.95	1.179	0.861	-1.261	0.221	-1.42	-0.259	1.016	-1.459	1.463	1.041	-0.509	0.707	-1.015	-0.512	-0.251	0.889	-1.403	0.331
t41	-0.589	0.533	-0.584	0.82	-0.065	0.045	0.364	-0.107	0.848	-0.166	0.414	-0.838	1.078	0.863	-1.399	0.85	-1.815	-0.257	0.879	-1.966	1.636	1.203	-0.483	0.762	-0.982	-0.662	-0.053	0.854	-1.414	0.222
t152	-0.841	0.526	-0.591	0.787	-0.329	0.799	0.014	-0.642	1.019	-0.528	0.521	-0.926	1.272	0.861	-1.383	0.17	-1.166	-0.241	1.328	-0.856	1.326	0.814	-0.594	0.465	-1.178	-0.301	-0.29	0.768	-1.303	0.488
t159	-0.496	0.776	-0.603	0.493	-0.42	0.351	0.126	-0.458	0.611	0.092	0.745	-0.808	1.098	0.803	-1.079	0.476	-1.23	-0.339	0.901	-1.473	1.254	1.029	-0.431	0.654	-0.909	-0.577	-0.535	0.977	-1.259	0.218
t192	-1.177	0.884	-0.578	0.794	-0.147	0.618	0.367	-0.519	0.792	0.138	0.7	-1.049	1.186	0.852	-1.084	0.129	-1.701	-0.225	0.81	-1.872	1.542	1.115	-0.479	0.997	-0.975	-0.702	-0.295	1.025	-1.454	0.301
t187	0.202	0.703	-0.624	0.007	-0.767	-0.053	-0.166	-0.252	0.248	0.179	0.834	-0.427	0.945	0.734	-0.991	1.147	-0.67	-0.494	0.888	-1.18	0.876	0.968	-0.326	0.274	-0.762	-0.478	-0.913	0.98	-0.949	0.056
t80	-0.539	0.611	-0.588	0.76	-0.148	0.053	0.355	-0.22	0.768	-0.027	0.527	-0.852	1.073	0.851	-1.29	0.675	-1.678	-0.283	0.843	-1.909	1.563	1.199	-0.459	0.774	-0.934	-0.668	-0.17	0.904	-1.401	0.198
t14	-0.172	1.041	-0.628	0.44	-0.346	0.135	0.32	-0.403	0.477	0.596	0.906	-0.903	0.997	0.758	-0.885	0.468	-1.617	-0.371	0.548	-2.125	1.349	1.239	-0.351	0.991	-0.761	-0.928	-0.557	1.136	-1.398	0.035
t135	-0.888	0.578	-0.583	0.875	-0.103	0.474	0.266	-0.348	0.973	-0.299	0.452	-0.944	1.185	0.87	-1.388	0.482	-1.683	-0.219	1.041	-1.607	1.575	1.052	-0.545	0.74	-1.09	-0.556	-0.098	0.836	-1.418	0.359
t157	-0.769	1.761	-0.629	0.05	-0.62	0.487	0.387	-0.841	-0.06	1.673	1.584	-1.021	0.975	0.683	-0.104	-0.236	-1.333	-0.443	0.063	-2.46	1.068	1.295	-0.181	1.426	-0.473	-1.2	-1.233	1.581	-1.324	-0.123
t171	-0.865	1.77	-0.622	0.05	-0.618	0.482	0.406	-0.835	-0.088	1.696	1.591	-1.016	0.976	0.69	-0.082	-0.245	-1.323	-0.439	0.04	-2.496	1.074	1.305	-0.172	1.441	-0.458	-1.194	-1.244	1.596	-1.317	-0.124
t87	-0.219	1.611	-0.657	-0.108	-0.82	0.522	0.108	-0.893	-0.019	1.389	1.547	-0.892	0.974	0.649	-0.217	-0.077	-0.957	-0.501	0.322	-1.854	0.834	1.112	-0.213	1.076	-0.545	-1.017	-1.348	1.457	-1.195	-0.08
t90	-0.24	1.31	-0.642	0.039	-0.727	0.416	0.072	-0.727	0.158	0.958	1.289	-0.813	0.999	0.692	-0.504	0.192	-0.968	-0.466	0.528	-1.666	0.927	1.072	-0.279	0.876	-0.656	-0.851	-1.119	1.289	-1.171	0.004
t154	-0.397	1.324	-0.623	0.044	-0.799	0.45	0.08	-0.828	0.086	0.959	1.333	-0.824	1.029	0.714	-0.432	-0.04	-0.767	-0.465	0.535	-1.551	0.886	1.052	-0.26	0.854	-0.619	-0.754	-1.194	1.322	-1.157	0.031
t120	-0.524	1.368	-0.635	0.072	-0.763	0.709	0.033	-0.915	0.205	0.913	1.343	-0.891	1.075	0.703	-0.454	-0.118	-0.854	-0.439	0.611	-1.452	0.884	0.981	-0.307	0.883	-0.706	-0.774	-1.176	1.3	-1.173	0.093
t103	-0.595	0.968	-0.612	0.443	-0.52	0.597	0.102	-0.727	0.561	0.3	0.944	-0.914	1.138	0.783	-0.89	0.041	-1.086	-0.349	0.87	-1.347	1.155	0.979	-0.423	0.744	-0.885	-0.605	-0.709	1.067	-1.275	0.233
t42	-1.006	0.956	-0.597	0.568	-0.38	0.847	0.124	-0.681	0.706	0.135	0.83	-0.984	1.202	0.807	-0.979	0.062	-1.311	-0.278	0.919	-1.415	1.271	0.945	-0.474	0.826	-0.987	-0.598	-0.568	1.039	-1.321	0.329
t18	-0.962	2.091	-0.64	-0.415	-1.063	0.973	0.057	-1.232	-0.401	2.009	2.004	-0.936	1.01	0.61	0.33	-0.577	-0.583	-0.533	0.078	-1.86	0.565	1.049	-0.11	1.292	-0.388	-1.076	-1.889	1.756	-1.059	-0.11
t129	-0.713	1.465	-0.618	0.083	-0.678	0.471	0.225	-0.793	0.057	1.212	1.398	-0.893	1.015	0.714	-0.336	-0.054	-1.046	-0.439	0.359	-1.953	1.001	1.156	-0.24	1.088	-0.581	-0.926	-1.162	1.408	-1.213	-0.015
t77	-0.227	0.575	-0.603	0.916	0.038	-0.104	0.494	-0.079	0.914	-0.074	0.397	-0.939	1.042	0.853	-1.428	0.798	-2.122	-0.255	0.777	-2.265	1.765	1.314	-0.479	0.911	-0.96	-0.826	0.085	0.863	-1.567	0.16
t82	-0.133	0.916	-0.627	0.099	-0.745	0.392	-0.128	-0.561	0.34	0.299	0.974	-0.649	1.043	0.732	-0.856	0.572	-0.744	-0.447	0.888	-1.129	0.892	0.909	-0.36	0.472	-0.814	-0.531	-0.957	1.055	-1.058	0.143
t115	-0.855	1.415	-0.622	0.171	-0.648	0.839	0.112	-0.897	0.266	0.919	1.31	-0.968	1.108	0.721	-0.458	-0.175	-1.059	-0.39	0.567	-1.634	0.995	1.008	-0.324	1.021	-0.737	-0.825	-1.087	1.323	-1.232	0.129
t100	-0.569	1.408	-0.619	0.062	-0.654	0.309	0.23	-0.65	0.035	1.189	1.336	-0.831	0.973	0.711	-0.388	0.183	-1.107	-0.451	0.326	-2.059	1.026	1.198	-0.228	1.063	-0.562	-0.95	-1.118	1.39	-1.2	-0.056
t34	0.715	1.628	-0.692	-0.907	-1.408	0.104	-0.368	-0.721	-0.612	1.633	1.797	-0.358	0.77	0.528	0.035	0.747	-0.027	-0.74	0.289	-1.336	0.184	0.971	-0.043	0.544	-0.315	-0.875	-2.048	1.519	-0.712	-0.309
t1	-0.508	0.442	-0.582	0.851	-0.008	-0.046	0.368	0.021	0.897	-0.29	0.307	-0.798	1.063	0.871	-1.506	1.062	-1.916	-0.249	0.906	-2.02	1.689	1.219	-0.495	0.722	-1.009	-0.656	0.046	0.802	-1.418	0.223
t40	0.321	1.708	-0.67	-0.954	-1.476	0.184	-0.359	-0.807	-0.742	1.77	1.902	-0.35	0.791	0.542	0.18	0.568	0.167	-0.74	0.232	-1.307	0.127	0.962	-0.014	0.577	-0.26	-0.825	-2.187	1.598	-0.652	-0.301
t172	0.215	1.227	-0.648	-0.128	-0.851	0.089	0.001	-0.58	0	0.959	1.276	-0.644	0.913	0.673	-0.509	0.517	-0.776	-0.535	0.501	-1.626	0.816	1.096	-0.222	0.709	-0.569	-0.81	-1.214	1.274	-1.077	-0.09
t93	-0.022	0.784	-0.627	0.308	-0.53	0.163	0.034	-0.382	0.501	0.188	0.798	-0.695	1.019	0.759	-1.047	0.74	-1.13	-0.408	0.864	-1.446	1.129	1.034	-0.392	0.557	-0.851	-0.623	-0.655	0.981	-1.186	0.124
t169	0.1	1.337	-0.657	-0.463	-1.082	0.315	-0.259	-0.629	-0.188	1.063	1.434	-0.484	0.903	0.622	-0.346	0.715	-0.39	-0.593	0.542	-1.293	0.513	0.937	-0.189	0.547	-0.552	-0.734	-1.568	1.326	-0.843	-0.093
t188	-0.853	1.244	-0.611	0.502	-0.462	0.742	0.28	-0.908	0.503	0.676	1.131	-1.106	1.158	0.778	-0.664	-0.411	-1.287	-0.326	0.654	-1.699	1.237	1.076	-0.389	1.071	-0.811	-0.792	-0.759	1.225	-1.41	0.197
t21	-0.813	0.656	-0.583	0.836	-0.141	0.36	0.326	-0.381	0.864	-0.113	0.542	-0.954	1.154	0.863	-1.28	0.381	-1.649	-0.243	0.93	-1.734	1.561	1.115	-0.502	0.807	-1.006	-0.611	-0.169	0.903	-1.434	0.296
t178	-0.527	2.016	-0.648	-0.4	-0.98	0.526	0.177	-0.992	-0.446	2.083	1.922	-0.874	0.907	0.606	0.257	-0.245	-0.808	-0.562	-0.061	-2.235	0.679	1.213	-0.069	1.331	-0.307	-1.203	-1.758	1.744	-1.114	-0.238
t72	-0.281	0.872	-0.62	0.254	-0.648	0.437	-0.051	-0.595	0.457	0.214	0.914	-0.731	1.082	0.759	-0.926	0.422	-0.864	-0.406	0.926	-1.162	1.004	0.927	-0.396	0.527	-0.861	-0.523	-0.821	1.024	-1.134	0.191
t176	0.872	0.637	-0.641	-0.172	-0.737	-0.738	-0.086	0.184	0.043	0.388	0.774	-0.207	0.748	0.696	-1.025	1.924	-0.891	-0.578	0.643	-1.721	0.914	1.181	-0.225	0.26	-0.603	-0.677	-0.881	0.993	-0.905	-0.185
